"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Reyna Tropical";"Malegría";"Aquí te cuido";"2024";"PSYCHIC HOTLINE";1758880622;1758880844;"https://www.deezer.com/track/2585375842";"https://open.spotify.com/track/61rlxjkzGkO7Tkytr1h8Ui";
"James Brown";"The CD of JB/Sex machine & other soul classics";"Soul power (Mono)";"1969";"POLYDOR";1758880836;1758881020;;;
"Mavis Staples";"Carry me home";"Farther along";"2022";"ANTI";1758881013;1758881270;"https://www.deezer.com/track/1658288912";"https://open.spotify.com/track/7D3VIRIlHXXyEJvqL69axp";
"Soyuz";"II";"Motive I";"2024";"MR BONGO";1758881263;1758881474;;"https://open.spotify.com/track/3ZPG5PnXjRnC3t6K5CIUJf";
"Francoiz Breut";"Vif !";"Lichens";"2024";"62 RECORDS / PIAS";1758881472;1758881676;"https://www.deezer.com/track/2700878582";"https://open.spotify.com/track/17tBABfHP4GDPwmfeW65Gn";
"Khruangbin";"Con todo el mundo";"Lady and man";"2018";"NIGHT TIME STORIES";1758881675;1758881930;"https://www.deezer.com/track/2986808101";"https://open.spotify.com/track/6izNOFapl67iFcq8OPdwby";
"Marianne Faithfull";"A perfect stranger";"Working Class Hero";"1979";"ISLAND";1758881928;1758882207;"https://www.deezer.com/track/63375339";"https://open.spotify.com/track/7eG14zW8Vlevb4oOQnu5eU";
"Call Sender";"Lost to the storm";"Old survivor";"2023";"TRU THOUGHTS";1758882205;1758882382;"https://www.deezer.com/track/2384254825";"https://open.spotify.com/track/2Bdy5Obkwv9p1RIz3HkxnT";
"Jimmy London";"Just my imagination";"Just my imagination";"1972";"TROJAN RECORDS";1758882379;1758882571;"https://www.deezer.com/track/90011187";"https://open.spotify.com/track/6FSivOa5RAR2nwbqupAT3g";
"Echolalia";"Echolalia";"I'm starving";"2025";"FULL TIME HOBBY";1758882568;1758882767;"https://www.deezer.com/track/3093757911";"https://open.spotify.com/track/31zjV71GvNRIIsg1Q96ARg";
"Mac Demarco";"Guitar";"Holy";"2025";"MAC'S RECORD LABEL";1758882763;1758882905;"https://www.deezer.com/track/3442201291";"https://open.spotify.com/track/4m29PyiwrsG3ycQr3R1P3T";
"Herman Dune";"Odysseús";"Grenache (Odysseus interlude)";"2025";"YAYA TOVA";1758882900;1758882987;"https://www.deezer.com/track/3254764671";"https://open.spotify.com/track/0zQT0hFNFg3cbEAIlf6gpO";
"France Gall";"Evidemment (France gall + Dancing disco) / CD 01";"Samba mambo";"1975";"WARNER MUSIC FRANCE";1758882984;1758883140;"https://www.deezer.com/track/61397202";;
