"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Kyle Eastwood";"Eastwood Symphonic";"Magnum force : Main theme";"2023";"PIAS DISCOGRAPH";1719862863;1719864215;;;
"Dj Elohim";"Re percussão";"Near the village";"2020";"MSLX RECORDINGS";1719864213;1719864453;"https://music.apple.com/fr/album/near-the-village/1515403519?i=1515403522&uo=4";"https://open.spotify.com/track/1JJQujk17H9xsDmYqDJhuk";
"Musical Youth";"The best of";"Pass the dutchie";"1982";"MCA RECORDS";1719864450;1719864654;;"https://open.spotify.com/track/4qsHN0A1uiS4stUbDjlUbe";
"Biga Ranx";"Boulot (feat.Sadek)";"Boulot (feat.Sadek)";"2023";"WAGRAM";1719864649;1719864778;;;
"Layo";"Swipe";"Swipe";"2024";"AUTOPRODUCTION";1719864777;1719864966;"https://music.apple.com/fr/album/swipe/1740923531?i=1740923811&uo=4";"https://open.spotify.com/track/165KMK7K6mpnTP9HlgqZE7";"https://www.deezer.com/track/2748326911"
"Handbook";"Haiku";"Free cable";"2019";"HIP DOZER";1719864961;1719865112;"https://music.apple.com/fr/album/free-cable/1475773848?i=1475774098&uo=4";"https://open.spotify.com/track/0UxZEDF7D9gHkPhQ0Db8B8";
"Lou Hayter";"Frequency";"Frequency";"2024";"GRECO ROMAN";1719865107;1719865281;"https://music.apple.com/fr/album/frequency/1743172363?i=1743172560&uo=4";"https://open.spotify.com/track/7uHPf6f0QzYBuQaTqjB0e1";"https://www.deezer.com/track/2894210391"
"Oxmo Puccino";"365 jours";"365 Jours";"2009";"CINQ7/WAGRAM";1719865282;1719865530;"https://music.apple.com/fr/album/365-jours/1550635630?i=1550635634&uo=4";"https://open.spotify.com/track/2jv4uTYClYDT51Z88wN4jF";"https://www.deezer.com/track/1212824772"
"CVC";"Get real";"Knock knock";"2023";"CVC RECORDINGS";1719865527;1719865722;"https://music.apple.com/fr/album/knock-knock/1725191210?i=1725191222&uo=4";"https://open.spotify.com/track/1I4yudAI4I1eXO9VBUUbVd";
"L'Osmose";"Maggiore 800";"Überraschung";"2024";"STONE PIXELS RECORD";1719865714;1719865995;;"https://open.spotify.com/track/39JGstGxtpmrIuDkR8kFRe";
"Fatoumata Diawara";"Fenfo / Something to say";"Fenfo";"2018";"MONTUNO/WAGRAM";1719865989;1719866257;"https://music.apple.com/fr/album/fenfo/1368670869?i=1368671778&uo=4";"https://open.spotify.com/track/3OpagvD17dZQLN53GIj2D3";"https://www.deezer.com/track/482901252"
"Ayo";"Joyful";"And it's supposed to be love";"2006";"POLYDOR";1719866258;1719866555;;;"https://www.deezer.com/track/1147959"
"Nouvelle Vague";"Curiosities";"Sweet dreams";"2019";"KWAIDAN RECORDS";1719866546;1719866772;;"https://open.spotify.com/track/2T7XuhQImfOCYlMRqaQmwc";
"The Putbacks";"Hope Street Recordings";"No Bench";"2018";"MELTING RECORDS";1719866768;1719866966;"https://music.apple.com/fr/album/no-bench/1435415291?i=1435415757&uo=4";"https://open.spotify.com/track/3qfyGCk7VnL2JI3kf2cXFf";
