"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Prodigy";"The fat of the land";"Climbatize";"1997";"XL RECORDINGS";1723751863;1723752257;;;
"Queens Of The Stone Age";"Villains";"The way you used to do";"2017";"MATADOR";1723752001;1723752258;"https://music.apple.com/fr/album/the-way-you-used-to-do/1586488985?i=1586489509&uo=4";"https://www.deezer.com/track/372654431";"https://open.spotify.com/track/52LL3IFB8N3PaJmoZ8Xii1"
"The Hives";"Tyrannosaurus hives";"Walk idiot walk";"2004";"NO FUN RECORDS";1723752255;1723752467;"https://music.apple.com/fr/album/walk-idiot-walk/1442588576?i=1442588983&uo=4";"https://www.deezer.com/track/1168966";"https://open.spotify.com/track/5Pdd4QCr0rREXM03zBM2Eh"
"Gin Tonic Orchestra";"Shyance";"La couenne rance";"2023";"FLOORS RECORDS";1723752466;1723752765;"https://music.apple.com/fr/album/la-couenne-rance/1670655128?i=1670655503&uo=4";"https://www.deezer.com/track/2141846887";"https://open.spotify.com/track/2SKviMTq3Oc4CepjoQkLhP"
"Emma-Jean Thackray";"Rain dance";"Movementt";"2020";"MOVEMENTT";1723752762;1723752974;"https://music.apple.com/fr/album/movementt/1495174314?i=1495174319&uo=4";"https://www.deezer.com/track/875834762";"https://open.spotify.com/track/1zYA5cNkQnFyyVOZaY7lqO"
"Philippe Katerine";"Sous mon bob";"Sous mon bob";"2024";"CINQ 7";1723752973;1723753121;;;"https://open.spotify.com/track/6uBOkq10cGEvQjF3bygMYX"
"Francis Bebey";"African electronic music 1975 -1982";"The coffee cola song";"1982";"BORN BAD";1723753119;1723753422;;;
"Talking Heads";"Fear of music";"I zimbra";"1979";"SIRE";1723753422;1723753608;"https://music.apple.com/fr/album/i-zimbra/124916541?i=124914340&uo=4";"https://www.deezer.com/track/3605724";"https://open.spotify.com/track/6WXWvuIVR2g3MklmHXXZp8"
"Weapon Of Choice";"Nutmeg party";"Let the shit hit the fan";"2005";"TER A TERRE";1723753607;1723753898;;"https://www.deezer.com/track/885175132";
"John Scofield";"That's what I say / John Scofield plays the music of Ray Charles";"Sticks & stones";"2005";"VERVE";1723753895;1723754119;;;
"Oscar Jerome";"The spoon";"Use it";"2022";"JEROMEO";1723754126;1723754476;"https://music.apple.com/fr/album/use-it/1632523766?i=1632524794&uo=4";"https://www.deezer.com/track/1810605907";"https://open.spotify.com/track/4Vu0WbS4S7TdsIoDf8lLls"
"Sirens Of Lesbos";"Söl";"Cobra";"2020";"SIRENS OF LESBOS";1723754464;1723754702;;;"https://open.spotify.com/track/4hcP3YwcAC1uW6yQZKCZ8g"
"Kendrick Lamar";"Not like us";"Not like us";"2024";"AUTOPRODUCTION";1723754693;1723754967;"https://music.apple.com/fr/album/not-like-us/1744776162?i=1744776167&uo=4";"https://www.deezer.com/track/2783963122";"https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3"
"Forro In The Dark";"Bonfires of Sao Joao";"Forrowest";"2006";"NUBLU";1723754967;1723755251;"https://music.apple.com/fr/album/forrowest/256319645?i=256320226&uo=4";"https://www.deezer.com/track/6334257";"https://open.spotify.com/track/4KzOJdqRTYAouueUtnNNvx"
"France Lise";"French disco boogie sounds 1975-1984";"Pour moi ça va (Charles Maurice Version)";"1983";"FAVORITE";1723755257;1723755502;;;
"Solange";"Brazilian disco boogie sounds /1978-1982";"Quero um baby seu";"1980";"FAVORITE RECORDINGS";1723755494;1723755691;;;
"Brittany Davis";"Image issues";"Sepricon";"2024";"LOOSEGROOVE RECORDS";1723755688;1723755952;;;"https://open.spotify.com/track/24lQ8JtUFN5F48UnL2Udqk"
"Mac  Demarco";"One Wayne G";"20200327";"2023";"MAC DEMARCO, LLC";1723755951;1723756076;;"https://www.deezer.com/track/2238193977";"https://open.spotify.com/track/0uAHp8lkf6viAb8CPqzqx9"
"Baron Retif & Concepcion Perez";"Funk";"On fait comment";"2023";"MOSTLA / MUSIQUE LARGE";1723756076;1723756316;;;"https://open.spotify.com/track/0csQIZy0hZjzvcBddxxAiv"
"Mohamed Lamouri";"Méhari";"Ya rayah";"2023";"ALMOST-MUSIQUE";1723756312;1723756575;;;"https://open.spotify.com/track/7ppSAC8IjZfDKPZuy8QcwN"
"Yoni Mayraz";"Dybbuk Tse !";"Painkillers";"2023";"ASTIGMATIC RECORDS";1723756572;1723756788;"https://music.apple.com/fr/album/painkillers/1687460635?i=1687460986&uo=4";"https://www.deezer.com/track/2279732687";"https://open.spotify.com/track/5UoDEiibLvl259q9vkxWwa"
"Emma-Jean Thackray";"Yellow";"Spectre";"2021";"MOVEMENTT (WARP RECORDS)";1723756786;1723757044;;"https://www.deezer.com/track/1390386712";"https://open.spotify.com/track/6VcEe0UlNSqSCdQ2zFfwXK"
"Sir Was";"Let the morning come";"Before the morning comes";"2021";"MEMPHIS INDUSTRIES";1723757044;1723757253;;"https://www.deezer.com/track/1372995802";"https://open.spotify.com/track/7v7yFNjpXeg4gGeLcK3ejQ"
"Rahill";"Flowers at your feet";"Futbol";"2023";"BIG DADA";1723757247;1723757457;;"https://www.deezer.com/track/2254870617";"https://open.spotify.com/track/2NyVorZULoYzdqlxp6Hr2m"
"Les Sages Poetes De La Rue";"Jusqu'a l'amour";"Bouge tete seuf'";"1998";"EDEL RECORDS";1723757456;1723757666;;;"https://open.spotify.com/track/0KoH1S8aP04OQcKnpjLWA9"
"Beastie Boys";"The in sound from way out!";"Ricky's theme";"1996";"CAPITOL";1723757666;1723757889;;"https://www.deezer.com/track/3131835";"https://open.spotify.com/track/2y5PBBac3bYilEkad4qbet"
"Bobbie Gentry";"Country funk 1969-1975";"He made a woman out of me";"1970";"LIGHT IN THE ATTIC RECORDS";1723757884;1723758034;;"https://www.deezer.com/track/3102680";"https://open.spotify.com/track/2gMxsK1P5PF65J6q4rsCYl"
"Allman Brothers Band";"Eat A Peach";"Stand back";"1972";"POLYDOR";1723758032;1723758232;;;"https://open.spotify.com/track/6l6ObuVjdZbc900Q2WgO7K"
"Makaya McCraven";"In these times";"Dream another";"2022";"INTERNATIONAL ANTHEM / NONESUCH / XL RECORDINGS";1723758232;1723758417;;;"https://open.spotify.com/track/7vrUr4ik4xw8ukdGdQ1v9Q"
"Minyo Crusaders";"Echoes of Japan";"Kushimoto bushi (cumbia)";"2019";"MAIS UM";1723758415;1723758716;;"https://www.deezer.com/track/2198589547";
"Lucho Bermudez Y Su Orquesta";"Tolu y otros grandes exitos";"Tolu";"1989";"FM DISCOS";1723758761;1723758917;;;"https://open.spotify.com/track/5SanC5O2phTdHu1qFuQGhB"
"Tom Waits";"Frank's wild years";"Way down in the hole";"1986";"ISLAND";1723758916;1723759124;;;
"Bessie Smith";"BD Music presents Bessie Smith";"Blue Spirit Blues";"1929";"?";1723759122;1723759292;;"https://www.deezer.com/track/1031392222";
"Amy Winehouse";"Frank";"(there is) No greater love";"2003";"ISLAND";1723759292;1723759420;;"https://www.deezer.com/track/102414348";"https://open.spotify.com/track/5ssPFzCfV7vy1oPyNQJoES"
"Matthew Halsall";"An ever changing view";"Calder shapes";"2023";"GONDWANA RECORDS";1723759421;1723759844;;;"https://open.spotify.com/track/7KoJQChUf2HAZQQOZkDU1r"
"Haruyoshi Yamashina";"Tokyo glow";"Osake to joke";"1979";"WEWANTSOUNDS";1723759838;1723760051;;;
"Munya";"Jardín";"Un deux trois";"2023";"LUMINELLE RECORDINGS";1723760047;1723760257;;;"https://open.spotify.com/track/3B9rkj19z4Hno7NdkN6cNe"
"Erika De Casier";"Still";"Ice";"2024";"4AD";1723760254;1723760416;;;"https://open.spotify.com/track/0Tsr1YNiCw3znq8RYwiLjp"
"Kiefer";"Between days";"Superhero";"2021";"STONES THROW";1723760422;1723760586;;"https://www.deezer.com/track/1289620042";"https://open.spotify.com/track/7AMcu9TrTEw0jSYKNjXyGD"
"Baxter Dury";"Prince of tears";"Miami";"2017";"HEAVENLY RECORDINGS";1723760578;1723760851;;"https://www.deezer.com/track/421044452";"https://open.spotify.com/track/2qNJxMlONDZieqa2lCq0aU"
"Gang Of Four";"Entertainment";"Natural's not in it";"1979";"SONOPRESSE @";1723760849;1723761036;;;
"Betty Davis";"Betty Davis (Deluxe)";"If I'm in luck I might get picked up";"1973";"LIGHT IN THE ATTIC RECORDS & DISTRIBUTION";1723761040;1723761338;;;"https://open.spotify.com/track/16gAn2l94SvrbAVgECAK19"
"Coxsone";"Studio one dub fire special - Chapter 3 : 18 heavyweight dub cuts from Brentford road";"Better dub";"";"SOUL JAZZ RECORDS";1723761337;1723761511;;;
"Domenique Dumont";"Miniatures de auto rhythm";"Le soleil dans le monde";"2018";"ANTINOTE";1723761505;1723761742;;"https://www.deezer.com/track/556003182";"https://open.spotify.com/track/4Ve8G6KOhjDwi1fSOOdYds"
"Aina";"Aloha got soul";"Your light";"1980";"STRUT RECORDS";1723761741;1723761929;;;
"Papooz";"Resonate";"Minor miracles";"2024";"HALF AWAKE";1723761927;1723762119;;;"https://open.spotify.com/track/5zg4vtr3r90Y6CFZPGZUTD"
"George Benson";"The George Benson collection";"Breezin'";"1976";"WB";1723762116;1723762430;;"https://www.deezer.com/track/710681";"https://open.spotify.com/track/1m3BAsNsQAaSNMD2M6vlKY"
"Lucia Rango";"Lucia Rango canta Piero Ciampi";"Samba per un amore";"1967";"ANNI LUCE";1723762455;1723762585;;;
"Betty Hutton";"Somebody Loves Me";"It's oh so quiet!";"1951";"SEPIA RECORDS";1723762581;1723762771;;;
"The Arcs";"Electrophonic chronic";"Love doesn't live here anymore";"2023";"EASY EYE SOUND";1723762770;1723762993;;;"https://open.spotify.com/track/1li7Xw94UTDJH6PGUIH8WZ"
"Albrecht Mayer";"Albrecht Mayer : Récital de hautbois";"2 Mélodies op 46 : 2. Clair de lune - arrangement pour hautbois d'amour et piano";"2009";"TUDOR";1723762990;1723763165;;;
"Veronique Sanson";"De l'autre côté de mon rêve";"Lorelei";"1972";"WEA";1723763168;1723763288;;;
"Matthew Larkin Cassell";"The complete works";"Beggin' to stay";"1977";"STONES THROW RECORDS";1723763287;1723763417;;"https://www.deezer.com/track/1947774227";
"Merryn Jeann";"Dog beach";"Thank god! for astrology !";"2024";"RESCUE / RETURN RECORDS";1723763415;1723763607;;;
"Jacno";"So young but so cold";"Triangle";"1980";"TIGERSUSHI";1723763606;1723763811;;;
"Molly Nilsson";"These things take time";"Wounds itch when they heal";"2009";"DARK SKIES ASSOCIATION";1723763793;1723763923;;;"https://open.spotify.com/track/22VkMnH7MTeXrvU2RdmZYl"
"Shuggie Otis";"Inspiration information";"Aht uh mi hed";"1974";"LUKA BOP";1723763931;1723764182;;"https://www.deezer.com/track/7410264";
"Sugar Minott";"Sugar Minott at Studio One";"Love gonna pack up";"1978";"SOUL JAZZ RECORDS";1723764180;1723764372;;;
"Brother Jack Mcduff";"Down Home Style";"Theme from electric surfboard";"1969";"BLUE NOTE";1723764373;1723764583;;"https://www.deezer.com/track/3405514";
"Viktor Vaughn";"Vaudeville villain";"Mr. Clean";"2003";"SOUNDINK RECORDS";1723764578;1723764712;;;"https://open.spotify.com/track/4fA40676Ja1N59rCa9QECx"
"Flavien Berger";"Contrebande 02 : Le disque de l'été";"Beta";"2024";"PAN EUROPEAN RECORDING / VIBRANCE";1723764711;1723764897;;"https://www.deezer.com/track/2584771792";"https://open.spotify.com/track/6OMUUV38OFHUM0RPRF9SGs"
"Y La Bamba";"Dibujos de mi alma";"Dibujos de mi alma";"2023";"TENDER LOVING EMPIRE";1723764894;1723765147;;"https://www.deezer.com/track/2081749197";"https://open.spotify.com/track/1GXm4Dv2NiM8QLui2l4Wls"
"Herbie Mann";"Do the Bossa Nova with Herbie Mann";"Deve ser amor";"1963";"FRESH SOUND RECORDS / ATLANTIC";1723765142;1723765398;;;
"Eddie Chacon";"Sundown";"Same old song";"2023";"STONES THROW RECORDS";1723765397;1723765608;;"https://www.deezer.com/track/2070272017";"https://open.spotify.com/track/14IDu0RNmlVzxWvpIgiEtz"
"Vanessa Daou";"Make You Love";"Aphrodite";"2000";"EMI";1723765603;1723765819;;;
"Scott Mac Gregor Moore";"We are the children of the sun";"So good when it comes";"1981";"BBE MUSIC";1723765816;1723766026;;;
"Dj Marrrtin";"Cyclothymix";"Taraxacum";"2023";"STEREOPHONK";1723766031;1723766256;;"https://www.deezer.com/track/2559026112";"https://open.spotify.com/track/0SfTjDNKQyft4MZVm3t7Vv"
"Gil Scott Heron";"The best of";"Angel dust";"1978";"ARISTA";1723766253;1723766509;;;
"Kim Wilde";"Love blonde : The Rak year";"Everything we know";"1981";"CHERRY POP";1723766503;1723766728;;"https://www.deezer.com/track/367292571";"https://open.spotify.com/track/4dnirPQ33VbfqbJEUXXUmP"
"Mamama";"Hier sera meilleur";"Endless chill vibes";"2024";"BYEBYE RECORDS";1723766719;1723766900;;;"https://open.spotify.com/track/5OWkySoXj1GRvgKljVDsgB"
