"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Nohelani Cypriano";"Aor global sounds (1977-1982)";"Lihue";"1979";"FAVORITE RECORDINGS";1714475012;1714475208;;;
"Kathy Stack";"Psychemagik presents : Magik sunset (pt. 1)";"Summer wind";"2015";"LENG RECORDS";1714475204;1714475405;"https://open.spotify.com/track/1P08Ew4CtKWQW5xCVQgwEj";;
"Fairouz";"Mish kayan hayk tkoun";"Ishtaktellak - Tu me manques";"1999";"RELAX-IN INTERNATIONAL";1714475402;1714475546;;;
"Omar Metioui";"Metioui Omar/Al Ála al-Andalusiyya";"Twíshya 3 Al-Hiyáz Al-Mashriqí";"1999";"PNEUMA";1714475545;1714475647;"https://open.spotify.com/track/2sJfnpFyKH90zCZxI9sorf";;
"Spencer Cullum";"Spencer Cullum's coin collection 2";"Out of focus";"2023";"FULL TIME HOBBY";1714475645;1714475871;"https://open.spotify.com/track/2tPYMI6mI6J7zBuYdVcpuP";;
"Blossom Dearie";"Give him the ooh-la-la";"They say it's spring";"1957";"VERVE";1714475868;1714476090;"https://open.spotify.com/track/1h2lbRihnTOETWMURhFLpO";;
"Brian Wilson";"Reimagines Gershwin";"Summertime";"2010";"WALT DIS";1714476088;1714476281;"https://open.spotify.com/track/2EqZM1DdiNp1anYrks1vUm";;"https://music.apple.com/fr/album/summertime/716225775?i=716226322&uo=4"
"Ronnie Aldrich";"Love story";"(I never promised you a) rose garden";"1971";"DECCA";1714476281;1714476471;;;
"Bella Brown & The Jealous Lovers";"Soul Clap";"There is love";"2024";"LRK RECORDS";1714476467;1714476750;"https://open.spotify.com/track/14A7dagxExdypDSLgKD5Xq";;
"Barbara Dane";"Barbara Dane & the Chambers Brothers";"I am a weary and a lonesome traveller";"";"DBK WORKS";1714476748;1714477002;;;
"Ricardo Dias Gomes";"Remixes Ep";"Um dia (Domenico Lancellotti remix)";"2024";"MAIS UM";1714476997;1714477299;;"https://www.deezer.com/track/2723396362";
"The Sweet Enoughs";"Marshmallow";"Mysterious river snake";"2020";"WONDERCORE ISLAND";1714477294;1714477462;"https://open.spotify.com/track/7m38lSSQsmMDcAhRPKbU2G";"https://www.deezer.com/track/2154376687";"https://music.apple.com/fr/album/mysterious-river-snake/1672550361?i=1672551022&uo=4"
"Oruara";"Ascendente";"Feitiços mil";"2018";"TRANSFUSAO NOISE RECORDS";1714477460;1714477655;"https://open.spotify.com/track/453sAKWtHU4petad21JkLi";"https://www.deezer.com/track/606970042";
"Pierre Barouh";"Ça va ça vient";"80 a b";"1971";"SARAVAH";1714477653;1714477792;;;
"Polylogue From Sila";"Supertales";"Ka chiiiing";"2024";"TAKE IT EASY AGENCY / SHARMA";1714477789;1714478053;"https://open.spotify.com/track/4wQ9r9v3X4MNFtcjOK6jr9";;
"Cosmic Analogue Ensemble";"Une vie cent detours";"Moscavide";"2018";"MY BAGS";1714478050;1714478181;;;
"Les Eponges";"Machine à sex";"Machine à sex (alternative sex mix)";"1990";"ARIOLA";1714478179;1714478396;;;
"Forest Law";"Ooo, I";"Ooo, I";"2024";"BONGO JOE";1714478393;1714478665;"https://open.spotify.com/track/5iehQji1HaVstQdZEgUV5U";;
"Babe Ruth";"Official adventures of";"The Mexican";"1972";"STRUT";1714478662;1714479004;;;
"Cosmic Analog Ensemble";"Expo botanica";"Ever so slightly";"2022";"HISSTOLOGY RECORDS";1714479003;1714479231;"https://open.spotify.com/track/4TAQ0yGYd2oX7AsJ3w7F5T";;
"Tony Allen";"FIlm of life";"Go back (feat. Damon Albarn)";"2014";"HARMONIA MUNDI";1714479229;1714479562;;;
"Zara McFarlane";"All Africa";"All Africa";"";"BROWNSWOOD RECORDINGS";1714479556;1714479841;"https://open.spotify.com/track/5hny4KgkIegfJtGtBDNLcp";"https://www.deezer.com/track/1304356532";
"Jimmy Whoo";"To the moon";"So close to you";"2023";"ENTREPRISE";1714479840;1714480003;"https://open.spotify.com/track/3bvg0Avc3o4bmhKIj7QUFd";;
"Apifera";"Overstand";"Notre damn";"2020";"STONES THROW";1714480002;1714480224;"https://open.spotify.com/track/5Bo5sZBjbfOalPugRDhLjH";;
"Patty Pravo";"Le più belle Canzoni";"I giardini di Kensingston";"";"RCA";1714480223;1714480445;;;
"Nnn";"Contours";"Pont de lattre";"2023";"AUTOPRODUCTION";1714480442;1714480652;"https://open.spotify.com/track/62QiDxaLWHHbttNqkhpYUN";;
"Reyna Tropical";"Malegría";"Huitzilin";"2024";"PSYCHIC HOTLINE";1714480646;1714480818;"https://open.spotify.com/track/4BO3QmiMbkvKoH43coWq4k";;
"Session Victim";"Low key, low pressure";"One trick ponies";"2023";"NIGHT TIME STORIES";1714480815;1714480920;"https://open.spotify.com/track/4MjUjJqs9w79RWA0ym6oCz";;
"Owen Le Guen";"The balance of the day";"Silent shouters";"2024";"AUTOPRODUCTION";1714480913;1714481157;"https://open.spotify.com/track/68epkNRUAhvqIUr3mW2m5f";"https://www.deezer.com/track/2506487871";
"Sunglasses For Jaws";"A room in Europe";"Under a rainbow";"2023";"PONY RECORDINGS";1714481157;1714481404;;;
"Sinj Clarke";"The height of love";"The height of love (will bring a man to his knees)";"2023";"INERTIA MUSIC";1714481405;1714481736;"https://open.spotify.com/track/39Xynv3nd9JbY9o8deai27";"https://www.deezer.com/track/2221077477";
"Al Green";"Love and happiness";"Let's stay together";"1972";"CAPITOL";1714481840;1714482033;"https://open.spotify.com/track/63xdwScd1Ai1GigAwQxE8y";;
"Chet Baker";"Les incontournables / Chet Baker";"Soft winds";"1958";"WEA";1714482031;1714482419;;;
"Ben Sidran";"Dylan different live in Paris at the New Morning";"Blowin' in the wind";"2010";"BONZAI MUSIC";1714482418;1714482736;;"https://www.deezer.com/track/4602565";
"Astral Bakers";"The whole story";"One more";"2024";"SAGE MUSIC";1714482723;1714482989;"https://open.spotify.com/track/1iUThS6fW1crr11U2vKKI2";"https://www.deezer.com/track/2576091972";
"Francoiz Breut";"Vingt à trente mille jours";"La chanson d'Hélène";"2000";"LABELS";1714482985;1714483206;"https://open.spotify.com/track/34GV3oKuf8TXhktD6pqfEG";;
"Jeanne Moreau";"Toujours";"Ni trop tot, ni trop tard";"1994";"MUSIDISC";1714483203;1714483361;;;
"Nemanja Radulovic";"Les 5 saisons";"Concerto en Mi Maj op 8 n°1 P 241 RV 269 """"Le printemps"""" : Allegro";"2011";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1714483360;1714483638;;;
"Fleet Foxes";"Helplessness blues";"Someone you'd admire";"2011";"BELLA UNION";1714483631;1714483779;"https://open.spotify.com/track/477zmYGCIR3pzTyqnoStlr";;
"Simon & Garfunkel";"The definitive Simon and Garfunkel";"Mrs. Robinson";"1968";"CBS";1714483778;1714484012;;;
"Tinariwen";"Amassakoul";"Chet boghassa";"2004";"EMMA";1714484006;1714484235;"https://open.spotify.com/track/3q3fajucnQJuVlk7nM0jw1";"https://www.deezer.com/track/1692701077";
"Cal Tjader";"Milestones of a legend / CD 1";"Fascinatin' rhythm";"2017";"INTENSE MEDIA";1714484233;1714484397;;;
"December'S Children";"This is mainstream";"Livin' (way too fast)";"1970";"WE WANT SOUNDS";1714484396;1714484613;;;
"100% Pure Poison";"Capitol rare vol.2";"Windy C";"1974";"BLUE NOTE";1714484605;1714484928;;;
"Michel Fugain";"Sur la platine de Schnock / 1969-1984/ Vol 1 / Jouissons sans entraves";"Les gentils les méchants";"1975";"WEA MUSIC";1714484924;1714485041;;;
"Sanford And Son";"BOFTV / Sanford and son";"Sanford and son : Sanford and son' theme (Street beater theme)";"1972";"RCA VICTOR - LEGACY";1714485040;1714485090;;;
"Supertramp";"The very best of";"School";"1974";"A&M";1714485090;1714485424;"https://open.spotify.com/track/6fnachl7fIn5dqIjakfJ57";"https://www.deezer.com/track/2503272";
"Bruno Berle";"No reino dos afetos 2";"Margem do céu";"2024";"FAR OUT";1714485419;1714485541;"https://open.spotify.com/track/5PuughiwEUb5oZoigEk5MY";;"https://music.apple.com/fr/album/margem-do-c%C3%A9u/1729141155?i=1729141519&uo=4"
"Moondog";"Moondog";"What's the most exciting thing";"1971";"CBS";1714485541;1714485691;;;
"Robert Crumb";"Number two";"Hula medley";"1976";"AIR MAIL ARCHIVE";1714485690;1714485934;;;
"Bo/Fritz The Cat";"B.O.F./Fritz the Cat & Heavy Traffic";"Winston";"1971";"FANTASY";1714485933;1714486071;;;
"The Jackson Five";"Anthology of Jackson five";"Goin back to Indiana";"1986";"TAMLA MOTOWN";1714486071;1714486281;;;
"Harry James";"Harry James Today";"Tweet tweet";"1961";"JAZZ BEAT";1714486279;1714486505;;;
"Samara Joy";"Samara Joy";"Stardust";"2021";"Whirlwind Recordings";1714486505;1714486735;"https://open.spotify.com/track/60gs0cMpDerQrMDmGOj8LX";"https://www.deezer.com/track/1699565297";"https://music.apple.com/fr/album/stardust/1616970429?i=1616970430&uo=4"
"Hanni El Khatib";"Will the guns come out";"Heartbreak hotel";"2011";"BECAUSE";1714486731;1714486919;"https://open.spotify.com/track/33DGez5I6ZKvDGK4tB4m79";"https://www.deezer.com/track/1642102962";"https://music.apple.com/fr/album/heartbreak-hotel/453484268?i=453484283&uo=4"
"Bo/The Budapest Hotel";"BOF / The grand Budapest hotel";"The grand Budapest hotel : Moonshine";"2014";"ABKCO RECORDS";1714486916;1714487114;;;
"Roberta Roman";"La petite Naples (Vol.2) Opérations Sultan";"Guaglione - Bambino (feat. Petra Magoni)";"2023";"ENTOURAGE CONTEMPO PRODUCTIONS";1714487113;1714487312;;;
"Sophia Charai";"Blue nomada";"Shouff shouff";"2016";"ABSILONE";1714487311;1714487537;"https://open.spotify.com/track/3QxDlHbjt4EibZEdYDhz6G";;
"Andy Shauf";"The neon skyline";"Dust kids";"2019";"ANTI";1714487536;1714487692;;"https://www.deezer.com/track/848306712";
"The Rapports";"Taking off";"Birdcage";"2022";"NOA MUSIC";1714487690;1714487869;"https://open.spotify.com/track/5S8c52PoiSZMxRiEiyqepz";;"https://music.apple.com/fr/album/birdcage/1624468998?i=1624469218&uo=4"
"Ali Danel";"Sur mon ile";"Selva nova";"2019";"LA SOUTERRAINE";1714487865;1714488045;"https://open.spotify.com/track/7zNsFE8rwbxRAcYc3FwqZJ";"https://www.deezer.com/track/762158002";"https://music.apple.com/fr/album/selva-nova/1481215928?i=1481215937&uo=4"
"Trio Bydoli";"Congo Funk ! Sound madness from the shores of the mighty Congo rive";"Lalia";"1980";"ANALOG AFRICA";1714488044;1714488340;;;
"Hiatus Kaiyote";"Everything’s beautiful";"Everything's beautiful";"2024";"BRAINFEEDER";1714488332;1714488502;"https://open.spotify.com/track/3HkLJLoUHQbKwjn3krWvpg";"https://www.deezer.com/track/2585270602";"https://music.apple.com/fr/album/everythings-beautiful/1721400362?i=1721400363&uo=4"
"Jaqee";"Blaqalixious";"The way u make me feel";"2005";"JAQUEE BLAO & SWINGKIDS";1714488501;1714488731;"https://open.spotify.com/track/29KjkRXTtFRuNUZJXmvU2t";"https://www.deezer.com/track/592911232";"https://music.apple.com/fr/album/the-way-u-make-me-feel/422170408?i=422170438&uo=4"
"Aldorande";"Aldorande";"Sous la lune";"2019";"FAVORITE RECORDINGS";1714488727;1714488988;"https://open.spotify.com/track/5p6BUXPOHeBpUBanlKLHdx";;"https://music.apple.com/fr/album/sous-la-lune/1460861754?i=1460862278&uo=4"
"Barbara";"Comme un soleil noir / CD 06";"Vienne";"";"MERCURY";1714488847;1714489094;"https://open.spotify.com/track/1qizvuv0At6OmIW5tV5pjg";;"https://music.apple.com/fr/album/vienne/1440824647?i=1440825157&uo=4"
"Jonas Kaufmann";"Wien";"Heut ist der schönste Tag";"2019";"SONY CLASSICAL";1714489090;1714489215;;;
"Rufus Wainwright";"Rufus Wainwright";"Millbrook";"1998";"DREAMWORKS RECORDS";1714489214;1714489343;"https://open.spotify.com/track/3autFTZskOCMyJMDLihhOd";;"https://music.apple.com/fr/album/millbrook/1444102406?i=1444102782&uo=4"
"John Williams";"BOF / The Fabelmans";"The Fabelmans : Reflections";"2022";"SONY";1714489342;1714489461;;;
"Nina Simone";"Four women : The Nina Simone Philips Recordings";"July Tree";"1965";"VERVE";1714489460;1714489621;"https://open.spotify.com/track/6CqX2ZEoFm854CRVAbmhby";;"https://music.apple.com/fr/album/july-tree/1453152313?i=1453152708&uo=4"
"Ala.Ni";"You & I";"Cherry blossom (Moors remix)";"2016";"NO FORMAT";1714489622;1714489755;;"https://www.deezer.com/track/133915136";
"Air";"Talkie walkie";"Cherry blossom girl";"2004";"SOURCE/VIRGI";1714489754;1714489972;"https://open.spotify.com/track/4m8ttWM8IKXyhpv89E867J";"https://www.deezer.com/track/3369072";"https://music.apple.com/fr/album/cherry-blossom-girl/696641105?i=696641762&uo=4"
"Mario Rui Silva";"Stories from another time 1982-1988";"Dembita";"1982";"TIME CAPSULE";1714489971;1714490311;;;
"Francoise Hardy";"Françoise Hardy";"On se plait";"1962";"VOGUE";1714490308;1714490435;"https://open.spotify.com/track/4O70oV5KYoBP3c2aFAThLu";"https://www.deezer.com/track/540008";"https://music.apple.com/fr/album/on-se-pla%C3%AEt/269460209?i=269460277&uo=4"
"Peter Cat Recording Co";"Portrait of a time: 2010-2016";"Copulations";"2017";"PANACHE RECORDS";1714490432;1714490673;;;
"Jean Francois Durez";"The art of the percussions";"Arabesque n°1 en Mi Maj L 66 n°1 - arrangement pour vibraphone et piano";"2016";"INDESENS";1714490672;1714490910;;;
"PJ Harvey";"Is this desire ?";"The wind";"1998";"ISLAND";1714490909;1714491146;"https://open.spotify.com/track/3CHfuMoubpCT39PBTvAWk9";;
"Velly Joonas";"Stoop, seisku aeg ! / Käes on aeg";"Käes on aeg";"1980";"FROTEE";1714491139;1714491312;;;
"Feist";"The reminder";"1234";"2007";"POLYDOR";1714491309;1714491490;"https://open.spotify.com/track/2CzWeyC9zlDpIOZPUUKrBW";"https://www.deezer.com/track/1176221";"https://music.apple.com/fr/album/1234/1445894574?i=1445894588&uo=4"
"Fabiano Do Nascimento & Sam Gendel";"The room";"Foi boto";"2024";"REAL WORLD";1714491488;1714491682;;;
"Miossec";"Simplifier";"Une histoire de soleil";"2023";"SONY MUSIC";1714491677;1714491827;"https://open.spotify.com/track/0ny0SSP1zTJJwuS9MnGG65";;"https://music.apple.com/fr/album/une-histoire-de-soleil/1657491846?i=1657492018&uo=4"
"Arthur Verocai";"Arthur Verocai";"Caboclo";"1972";"UBIQUITY";1714491829;1714491998;"https://open.spotify.com/track/0CsmWiwg0wKJwtj3SvElNq";"https://www.deezer.com/track/16090607";"https://music.apple.com/fr/album/caboclo/495578530?i=495578533&uo=4"
"Dr. John";"In the right place";"Right place, wrong time";"1973";"ATCO";1714491991;1714492162;;"https://www.deezer.com/track/936188692";"https://music.apple.com/fr/album/right-place-wrong-time/1400184057?i=1400187812&uo=4"
"Tommy McCook";"Blazing horns / Tenor in roots";"Jamaican place";"2003";"BLOOD AND FIRE";1714492159;1714492382;;;
"The Animals";"Goodnight Saigon / Some kind of wonderful (cd 3)";"We've gotta get out of this place";"1965";"EMI";1714492378;1714492569;;"https://www.deezer.com/track/3155137";"https://music.apple.com/fr/album/weve-gotta-get-out-of-this-place/697238360?i=697238933&uo=4"
"Tierra Whack";"World wide Whack";"Difficult";"2024";"INTERSCOPE RECORDS";1714492569;1714492745;"https://open.spotify.com/track/4WoyNexQH2nOnkygz7Cxgz";"https://www.deezer.com/track/2694224672";"https://music.apple.com/fr/album/difficult/1726095840?i=1726096184&uo=4"
"Jeanne Lee";"The newest sound around";"Season in the sun";"1961";"RCA";1714492734;1714492882;;"https://www.deezer.com/track/75547699";
"Laurent Bardainne & Tigre D’eau Douce";"Eden Beach Club";"Welcome";"2024";"";1714492880;1714493147;;;"https://music.apple.com/fr/album/welcome/1729904279?i=1729904611&uo=4"
"Leonard Cohen";"I'm your man";"Ain't no cure for love";"1988";"CBS";1714493145;1714493428;"https://open.spotify.com/track/4COoY5HS3qPPkUEqos2g3t";;"https://music.apple.com/fr/album/aint-no-cure-for-love/192677178?i=192678747&uo=4"
"Prefab Sprout";"From Langley Park to Memphis";"Cars and girls";"1988";"CBS";1714493425;1714493692;"https://open.spotify.com/track/755cKP6z9tywIgQpAc3cVV";"https://www.deezer.com/track/733350962";"https://music.apple.com/fr/album/cars-and-girls/211412840?i=211412891&uo=4"
"Bernardo Bonezzi";"3films de Pedro Almodovar/Femmes au bord de la crise de nerfs/Matador/Qu'est-ce que j'ai fait pour mériter ça ?";"Mujeres al borde de un ataque de nervios";"1988";"MILAN";1714493688;1714493812;;"https://www.deezer.com/track/65409464";
"Arooj Aftab";"Raat Ki Rani";"Raat ki rani";"2024";"VERVE RECORDS";1714493811;1714494180;"https://open.spotify.com/track/5bYvn1VEE4f4kjug81vwmE";;
"Claude Nougaro";"Toulouse";"La pluie fait des claquettes";"1968";"PHILIPS";1714494178;1714494374;;"https://www.deezer.com/track/74245838";
"Black Uhuru";"Black sounds of freedom";"Eden out deh";"1981";"GREENSLEEVES RECORDS";1714494249;1714494446;;;"https://music.apple.com/fr/album/eden-out-deh/1245324129?i=1245324705&uo=4"
"Maria Joao Pires";"Ludwig van Beethoven : Intégrale des sonates pour violon et piano";"Sonate n°8 en Sol Maj op 30 n°3 : Allegro vivace";"2002";"DEUTSCHE GRAMMOPHON";1714494372;1714494572;;;
"Raphael Saadiq";"Instant vintage";"Body parts";"2002";"UNIVERSAL RECORDS";1714494571;1714494800;"https://open.spotify.com/track/23mnIH4CZemgZgkyb0W1cC";"https://www.deezer.com/track/926645252";"https://music.apple.com/fr/album/body-parts/1440658297?i=1440658452&uo=4"
"Sampha";"Lahai";"Inclination compass";"2023";"YOUNG / BEGGARS";1714494753;1714494939;;;
"Bakar";"Halo";"Hell n back";"2023";"BLACK BUTTER";1714494937;1714495148;"https://open.spotify.com/track/2tJ4OWvQftR3CX51QVUcXz";"https://www.deezer.com/track/728760222";"https://music.apple.com/fr/album/hell-n-back-live/1707384136?i=1707384141&uo=4"
"Tapper Zukie";"Escape from hell";"Escape from hell";"2016";"JAMAICAN RECORDINGS";1714495146;1714495341;;;
"Elis Regina";"O melhor de Elis Regina";"Meio de campo";"1973";"UNIVERSAL";1714495339;1714495454;"https://open.spotify.com/track/496GT0KiBvNFpedpLUDwPh";;"https://music.apple.com/fr/album/meio-de-campo/1359113770?i=1359113901&uo=4"
"Vampire Weekend";"Only God was above us";"Connect";"2024";"COLUMBIA";1714495452;1714495760;"https://open.spotify.com/track/3Oko2TgOzXPLlE2dbbsNKV";;"https://music.apple.com/fr/album/connect/1728945682?i=1728945690&uo=4"
"Pan Amsterdam And Damu The Fudgemunk";"Eat";"Blue Agave";"2022";"DEF PRESSE";1714495758;1714495953;;;
"Marcio Faraco";"L'électricien de la ville lumière";"Que je t'aime (feat. Stephane Belmondo)";"2021";"ROBSOUND";1714495951;1714496174;;;"https://music.apple.com/fr/album/que-je-taime-feat-st%C3%A9phane-belmondo/1590108934?i=1590109065&uo=4"
"The Staples Singers";"BOF / Wattstax";"Wattstax : Are you sure";"1972";"WARNER JAZZ & WORLD";1714496168;1714496402;;;
"Gil Evans";"The individualism of Gil Evans";"Las vegas tango";"1964";"VERVE";1714496819;1714496880;"https://open.spotify.com/track/1IEbtXrHgN37lTQi9Byx6g";"https://www.deezer.com/track/609309042";
"Guilhem Flouzat";"Bottommost";"Scarecrow (feat. Aaron Parks)";"2024";"Sense";1714497190;1714497431;;;
"Blue Mitchell";"Blue's mood";"I'll close my eyes";"1994";"RIVERSIDE";1714497419;1714497772;"https://open.spotify.com/track/76oiXjka5OXZJ4eqSQIDfY";"https://www.deezer.com/track/1098813";
"Mahogany L Browne & Sean Mason";"Chrome valley";"Best time III";"2024";"THE SOAPBOX PRESENTS";1714497764;1714498093;"https://open.spotify.com/track/0nqGirWoGXpT3yLWtgwmXv";"https://www.deezer.com/track/2642277912";
"Jesse Van Ruller & Maarten Hogenhuis";"Spirits high";"Bye, bye, big city, bye";"2021";"Autoproduction";1714498092;1714498366;;;
"Rotem Sivan";"Dream louder";"Magis";"2024";"SONDER HOUSE";1714498364;1714498579;"https://open.spotify.com/track/2LJQPuIUUHZAtHLy1NB00I";"https://www.deezer.com/track/2526040581";
"John Coltrane";"Giant steps";"Naima";"1960";"ATLANTIC";1714498579;1714498838;;"https://www.deezer.com/track/1653260612";
"Billie Holiday";"Lady sings the blues";"Strange fruit";"";"COLOMBIA";1714498836;1714499019;"https://open.spotify.com/track/1CTex49P0iWwzUGsMNjgaV";;"https://music.apple.com/fr/album/strange-fruit/539489004?i=539489600&uo=4"
"Duke Ellington";"The popular Duke Ellington";"Sophisticated lady";"2002";"RCA";1714499018;1714499198;"https://open.spotify.com/track/77Co2s8uEAfXjflVCggAb6";"https://www.deezer.com/track/566522782";
"ERROLL GARNER";"Encores in hi fi";"Sophisticated lady";"1959";"Columbia";1714499194;1714499363;;"https://www.deezer.com/track/107205016";
"Beaver Harris & The 360 Degree Music Experience";"From Rag Time To No Time";"I wish I knew";"1975";"360 Records";1714499260;1714499425;;;
"Julieta Eugenio";"Stay";"Stay";"2024";"AUTOPRODUCTION";1714499424;1714499878;"https://open.spotify.com/track/20UgP0t6d6MPeex3FvgV9f";"https://www.deezer.com/track/2637096022";
"Carla Band Bley";"I hate to sing";"Very very simple";"1984";"ECM";1714499862;1714500269;;;
"Eddy Louiss";"Conférence de presse vol. 2";"Rachid";"1995";"DREYFUS";1714501499;1714501955;;;
"Dora Morelenbaum";"Vento de beirada";"Japao";"2023";"MR BONGO";1714501946;1714502152;"https://open.spotify.com/track/77UjPDR0J3woWAZGWqbsbm";"https://www.deezer.com/track/2584495932";
"Emile Londonien";"Legacy";"Legacy (feat. Antoine Berjeaut & Léon Phal)";"2023";"NAIVE";1714502150;1714502415;;;
"Louis Cole";"Quality over opinion";"Park your car on my face";"2022";"BRAINFEEDER";1714502414;1714502627;"https://open.spotify.com/track/2rAlaZWP0d14VyphXZEsZr";"https://www.deezer.com/track/1879095357";
"Weather Report";"Weather report";"Volcano for hire";"1982";"COLUMBIA";1714502627;1714502951;"https://open.spotify.com/track/2XdAKfhqfPNfgHGNZSBTLf";"https://www.deezer.com/track/30685631";"https://music.apple.com/fr/album/volcano-for-hire/516412460?i=516412630&uo=4"
"Herbie Hancock";"The complete Columbia album collection 1972 - 1988  / Man-Child / CD 7";"Hang up your hang ups";"1975";"COLUMBIA";1714502949;1714503395;"https://open.spotify.com/track/22G8rQDLJTeJzjQWXZErre";"https://www.deezer.com/track/1068202";"https://music.apple.com/fr/album/hang-up-your-hang-ups/186017684?i=186017693&uo=4"
"Chick Corea";"My spanish heart";"El bozo, part III";"1976";"POLYDOR";1714503394;1714503691;;;
"Amaro Freitas";"Y'Y";"Gloriosa";"2024";"PSYCHIC HOTLINE";1714503689;1714503890;"https://open.spotify.com/track/6FiooarwZjp5jVtjGLk3td";;
"Lars Danielsson";"Liberetto II";"Passacaglia";"2014";"ACT MUSIC";1714503887;1714504150;"https://open.spotify.com/track/5BD9SqJecAsPUI717asNV6";"https://www.deezer.com/track/2151534797";
"Mathias Levy";"Unis Vers";"Ginti Tihai";"2019";"HARMONIA MUNDI";1714504149;1714504431;"https://open.spotify.com/track/6KgRsDFIkEm4k2CR9LF99J";"https://www.deezer.com/track/2734651461";
"Leon Parker";"Awakening";"It is what it is";"1998";"COLUMBIA";1714504430;1714504974;"https://open.spotify.com/track/4CRwWh9ztW8qUKGfWmcp0N";;"https://music.apple.com/fr/album/it-is-what-it-is/203777554?i=203778906&uo=4"
"Dom Salvador Trio";"Dom Salvador trio";"Rio e sempre Rio";"1967";"IMAGEM";1714505486;1714505612;;;
"Sheila Jordan";"The Crossing";"It never entered my mind";"1986";"BLACK HAWK";1714505625;1714505944;;;
"Bud Powell";"The Amazing Bud Powell: The Scene Changes";"Cleopatra's dream";"1987";"BLUE NOTE";1714505965;1714506228;;"https://www.deezer.com/track/71336981";
"Sullivan Fortner";"Solo Game";"Don't you worry about a thing";"2023";"ARTWORK";1714506227;1714506453;"https://open.spotify.com/track/33NyBwOF6KyZSgb30Py7kT";;"https://music.apple.com/fr/album/dont-you-worry-about-a-thing/1713959315?i=1713959612&uo=4"
"Louis Armstrong And His Savoy Ballroom Five";"Satchmo : Louis Armstrong ambassador of jazz / CD 02 : Hot stuff / 1928-1931";"Tight like this";"2011";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1714506452;1714506643;;;
"Warne Marsh - Lee Konitz Quintet";"Two not one";"Kary's trance";"";"STORYVILLE";1714506642;1714507008;;;
"Generation Django";"Génération Django";"Manoir de mes rêves";"2023";"ARTWORK RECORDS";1714507005;1714507234;"https://open.spotify.com/track/2b5CprwgLFHFXUqYxbzRTi";;
"Brad Mehldau";"Largo";"When it rains";"2002";"WARNER";1714507233;1714507626;"https://open.spotify.com/track/7eYF1tAcKBvhJU4W9K0Uca";;"https://music.apple.com/fr/album/when-it-rains/73256991?i=73256501&uo=4"
"Ibrahim Maalouf";"Diagnostic";"Will soon be a woman";"2011";"MISTER PROD";1714507625;1714507943;"https://open.spotify.com/track/4dmpNeoiu2E3MJQGBSF8QW";"https://www.deezer.com/track/459115302";"https://music.apple.com/fr/album/will-soon-be-a-woman/1345471598?i=1345473085&uo=4"
