"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Iggy Pop";"BOF / Arizona dream";"In the deathcar";"1993";"MERCURY";1760003929;1760004236;"https://music.apple.com/fr/album/in-the-deathcar/1442610964?i=1442611282&uo=4";;
"Carlo";"Todo bien";"B & s";"2024";"BISIESTO";1760003979;1760004157;"https://music.apple.com/fr/album/b-s/1730018881?i=1730018892&uo=4";"https://www.deezer.com/track/2655948252";
"Otis Redding";"The very best of Otis Redding";"(Sittin' on) the dock of the bay";"1968";"ATLANTIC";1760004154;1760004319;;"https://www.deezer.com/track/495824392";"https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF"
"Sababa 5";"Nadir";"VU";"2025";"BATOV RECORDS";1760004234;1760004433;;"https://www.deezer.com/track/3305772131";"https://open.spotify.com/track/31Fvcd339iRTgdXyV7RmYo"
"John Barry Seven";"The bee's kneees";"Snap 'n whistle";"1959";"EMI";1760004313;1760004435;;;
"Louis-Jean Cormier";"Le ciel est au plancher";"Les lignes de ta main";"2021";"YOTANKA";1760004431;1760004671;"https://music.apple.com/fr/album/les-lignes-de-ta-main/1655682015?i=1655682462&uo=4";"https://www.deezer.com/track/2027811277";"https://open.spotify.com/track/6yBYRBeL5vGUPz5dGE0lxT"
"Wynonie Harris";"Honky Tonk Jump Party";"Good morning judge";"1940";"CHARLY";1760004435;1760004595;;"https://www.deezer.com/track/108312692";
"The Black Keys";"Brothers";"Black mud";"2010";"V2 MUSIC";1760004592;1760004722;;"https://www.deezer.com/track/1191627822";
"Grizzly Bear";"Shields";"Gun-shy";"2012";"WARP RECORDS";1760004670;1760004942;"https://music.apple.com/fr/album/gun-shy/705342861?i=705343064&uo=4";"https://www.deezer.com/track/60810706";"https://open.spotify.com/track/0iL55mDbteiXzRrIjMSoxL"
"Tinariwen";"Amadjar";"Tenere maloulat (feat. Warren Ellis)";"2019";"WEDGE";1760004717;1760004939;"https://music.apple.com/fr/album/tenere-maloulat-feat-warren-ellis/1466026608?i=1466026612&uo=4";;
"Kid Loco";"A grand love story";"She's my lover (a song for R.)";"1998";"EAST WEST";1760004934;1760005211;;;
"Candi Staton";"Candi staton";"I'll drop everything and come running";"1972";"UNITED ARTISTS";1760004936;1760005104;"https://music.apple.com/fr/album/ill-drop-everything-and-come-running/1476503802?i=1476504188&uo=4";"https://www.deezer.com/track/730543522";"https://open.spotify.com/track/2507cUrp5vlJpSQPZfx2v5"
"Drexciya";"Neptune's lair";"Organic hydropoly spores";"1999";"TRESOR";1760005098;1760005224;"https://music.apple.com/fr/album/organic-hydropoly-spores/1621823222?i=1621823603&uo=4";"https://www.deezer.com/track/1736720627";"https://open.spotify.com/track/0w28aEgcU7bqKMnOKaMwfp"
"Angelo Badalamenti";"BOF TV / Twin Peaks (Saison 1)";"Audrey's dance";"1990";"WARNER BROS";1760005208;1760005520;"https://music.apple.com/fr/album/audreys-dance/374382340?i=374382395&uo=4";"https://www.deezer.com/track/401895032";
"Queen Latifah";"Nature Of A Sista'";"Sexy fancy";"1991";"TOMY";1760005217;1760005450;;"https://www.deezer.com/track/1584423842";"https://open.spotify.com/track/0hAF4IkVcHngxAx551AUpL"
"Lynn Anderson";"Compil./ Country soul sisters / Women in country music 1952-78";"Fancy";"1969";"SOUL JAZZ RECORDS";1760005449;1760005633;;"https://www.deezer.com/track/900422532";
"Peggy Lee";"Best 20";"Fever";"1958";"CAPITOL";1760005518;1760005717;;"https://www.deezer.com/track/3124340";"https://open.spotify.com/track/3aPlQWU07jGgyHaBHVS5TS"
"Jenya Kukoverov";"According to the map";"Les sans-abri";"2025";"AUTOPRODUCTION";1760005627;1760005802;"https://music.apple.com/fr/album/les-sans-abri/1799758568?i=1799758575&uo=4";"https://www.deezer.com/track/3260485281";"https://open.spotify.com/track/5escj7j9lBgMmSfkblvnCs"
"Seelenluft";"Out of the woods";"Manila";"2002";"KLEIN";1760005715;1760005939;"https://music.apple.com/fr/album/manila/322814039?i=322814041&uo=4";;
"Fabrizio Cammarata";"Insularities";"Icarus";"2025";"FAT SOUND RECORDS";1760005801;1760006026;"https://music.apple.com/fr/album/icarus/1828461986?i=1828461989&uo=4";;"https://open.spotify.com/track/668uWXFhfeBwscD5zmbkn3"
"Peggy Gou";"Han jan";"Han jan";"2018";"NINJA TUNE";1760005938;1760006181;;"https://www.deezer.com/track/450882102";"https://open.spotify.com/track/7Fx0ke7tQFhCd7CFDJKKE2"
"Nick Drake";"Five leaves left";"Cello song";"1969";"ISLAND";1760006025;1760006309;"https://music.apple.com/fr/album/cello-song/1440822546?i=1440822682&uo=4";;
"Allah-Las";"Lahs";"Keeping dry";"2019";"MEXICAN SUMMER";1760006176;1760006408;;"https://www.deezer.com/track/3243048701";"https://open.spotify.com/track/5yVzSIuOqQG5jU5WLsk95b"
"Mujo";"Hip Dozer / Vol. 3";"El manaba";"2018";"HIP DOZER";1760006303;1760006438;"https://music.apple.com/fr/album/el-manaba/1438944499?i=1438944505&uo=4";"https://www.deezer.com/track/567885452";"https://open.spotify.com/track/6MwN6feVdE1qMsl6RwlxyG"
"Cold Grits";"What it is ! Funky soul and rare grooves";"It's your thing";"1969";"RHINO";1760006401;1760006570;;;
"Lossapardo";"Nostalgia";"Nostalgia";"2024";"ROCHE MUSIQUE";1760006432;1760006684;"https://music.apple.com/fr/album/nostalgia/1718790653?i=1718790658&uo=4";"https://www.deezer.com/track/2562069542";"https://open.spotify.com/track/0wJPMQggJBautrP5cRmfQO"
"Cortex";"Troupeau bleu";"La rue";"1975";"UNDERDOG";1760006565;1760006831;;"https://www.deezer.com/track/132031418";"https://open.spotify.com/track/6lzDycd60SJ7H8y6wuESGl"
"Pomme";"je sais pas danser";"Je sais pas danser";"2019";"POLYDOR";1760006684;1760006825;;"https://www.deezer.com/track/851869952";"https://open.spotify.com/track/7FMDhuPk4KiG2Y1DV7y56c"
"Say She She";"Cut & rewind";"Take it all";"2025";"DRINK SUM WTR";1760006819;1760007059;;"https://www.deezer.com/track/3378108901";"https://open.spotify.com/track/5fSK3MYgtQtHN2yUgxpKKy"
"Afternoon Bike Ride";"Running with scissors";"Otherworld";"2025";"FRIENDS OF FRIENDS MUSIC";1760006829;1760007079;"https://music.apple.com/fr/album/otherworld/1814201619?i=1814201623&uo=4";;"https://open.spotify.com/track/1PB3Lp4dueOkWEud6wzyd5"
"Kokoroko";"Could we be more";"Soul Searching";"2022";"BROWNSWOOD RECORDINGS";1760007058;1760007218;"https://music.apple.com/fr/album/soul-searching/1614649802?i=1614650351&uo=4";"https://www.deezer.com/track/1822656777";"https://open.spotify.com/track/5tzh3n3npItqaXvv4Sl5Cu"
"Chip Wickham";"The eternal now";"The road less travelled";"2025";"GONDWANA RECORDS";1760007079;1760007393;;"https://www.deezer.com/track/3418992231";"https://open.spotify.com/track/0gI1hdiUiP91mLmiqmTjHD"
"Ebo Taylor Jnr.";"Afrobeat airways 2 : Return flight to Ghana 1974-83";"Children don't cry";"1983";"ANALOG AFRIKA";1760007207;1760007611;;"https://www.deezer.com/track/1103224902";
"Stan Getz";"Getz / Gilberto";"The girl from Ipanema";"1963";"VERVE";1760007389;1760007700;;"https://www.deezer.com/track/602454222";
"Junior Byles & The Versatiles";"Cutting razor";"Cutting razor";"1974";"HEARTBEAT";1760007608;1760007785;;;
"J.D. Souther";"Black Rose";"Banging my head against the moon";"1976";"RHINO RECORDS";1760007697;1760007909;;;
"Chet Atkins";"Chet Atkins - The master And his Music";"Boo boo stick beat";"2001";"RCA";1760007777;1760007906;;"https://www.deezer.com/track/601666";"https://open.spotify.com/track/6aw9gu4n3ZChQe3y3XRl1U"
"Big Bill Morganfield & Taj Mahal";"FIP Blues";"You're gonna miss me";"2020";"WAGRAM";1760007902;1760008107;;;
"Brainstory";"Sounds good";"I will be";"2024";"BIG CROWN RECORDS";1760007903;1760008072;;"https://www.deezer.com/track/2612751062";"https://open.spotify.com/track/60e1HjjuJ3oLq15cNMjHYy"
"Pumpkin & Vince Da Cuero";"Astronaute (instrumentales)";"Mascarade (instrumental)";"2018";"MENTALOW MUSIC";1760008067;1760008158;;;
"Sixto Rodriguez";"Cold fact";"Sugar man";"1970";"LIGHT IN THE ATTIC RECORDS";1760008105;1760008338;;;
"Coast Contra";"In case you forgot";"Been a minute";"2025";"AUTOPRODUCTION";1760008157;1760008420;;;
"George & Gwen McCrae";"Strictly breaks, vol. 8";"The rub";"1976";"STRICKTLY BREAK RECORDS";1760008329;1760008545;;;
"The Rodeo";"FIP sacré français !";"Désir d'avalanche";"2019";"WAGRAM MUSIC";1760008417;1760008604;;"https://www.deezer.com/track/587960042";
"Redman";"Blackout";"Cereal killer";"1999";"ISLAND";1760008545;1760008789;;;"https://open.spotify.com/track/2OM8YFJ725IfDw5wKwNQV0"
"John Lennon";"Anthology : The lost week end (CD3)";"Bless you (version alternative)";"1974";"CAPITOL";1760008600;1760008855;;;
"John Scofield";"That's what I say / John Scofield plays the music of Ray Charles";"Busted";"2005";"VERVE";1760008781;1760009171;;"https://www.deezer.com/track/2449894";"https://open.spotify.com/track/3Nfye0v6RkaAa6Ma0ZCZqt"
"Tony Campo";"Big deal";"Do the strumble";"1976";"SONORAMA RECORDS";1760008854;1760008976;;;
"Mandrill";"BOF / Les guerriers de la nuit / The Warriors";"Les guerriers de la nuit : Echoes in my mind";"1979";"LA-LA LAND";1760008974;1760009343;;;
"Lianne La Havas";"Lost & found (EP)";"No room for doubt";"2011";"LABOUR OF LO";1760009165;1760009412;;;
