"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Jan Bradley";"Chess soul/A decade of Chicago's finest";"Mama didn't lie";"1962";"UNIVERSAL";1765187880;1765188001;"https://www.deezer.com/track/76379147";"https://open.spotify.com/track/5eZkV58Xms7Iog6fOrQkv1";
"Lance Ferguson";"Rare groove spectrum / Vol.3";"Fourty days";"2025";"TRU THOUGHT";1765188000;1765188244;"https://www.deezer.com/track/3449779381";"https://open.spotify.com/track/228z0aLfn15tEQLbKXy0fV";
"A Tribe Called Quest";"The anthology";"Check the rhime";"1991";"JIVE";1765188244;1765188461;"https://www.deezer.com/track/14881320";"https://open.spotify.com/track/4HfxDJ0uLHTLe0fZrx0MbQ";
"Bobby Bland";"Theme time radio hour  with your host Bob Dylan / season 3";"36-22-36";"1962";"ACE RECORDS";1765188461;1765188631;"https://www.deezer.com/track/513352672";;
"Sahra Halgan";"Hiddo dhawr";"Laga";"2024";"DANAYA MUSIC";1765188630;1765188871;"https://www.deezer.com/track/2620811612";"https://open.spotify.com/track/3gX5e4o5qCFf05YJHOmgh0";
"Jackie Mittoo";"Studio one freedom sounds : The sound of young Jamaica";"Hi Jack";"1969";"SOUL JAZZ RECORDS";1765188870;1765189001;"https://www.deezer.com/track/525736822";;
"Forever Pavot";"Melchior Vol.1";"Godbot";"2025";"BORN BAD RECORDS";1765189000;1765189244;"https://www.deezer.com/track/3538888431";"https://open.spotify.com/track/2RUJfXbNVPDVTPaD7NHAYF";
"Brisebard";"Les Carabiniers";"Les Carabiniers";"2023";"SOURCE PHONIQUE RECORDS";1765189241;1765189412;"https://www.deezer.com/track/2448374135";"https://open.spotify.com/track/4BvsAwl2XtNI58MBv8XhMd";"https://music.apple.com/fr/album/les-carabiniers/1706803589?i=1706803726&uo=4"
"10 CC";"Tenology / Box set 2012";"Good morning judge";"1977";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1765189412;1765189582;;;
"Chuck Berry";"The indispensable 1954-1961";"Roll over Beethoven";"1954";"FREMEAUX ET ASSOCIES";1765189581;1765189723;"https://www.deezer.com/track/540188892";;
"Ensemble Les Dissonances";"Beethoven Mozart Schubert : Oeuvres symphoniques";"Symphonie n°5 en ut min op 67 : Allegro con brio";"2010";"DISSONANCES RECORDS";1765189722;1765190115;;;
"David Byrne & Ghost Train Orchestra";"Who is the sky";"Moisturizing thing";"2025";"MATADOR RECORDS";1765190108;1765190267;;;
"Carwyn Ellis & Rio 18";"Tonnau ar tonnau";"Tonnau ar tonnau";"2025";"WILLWORK4FUNK";1765190266;1765190502;"https://www.deezer.com/track/3724832162";"https://open.spotify.com/track/7qQnMrsehKSGxNRaQbWEpW";
