"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Don Covay";"Hits and misses - Muhammad Ali and the ultimate sound of fistfighting";"Rumble in the Jungle";"1975";"TRIK";1730282257;1730282469;"https://www.deezer.com/track/121591516";;
"Quatuor Debussy";"Boxe Boxe Brasil (Musique du spectacle de Mourad Merzouki)";"Boxe Boxe Brasil : Quatuor à cordes n°4 (Prometheus) : 7. Allegro groove";"2019";"EVIDENCE";1730282468;1730282582;;;
"Peder";"The coldest man alive";"The woman and the stars and the man and the moon";"2024";"LIZARDSHAKEDOWN";1730282580;1730282851;"https://www.deezer.com/track/3001959271";"https://open.spotify.com/track/3yTyT2vQTCHNe6eIH1l0Kd";
"Nick Cave";"Let Love In";"Red right hand";"1996";"MUTE";1730282848;1730283217;;;
"Ennio Moricone";"Musique de films, Colonne sonore, Original soundtracks 1964-2015 : Vol. II / CD 04 & 05 : Cinéma français I (1969-79) & Cinéma français II (1978-2015)";"Le ruffian : Sporco ma distinto";"1983";"DECCA RECORDS";1730283215;1730283330;;;
"Cesar Precio";"La suite logique des choses";"Un homme qui dort";"2024";"OBJET DISQUE - LABEL SERVICE";1730283328;1730283580;"https://www.deezer.com/track/2964593831";"https://open.spotify.com/track/0PJEMA8xkqDUq3KwOnTBeF";
"Flash And The Pan";"Flash And The Pan";"Walking In The Rain";"1978";"REPERTOIRE R";1730283578;1730283783;;;
"Bruce Ruffin";"The story of Trojan records : 25 big ones - UK hits / CD1";"Rain";"1971";"TROJAN RECORDS";1730283781;1730283921;"https://www.deezer.com/track/131287974";;
"Joao Selva";"Passarinho";"Chuva";"2023";"UNDERDOG RECORDS";1730283918;1730284143;"https://www.deezer.com/track/2007760267";"https://open.spotify.com/track/7d7g5O9VgOmlVyuXkFDmPR";
"Arrested Development";"3 years, 5 months & 2 days in the life of";"Raining revolution";"1992";"COOLTEMP";1730284128;1730284362;"https://www.deezer.com/track/7821162";"https://open.spotify.com/track/1fC7Ff8HOYuR2GMSgHZVwO";
"Stanley Turrentine";"Salt songs";"Storm";"1971";"CTI RECORDS";1730284360;1730284812;;"https://open.spotify.com/track/7diUPvk29fw51rrDXC0x9t";
"Dani Terreur";"Il pleut elle m'en veut";"Il pleut elle m'en veut";"2021";"RCA";1730284812;1730285001;"https://www.deezer.com/track/1787466937";"https://open.spotify.com/track/2ccAELcOlOpJ6FeoRYSxKc";
"Father John Misty";"I guess time just makes fools of us all";"I guess time just makes fools of us all";"2024";"BELLA UNION";1730284998;1730285512;;"https://open.spotify.com/track/0QA1dDs6A2xLr7nxWFpeJN";"https://music.apple.com/fr/album/i-guess-time-just-makes-fools-of-us-all/1762652806?i=1762653619&uo=4"
"Satellite Jockey";"Plays music !";"Mouvement II";"2024";"ANOTHER RECORD";1730285510;1730285613;"https://www.deezer.com/track/2605530892";"https://open.spotify.com/track/3eI3Fb3QvrTjAG5YJuOH6t";
"Robert Wyatt";"His greatest misses";"The age of self";"1985";"NAIVE";1730285610;1730285778;"https://www.deezer.com/track/4644828";;
"Lou Hayter";"Frequency";"Frequency";"2024";"GRECO ROMAN";1730285776;1730285950;"https://www.deezer.com/track/2766123411";"https://open.spotify.com/track/7uHPf6f0QzYBuQaTqjB0e1";
"Majid Soula";"Chant amazigh";"Netseweth sifassan nagh";"1981";"HABIBI FUNK";1730285949;1730286214;;"https://open.spotify.com/track/53OX7XBnbhhzNuuGEBauJx";
"Ephemerals";"Jalapeno funk / Vol. 10";"In and out (titeknots dub)";"2018";"JALAPENO RECORDS";1730286212;1730286593;;;
"Alaclair Ensemble";"Mets du respect dans ton bac";"Mets du respect dans ton bac";"2019";"DISQUES 7IEME CIEL";1730286593;1730286801;;"https://open.spotify.com/track/0J96ZCtPyDuBA5w5qBAqlb";
"Sandra Nkake";"Deep green sound";"Je, tu, tri";"2017";"MUSIC MEDIA CONSULTING PROMO";1730286798;1730286986;;;
"Jamiroquai";"Emergency on planet earth";"When You Gonna Learn";"1993";"SONY";1730286982;1730287209;;;
"Fredrika Stahl";"BOF / Demain";"Kuthambakkam";"2015";"MOVE MOVIE";1730287208;1730287332;;;
"Choeur De L Orchestre Symphonique De Bournemouth";"Carmina burana (intégrale)";"Carmina burana : Ecce gratum";"2007";"NAXOS";1730287330;1730287499;;;
"Jimetta Rose & The Voices Of Creation";"Things are getting better";"To each a zone";"2024";"DAY DREAMER";1730287488;1730287819;;;
"Mustafa";"Dunya";"Gaza is calling";"2024";"JAGJAGUWAR";1730287813;1730288082;;"https://open.spotify.com/track/7vxKhYJR1bWKwys7nqXorY";
"Moderator";"Sinner's syndrome";"Burning bridges";"2018";"MELTINGRECORDS";1730288080;1730288270;;"https://open.spotify.com/track/1S3Ah8sHYYWbIE1ZrxQuwa";
"Rodolfo Aicardi";"BOF TV / Narcos """"Season 3"""" (A Netflix Original Series Soundtrack)";"Que no quede huella";"2017";"GAUMONT TELEVISION";1730288267;1730288484;"https://www.deezer.com/track/113029396";;
"Petula Clark";"Anthologie / Succes / Enregistrements de 1958 a 1961 / volume 6";"Tout ce que veut Lola";"1958";"ANTHOLOGY'S";1730288483;1730288651;;;
"Pat Bowie";"Out of sight et Feelin' good";"Why don't you do right";"1965";"JAZZ BEAT";1730288650;1730288873;;;
"Fendermen";"Tarantino Experience";"Ghost riders in the sky";"1970";"MUSIC BOOKER";1730288872;1730289028;;;
"Texas & Wu Tang Clan";"Hi";"Hi";"2020";"BMG";1730289027;1730289195;;;
"Jono McCleery";"So Messed Up";"So messed up";"2024";"SONAR KOLLETIV";1730289194;1730289427;"https://www.deezer.com/track/2896130511";"https://open.spotify.com/track/69kIXSWolsmzuTNM7lf4yc";
"Say She She";"Silver";"Entry level";"2023";"KARMA CHIEF RECORDS";1730289425;1730289619;"https://www.deezer.com/track/2353834375";"https://open.spotify.com/track/1slu4E1ceT8dnhTDsqK372";"https://music.apple.com/fr/album/entry-level/1695756465?i=1695756871&uo=4"
"Yan Tregger";"Le-tan alexis & jess / Space oddities";"Girls will be girls";"1979";"PERMANENT VACATION";1730289617;1730289936;"https://www.deezer.com/track/625895542";"https://open.spotify.com/track/5beqHkRDTcuKignM7uH9i8";
"Arcade Fire";"Funeral";"Rebellion (lies)";"2005";"ROUGHTRADE";1730289933;1730290238;;;
"Les Rita Mitsouko";"Rita Mitsouko";"Marcia Baïla";"1984";"VIRGIN";1730290231;1730290563;"https://www.deezer.com/track/355774881";"https://open.spotify.com/track/43THPstJP6RXLMd7ryXyNf";
"A Vision Of Panorama";"Desires";"Purple";"2024";"";1730290557;1730290770;"https://www.deezer.com/track/1631889982";;
"Dr. Sud";"Part of Deeppa / Vol.2";"Steel City (feat. Nils Haack)";"2024";"DEEPPA RECORDS";1730290769;1730291089;;;
"Angel Bat Dawid";"The oracle";"We are starzz";"2019";"INTERNATIONAL ANTHEM";1730291095;1730291358;;"https://open.spotify.com/track/0Gnv71WeUO1T53N5jXqwoW";
"Roberta Flack";"Killing me softly";"Killing me softly with his song";"1973";"ATLANTIC";1730291356;1730291641;;"https://open.spotify.com/track/3gsCAGsWr6pUm1Vy7CPPob";
"Gypsy Fari";"Chi-town reggae";"Steel mill blues";"2023";"SOUNDWAY RECORDS LTD";1730291637;1730291902;;"https://open.spotify.com/track/26UOUUAKyfd11OKQwT7ZqO";
"Prince Far & The Arabs";"Cry tuff dub encounter chapter 3";"Back weh";"1980";"PRESSURE SOUNDS";1730291901;1730292171;;;
"Normangaby";"Requin des iles";"Le beau lilas";"2003";"DELABEL";1730292170;1730292356;;;
"Tindersticks";"Soft tissue";"Turned my back";"2024";"CITY SLANG";1730292353;1730292726;"https://www.deezer.com/track/2812495562";"https://open.spotify.com/track/5vQlT1ytKtBrPYnU0WYWxS";
"Piero Umiliani";"BOF / La fille à la peau de lune";"Pelle di luna";"1972";"EASY TEMPO";1730292718;1730292932;;;
"Billy Paul";"Rhythm & black";"Me and Mrs Jones";"1972";"SONY";1730292931;1730293218;"https://www.deezer.com/track/683078";;"https://music.apple.com/fr/album/me-and-mrs-jones/1655056587?i=1655058508&uo=4"
"Black Pumas";"Chronicles of a diamond";"MRS POSTMAN";"2023";"PIAS";1730293215;1730293460;;;
"The Wiseguys";"Executive suite";"Nil by mouth";"1996";"WALL OF SOUND";1730293453;1730293804;"https://www.deezer.com/track/3840519";;"https://music.apple.com/fr/album/nil-by-mouth/260039843?i=260040226&uo=4"
"Clbrks & Nickydiesel";"CLBELLIC";"Sparkdalaa";"2024";"RHYTHM SECTION INTERNATIONAL";1730293773;1730293959;;;
"Michael Franks";"Michael Franks - The DoctorSoul reworks";"Chain reaction (DoctorSoul's """"You can't fake it"""" - Extended Intro Re-therapy)";"2024";"TOO SLOW TO DISCO";1730293959;1730294366;;;
"Pearl & The Oysters";"Planet pearl";"Mid city";"2024";"STONES THROW RECORDS";1730294361;1730294612;"https://www.deezer.com/track/2833893152";"https://open.spotify.com/track/1gxlLBjWPt0e4UJG7cqPEG";"https://music.apple.com/fr/album/mid-city/1750558302?i=1750558698&uo=4"
"Julius Brockington";"The united chair";"Forty-nine reasons";"1973";"BBE";1730294602;1730295066;"https://www.deezer.com/track/2062506047";"https://open.spotify.com/track/0EMZpXWTezYVCHowTjliff";
"Judy Garland";"Bof / The wizard of oz / Le magicien d'oz";"Over the rainbow";"1939";"NIGHT/DA";1730295064;1730295227;;"https://open.spotify.com/track/568SEFtDjKr7N2PytpA6D5";
"Eddy Mitchell";"Tout Eddy...Ou presque / 1971-1975";"Arc en ciel";"1971";"POLYDOR";1730295228;1730295394;;;
"Wilco";"Yankee hotel foxtrot";"Jesus etc.";"2002";"EAST WEST";1730295391;1730295621;;;
"Orchestre Baroque De Fribourg";"Mozart's Mannheim";"Symphonie n°55 en Ut Maj : 2. Andante non tanto";"2023";"DEUTSCHE GRAMMOPHON (DG)";1730295620;1730295877;;;
"Les Imprimes";"With you & only love";"With you";"2024";"BIG CROWN RECORDS";1730295875;1730296020;"https://www.deezer.com/track/2986713601";"https://open.spotify.com/track/0c5boneW55vLvVcnoJnSAc";
"Tteo";"Samba";"Samba";"2023";"SONAR KOLLEKTIV / BMG";1730296019;1730296287;"https://www.deezer.com/track/2434221705";"https://open.spotify.com/track/1NGB3V7OVejDeOKP1O6ZN7";
"Ana Mazzotti";"Ana Mazzotti";"Roda mundo";"1977";"FAR OUT RECORDINGS";1730296287;1730296424;"https://www.deezer.com/track/710489402";"https://open.spotify.com/track/2ATTROd7nA7GGcbEGbEvt3";
"Quincy Jones";"Big band bossa nova";"Soul bossa nova";"1962";"MERCURY";1730296424;1730296583;"https://www.deezer.com/track/2507005";"https://open.spotify.com/track/0Jw3cPBXlGnA6DEJrZSTI0";"https://music.apple.com/fr/album/soul-bossa-nova/882465335?i=882465364&uo=4"
"Marion Rampal";"Oizel";"Oizeau";"2024";"LES RIVIERES SOUTERRAINES";1730296578;1730296769;;"https://open.spotify.com/track/4wyCDEypGKhCcvh1itrYVo";"https://music.apple.com/fr/album/oizeau/1721394113?i=1721395622&uo=4"
"Robert Johnson";"Robert  Johnson 1936-1937";"Dust my broom";"1937";"NOCTURNE";1730296764;1730296910;;;
"Randy Newman";"The Randy Newman Songbook vol. 3";"Mama told me not to come";"2016";"NONESUCH";1730296909;1730297022;"https://www.deezer.com/track/131867192";"https://open.spotify.com/track/05cKXjemnvWTOhj2871Rgq";"https://music.apple.com/fr/album/mama-told-me-not-to-come/1135114525?i=1135114829&uo=4"
"Amaro Freitas";"Y'Y";"Mar de cirandeiras";"2024";"PSYCHIC HOTLINE";1730297019;1730297245;"https://www.deezer.com/track/2532768211";"https://open.spotify.com/track/08T0vbgINtEw2BJYhdfvZB";
"Joan As Police Woman";"Lemons, limes and orchids";"Full-time heist";"2024";"PIAS";1730297240;1730297476;;"https://open.spotify.com/track/1OYrRr2BlWAt0LIHNdqjYt";
"Donny Hathaway";"Live";"Jealous guy";"1972";"ATLANTIC";1730297482;1730297670;"https://www.deezer.com/track/5596451";;
"Caetano Veloso";"Omaggio a Federico e Giulietta";"Gelsomina";"1999";"UNIVERSAL";1730297666;1730297879;;;
