"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Afrique";"Afrique";"House of rising funk";"1973";"MAINSTREAM";1755252000;1755252190;;;
"Isaac Hayes";"...To Be Continued";"Runnin' out of fools";"1971";"STAX";1755252189;1755252540;"https://www.deezer.com/track/142343533";;
"Eddy Mitchell";"Toute la ville en parle Eddy est formidable";"Fauché";"1964";"POLYGRAM";1755252539;1755252712;"https://www.deezer.com/track/75873353";"https://music.apple.com/fr/album/fauch%C3%A9/1442423408?i=1442423751&uo=4";"https://open.spotify.com/track/1uicNzM0P9OxFRre2bS9Id"
"Justin Townes Earle";"The saint of lost causes";"Ain't got no money";"2019";"NEW WEST RECORDS";1755252707;1755252890;"https://www.deezer.com/track/636570662";"https://music.apple.com/fr/album/aint-got-no-money/1451565483?i=1451565486&uo=4";"https://open.spotify.com/track/1JQ5tcSmqKM2RwU2E3LtI4"
"Michael Jackson";"History";"Money";"1995";"SONY";1755252889;1755253169;"https://www.deezer.com/track/8164647";;"https://open.spotify.com/track/2VCSO1mqWPALcPbEQwgSd3"
"Urbs & Cutex";"On our way";"I'm on my way";"2025";"";1755253164;1755253479;;"https://music.apple.com/fr/album/im-on-my-way/1813872241?i=1813872245&uo=4";"https://open.spotify.com/track/04KtKZSvCCmtKONW5bLXZw"
"Seals & Crofts";"Summer breeze";"Summer breeze";"1972";"WARNER BROS";1755253477;1755253679;;;
"Lonnie Liston Smith";"Visions of a  New World";"Sunset";"1975";"NOVUS";1755253675;1755253933;"https://www.deezer.com/track/1734038837";;"https://open.spotify.com/track/66wMTs3MHQO2hd8KPQAuqJ"
"Martin Denny";"Forbidden island / Primitiva";"Exotica";"1958";"SCAMP";1755253930;1755254114;"https://www.deezer.com/track/1066491062";"https://music.apple.com/fr/album/exotica/724671994?i=724672226&uo=4";"https://open.spotify.com/track/0X7UYBmyyXyZovNJoT0Lzr"
"Passi";"Les tentations";"Il fait chaud (37°2)";"1997";"V2 MUSIC";1755254111;1755254385;;;
"Joy Spheres Rees";"Trust the feeling";"Trust the feeling";"2025";"AUTOPRODUCTION";1755254381;1755254638;;;"https://open.spotify.com/track/6W0uy86aLMxULam50dkKPG"
"Echolalia";"Echolalia";"Blood moon";"2025";"FULL TIME HOBBY";1755254637;1755254808;"https://www.deezer.com/track/3093757871";"https://music.apple.com/fr/album/blood-moon/1779931956?i=1779932101&uo=4";"https://open.spotify.com/track/06xxiGtAeLBfL5GVR2zADf"
"John Barry";"The best of john barry - themeology";"The persuaders theme (Amicalement Votre)";"1972";"COLUMBIA";1755254806;1755254933;;;
"Todd Terje";"It's album time";"Oh Joy";"2014";"OLSEN RECORDS";1755254932;1755255206;"https://www.deezer.com/track/1900010887";"https://music.apple.com/fr/album/oh-joy/806267243?i=806267400&uo=4";"https://open.spotify.com/track/0p1qMTeTSpVRX4GH3xoDbQ"
"La Bionda";"The collection";"I wanna be your lover";"1981";"ARIOLA";1755255202;1755255394;"https://www.deezer.com/track/1056228";;
"Sault";"10";"S.I.T.L.";"2025";"FOREVER LIVING ORIGINALS";1755255392;1755255629;"https://www.deezer.com/track/3324301361";;"https://open.spotify.com/track/1dSNkTpk8Ow57UVBdYHymH"
"Pearl Jam";"Vitalogy";"Immortality";"1994";"EPIC";1755255626;1755255935;"https://www.deezer.com/track/10244865";"https://music.apple.com/fr/album/immortality/426356461?i=426356567&uo=4";"https://open.spotify.com/track/5TxUedy2CM04QihDdOFnsk"
"Blonde Redhead";"Sit down for dinner";"Melody experiment";"2023";"SECTION1 / PARTISAN";1755255928;1755256233;"https://www.deezer.com/track/3124677111";;"https://open.spotify.com/track/37YFmBQ1ZxBCtFw0QBu5Iz"
"Jasual Cazz";"Memory guard";"Liberty city";"2023";"CHUWANAGA";1755256227;1755256478;"https://www.deezer.com/track/2446560055";;"https://open.spotify.com/track/0HGVRJnACGyWTzsFF02OBr"
"Little Simz";"Lotus";"Only (feat. Lydia Kitto)";"2025";"AWAL";1755256475;1755256689;;"https://music.apple.com/fr/album/only-feat-lydia-kitto/1794880972?i=1794880987&uo=4";
