"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Noa";"Letters to bach";"Little Lovin'";2019;"NAIVE";1706608776;1706608851;"https://open.spotify.com/track/7rhbbe8dCb9DYHHCA5b1CG";;
"Moriarty";"Gee whiz but this is a lonesome";"Jimmy";2007;"NAIVE";1706608850;1706609112;"https://open.spotify.com/track/6Zw0NBdfr1VlVJjDRFwUe1";;
"Gabi Hartmann";"Gabi Hartmann";"Nos contradictions";2023;"MASTERWORKS / SONY MUSIC ENTERTAINMENT";1706609110;1706609312;"https://open.spotify.com/track/3699TZB8LDOcEcqgU3PkoG";"https://music.apple.com/fr/album/nos-contradictions/1658404996?i=1658405019&uo=4";
"Daniel Villarreal";"Lados B";"Bring it";2023;"INTERNATIONAL ANTHEM";1706609302;1706609628;"https://open.spotify.com/track/3jI3Fya8BCuR8z90DQgsRW";;"https://www.deezer.com/track/2357336265"
"Lou Reed";"NYC man";"Walk on the wild side";1972;"BMG";1706609626;1706609877;"https://open.spotify.com/track/5p3JunprHCxClJjOmcLV8G";"https://music.apple.com/fr/album/walk-on-the-wild-side/254632197?i=254632304&uo=4";"https://www.deezer.com/track/97081744"
"A Tribe Called Quest";"Peoples instinctive travels and the path of rhythm";"Can I kick it ?";1990;"JIVE/LEGACY";1706609872;1706610123;;;
"Gal Costa";"Cantar";"O céu e o som";1982;"PHILIPS";1706610125;1706610307;;;"https://www.deezer.com/track/4703583"
"Surprise Chef";"Friendship";"Talent Stick";2023;"BIG CROWN";1706610296;1706610534;"https://open.spotify.com/track/0vZ1sR0gTUJwx5ugsgSG4Z";"https://music.apple.com/fr/album/talent-stick/1674255460?i=1674255728&uo=4";"https://www.deezer.com/track/2165866807"
"Rahill";"Flowers at your feet";"I smile for E";2023;"BIG DADA";1706610531;1706610718;"https://open.spotify.com/track/5ui5Wk6zMALtwtYIHaB9a6";;"https://www.deezer.com/track/2161620677"
"Tuerie";"Papillon monarque";"Juste pour nous";2023;"FOUFOUNE PALACE";1706610715;1706610935;"https://open.spotify.com/track/6zoKUHD1VECkVPQjvbXyxU";"https://music.apple.com/fr/album/juste-pour-nous/1684847761?i=1684848322&uo=4";"https://www.deezer.com/track/2255993107"
"Jiro Inagaki";"WaJazz legends : Jiro Inagaki - selected by Yusuke Ogawa";"Breeze";2023;"180G";1706610935;1706611257;;;
"Ben Sidran";"The vibe/Ultimate rare grooves series / Vol5";"Let's make a deal";1976;"BMG";1706611206;1706611410;"https://open.spotify.com/track/4EXGAnQClitjUkGPduJTKJ";;
"The Allman Brothers Band";"Brothers And Sisters / Reheasals, Jams, and Outtakes";"Come and go blues";1973;"MERCURY";1706611409;1706611774;;;
"The Black Crowes";"Shake Your Money Maker";"Jealous again";1990;"DEF AMERICAN";1706611700;1706611967;"https://open.spotify.com/track/5IJWnvJJgH4PR4p9aXnNCQ";"https://music.apple.com/fr/album/jealous-again/1440810644?i=1440810652&uo=4";
"Bombino";"Azel";"Timtar (memories)";2016;"PARTISAN RECORDS";1706611961;1706612251;"https://open.spotify.com/track/7x0D3rgwHOxexlTZ5W87vi";;
"Vieux Farka Toure";"Les racines";"L'ame";2022;"WORLD CIRCUIT RECORDS";1706612252;1706612494;"https://open.spotify.com/track/1Q8mSB0s6isPqK2zAJVJNy";;"https://www.deezer.com/track/1772321647"
"Bonobo";"Black sands";"Eyesdown";2010;"NINJA TUNE";1706612487;1706612813;"https://open.spotify.com/track/0XiHcuUEf1wmvmX1cOaVR9";;"https://www.deezer.com/track/10235996"
"Sirens Of Lesbos";"Peace";"Candid mess (feat. Joshua Idehen)";2023;"AUTOPRODUCTION";1706612813;1706613077;;;
"The Kills";"God games";"My girls my girls";2023;"DOMINO RECORDINGS";1706613073;1706613291;"https://open.spotify.com/track/6b1vIpGT2FYWdjn6pIZu5x";"https://music.apple.com/fr/album/my-girls-my-girls/1701128565?i=1701128853&uo=4";"https://www.deezer.com/track/2397087765"
"Little Simz";"No thank you";"X";2022;"AWAL";1706613289;1706613650;"https://open.spotify.com/track/0R4Po8nAlhZMmlA4TKH8Fy";;"https://www.deezer.com/track/2057222997"
"Ali Shaheed Muhammad";"Jazz is dead / Vol. 4";"Quiet storm";2020;"JAZZ IS DEAD";1706613635;1706613894;;;
"Voyou";"Les royaumes minuscules";"Soleil soleil (feat. November Ultra)";2023;"SONY MUSIC";1706613892;1706614074;"https://open.spotify.com/track/4U8Dv8rLUSkWPqAf94zhhx";"https://music.apple.com/fr/album/soleil-soleil-feat-november-ultra/1656771718?i=1656771956&uo=4";
"Buena Vista Social Club";"Buena Vista social club";"Chan chan";1997;"N DAY";1706614072;1706614327;"https://open.spotify.com/track/3bxZhauuIU4ubctdRZwPYW";"https://music.apple.com/fr/album/chan-chan-monitor-mix/1675123648?i=1675123664&uo=4";
"Olivier Libaux";"Olivier Libaux uncovered Queens of the Stone Age";"No one knows (featuring Inara George)";2013;"MUSIC FOR MUSIC LOVERS";1706614323;1706614551;;;
"Julian Lage";"View with a room";"Word for word";2022;"BLUE NOTE";1706614548;1706614741;"https://open.spotify.com/track/6BVqwCqvL5djCzp7Woa6K9";;
"LA Priest";"Fase luna";"Neon";2023;"DOMINO RECORDS";1706614732;1706614952;"https://open.spotify.com/track/0M30MQxQK4mDNkgZIHBLWr";"https://music.apple.com/fr/album/neon/1670994012?i=1670994230&uo=4";"https://www.deezer.com/track/2143966347"
"Funkadelic";"Mommy,what's a funkadelic?";"Music for my mother";1970;"PATHE MARCONI";1706614951;1706615290;"https://open.spotify.com/track/0kcpy0BjmpZwZGTyVciwbn";;
"Terri Gibbs";"Country funk III 1975-1982";"Rich man";1981;"LIGHT IN THE ATTIC RECORDS";1706615280;1706615468;;;"https://www.deezer.com/track/83198318"
"The Arcs";"Electrophonic chronic";"Califone";2023;"EASY EYE SOUND";1706615458;1706615533;;;
