"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Sault";"Chapter 1";"Lord have mercy";"2026";"FOREVER LIVING ORIGINALS";1770026400;1770026564;"https://www.deezer.com/track/3761236212";"https://open.spotify.com/track/2k6m9m423ljc0FWG134QAC";
"Keysuna";"Bounds";"Mask (feat. Sakiliba)";"2025";"AUTOPRODUCTION";1770026564;1770026837;;;
"Roberta Flack";"First take";"Tryin' times";"1969";"ATLANTIC";1770026836;1770027135;"https://www.deezer.com/track/14615240";"https://open.spotify.com/track/5wNo8LEPPEs9HSYh0A63CB";
"Lotek";"International rudeboy";"Rudest dude";"2011";"FW";1770027127;1770027394;"https://www.deezer.com/track/11546464";"https://open.spotify.com/track/6QRhDdzrAq44Pb5itqrLKk";
"Los Atomos De Paramanga";"Pérou/Cumbia beat vol. 1/1966-1976";"El trencito";"";"";1770027390;1770027581;;;
"Brigitte Fontaine";"Genre humain";"Le train deux-mille-cent-dix";"1995";"VIRGIN";1770027577;1770027715;"https://www.deezer.com/track/3405396";"https://open.spotify.com/track/7vScPXKxyB7C0XxNAVctVT";
"The Kinks";"Are the village green preservation society";"Last of the steam powered trains";"1968";"SANCTUARY RECORDS";1770027710;1770027958;"https://www.deezer.com/track/871539152";;
"Sleaford Mods";"The demise of planet X";"Don draper";"2026";"ROUGH TRADE";1770027956;1770028211;"https://www.deezer.com/track/3739295812";"https://open.spotify.com/track/5TtS3mXgIYd1uVq8HSvpy0";
"Joe Nora";"Shapeshift";"Backflip";"2025";"FRIENDS OF FRIENDS";1770028211;1770028395;"https://www.deezer.com/track/3504893931";"https://open.spotify.com/track/6LoeyhBAG7rBCFRPVmWrGn";
"Massive Attack";"Mezzanine";"Teardrop";"1998";"VIRGIN";1770028392;1770028719;"https://www.deezer.com/track/3129748";"https://open.spotify.com/track/67Hna13dNDkZvBpTXRIaOJ";
"Terry Callier";"What Color Is Love";"You Goin' Miss Your Candyman";"1972";"MCA";1770028707;1770029144;"https://www.deezer.com/track/930690";;
"Francois De Roubaix";"BOF / La Scoumoune";"La scoumoune (générique début)";"1972";"CAM SUGAR";1770029140;1770029213;;;
"Clare And The Reasons";"Arrow";"Perdue à Paris";"2009";"FARGO/NAIVE";1770029205;1770029428;"https://www.deezer.com/track/75183922";;
"Early Opera Company";"Amadigi di Gaula (intégrale)";"Amadigi di Gaula HWV 11 : Han penetrato i detti tuoi l'inferno (Acte III Sc 4) Le fantôme de Dardano";"2022";"CHANDOS";1770029427;1770029514;;;
"Dave Porter";"BOF TV / Pluribus : volume 1";"Pluribus theme (main title theme)";"2025";"MILAN";1770029513;1770029677;;;
"Kate Bush";"The Dreaming";"Suspended in gaffa";"1982";"FISH PEOPLE";1770029676;1770029908;"https://www.deezer.com/track/2173954377";"https://open.spotify.com/track/0mwoBaPKOP3u35UINe1oOA";
"Jayson Lindh";"Ramadan";"Ramadan";"1972";"CTI RECORDS";1770029901;1770030125;;;
"Saha Gnawa";"Saha Gnawa";"Sandiya";"2025";"PIQUE-NIQUE RECORDINGS";1770030117;1770030369;"https://www.deezer.com/track/3557973101";"https://open.spotify.com/track/1ri9Lce4wcA5sXAtDEEOju";
"Eric Bibb";"In the Real World";"Stealin' home";"2024";"STONY PLAIN";1770030355;1770030609;"https://www.deezer.com/track/3256958131";"https://open.spotify.com/track/53ZuN8Dxkgctu2NYZfCCOu";
"Originals Orchestra";"ABC Rocksteady";"ABC Rocksteady";"1968";"DUB STORE RECORDS";1770030605;1770030725;;;
"Manjul Meets Fx And Yvo";"Sound therapy";"L'homme";"2021";"BACO MUSIC";1770030721;1770030932;;;
"Pepe Deluxé";"Queen of the wave";"Temple of unfed fire";"2011";"CATSKILLS RE";1770030927;1770031095;;;
"The Spencer Davis Group";"The best of";"I'm a man";"1967";"ISLAND";1770031083;1770031253;"https://www.deezer.com/track/71414431";;
"The Atomic Crocus";"Cosmic machine : A voyage accross french & electronic avantgarde (1970-1980)";"Ombilic contact";"1974";"BECAUSE";1770031246;1770031402;;;
"SEBASTIEN TELLIER";"Kiss the beast";"Parfum diamant";"2026";"BECAUSE MUSIC";1770031397;1770031653;"https://www.deezer.com/track/3563604011";"https://open.spotify.com/track/3EIH7CryUY5ygjYCGburXo";"https://music.apple.com/fr/album/parfum-diamant/1840879306?i=1840880077&uo=4"
"mui zyu";"Nothing or something to die for";"The rules of what an earthling can be";"2024";"FATHER/DAUGHTER RECORDS";1770031651;1770031856;"https://www.deezer.com/track/2643630322";"https://open.spotify.com/track/4e9wkM5v3dUQ5hOnkIsE7b";
"Moonchild";"Please rewind";"Just a minute";"2015";"TRU THOUGHTS";1770031856;1770032031;"https://www.deezer.com/track/3686112632";"https://open.spotify.com/track/0ms5aDEV1B2m6eciYqV6fL";
"Buddy Sativa";"Digging the blogosphere";"Una peripecia";"2011";"HEAVENLY SWE";1770032020;1770032191;"https://www.deezer.com/track/88816825";;
"The Silhouettes";"Conversations with the Silhouettes";"Hashi baba (vocal)";"1969";"SEGUE";1770032186;1770032396;;;
"The Cleftones";"Bof / Il etait une fois le Bronx";"Little girl of mine";"1956";"EPIC";1770032387;1770032578;;;"https://music.apple.com/fr/album/little-girl-of-mine/930265981?i=930266317&uo=4"
"Otis Redding";"Otis blue/Otis Redding sings soul (collector's edition)";"My girl";"1965";"RHINO RECORDS";1770032571;1770032743;"https://www.deezer.com/track/793226";"https://open.spotify.com/track/5zQyqgNXKzhifkivumzxDS";
"Or Kantor";"Snake island";"Escape from Snake island";"2025";"ANOVA MUSIC";1770032739;1770032937;"https://www.deezer.com/track/3615128362";"https://open.spotify.com/track/2SCcdtlvpJunqnLnsspCeu";
"Dekker";"Neither up nor down";"Like we once did";"2025";"USEFUL FICTIONS";1770032936;1770033153;"https://www.deezer.com/track/3379889111";"https://open.spotify.com/track/3lPHsRGAJcGG6u3TzJ5S6C";
"Olivier Libaux";"Olivier Libaux uncovered Queens of the Stone Age";"3's and 7's (featuring Skye)";"2013";"MUSIC FOR MUSIC LOVERS";1770033147;1770033355;;;
"Philippe Farre";"Psyché France 1960-1970 / Vol.3";"Les aiguilles du temps";"1977";"PARLOPHONE";1770033351;1770033601;"https://www.deezer.com/track/347092261";"https://open.spotify.com/track/2mYbxyp02l7teVxkzpq3Ls";
"Howard Shore";"BOF / Mrs Doubtfire";"Tea time with mrs Sellner";"1993";"FOX RECORDS";1770033600;1770033836;;;
"Johnny Hartman";"Johnny Hartman : The voice that is !";"The more I see you";"1965";"GRP";1770033833;1770033980;"https://www.deezer.com/track/1249380182";"https://open.spotify.com/track/3SXpmTEvwXnBVk5isJBS7U";
"Mavis Staples";"One true vine";"One true vine";"2013";"ANTI";1770033979;1770034194;"https://www.deezer.com/track/378378721";"https://open.spotify.com/track/4TSIZl3zR8dBvDtP4UliRG";
"Tyler Ballgame";"I believe in love";"I believe in love";"2025";"ROUGH TRADE";1770034189;1770034444;"https://www.deezer.com/track/3720184372";"https://open.spotify.com/track/5Jsks3IWyaeFVEjmVtw2H3";
"Ramsey Lewis";"Golden hits";"(Song of) Delilah";"1973";"COLUMBIA";1770034441;1770034725;;;
"Bob Marley & The Wailers";"Burnin'";"Burnin' and lootin'";"1973";"ISLAND";1770034723;1770034975;"https://www.deezer.com/track/2953247";"https://open.spotify.com/track/34Jqj42hsT3O3N8yihE3B6";
"Lola Young";"One Thing";"One thing";"2025";"POLYDOR";1770034971;1770035179;"https://www.deezer.com/track/3359134191";"https://open.spotify.com/track/6KFQdIB3njXBQNcg1xUh9U";
"Benny Sings";"Here it comes";"Here it comes";"2021";"STONES THROW";1770035178;1770035372;"https://www.deezer.com/track/1230623482";"https://open.spotify.com/track/5Y0kfJdXjZaHUe6W5C1EJ9";
"Tunng";"Love you all over again";"Drifting memory station";"2025";"FULL TIME HOBBY";1770035371;1770035622;;"https://open.spotify.com/track/4Nd9JLnHeu07QsfVRuutLo";"https://music.apple.com/fr/album/drifting-memory-station/1770286498?i=1770287379&uo=4"
"Isla Oiseau";"Les Ombres";"Les Ombres";"2024";"KIDDERMINSTER";1770035614;1770035867;"https://www.deezer.com/track/3093942221";"https://open.spotify.com/track/7cwN5IA4a2vtBtfwA8hhkp";
"Aldous Harding";"Warm Chris";"Ennui";"2022";"4AD";1770035860;1770036138;"https://www.deezer.com/track/1674151967";"https://open.spotify.com/track/0EZa33mc4qdW0lvWWhNbXj";
"The Brothers Four";"Bob Stanley & Pete Wiggs present state of the union - The american dream in crisis 1967-1973";"Revolution";"1969";"ACE";1770036137;1770036303;"https://www.deezer.com/track/16197525";"https://open.spotify.com/track/74XzrjJX4suqbP6z8UTyGi";
"Paul Hemmings";"The blues and the abstract uke";"Folsom prison blues";"2015";"LEADING TONE RECORDS";1770036301;1770036519;;;
"Dewolff";"Muscle shoals";"Fools & horses";"2024";"MASCOT RECORDS ,";1770036515;1770036754;"https://www.deezer.com/track/2960120751";"https://open.spotify.com/track/5twZxDXBCq9n3z3PJ1Vy9f";
"Sade";"Soldier of love";"Be that easy";"2010";"SONY";1770036746;1770036962;"https://www.deezer.com/track/5196444";"https://open.spotify.com/track/5KADKKJqxxF2d0a9Ir2lK3";"https://music.apple.com/fr/album/be-that-easy/349971711?i=349971717&uo=4"
"My Magical Glowing Lens";"Cosmos";"Raio de sol";"2017";"HONEY BOMB RECORDS";1770036959;1770037126;"https://www.deezer.com/track/378823231";"https://open.spotify.com/track/3mj8cJQxsDK1Pf0Ax9yspV";
"Bloom Bat";"What Are You Doing Here ?";"Beach boy";"2025";"BANZAI LAB";1770037124;1770037271;"https://www.deezer.com/track/3540509141";"https://open.spotify.com/track/6NtaYGCRSTPV48PKQ9RiPK";
"Fai Baba";"Veränderet";"Warum";"2022";"A TREE IN A FIELD RECORDS";1770037259;1770037534;"https://www.deezer.com/track/1599534342";"https://open.spotify.com/track/41ModUoXBDWCooYDfZ110t";
"Dionysos";"Session Unik : Dionysos / Emily Loizeau / Baptiste W. Hamon";"I'm so lonesome I could cry";"2017";"";1770037527;1770037669;;;
"Papooz";"Papooz & friends";"Love me better (feat. Hugo Hamlet)";"2026";"HALF AWAKE RECORDS";1770037662;1770037828;;;
"Quiet Village";"Silent movie";"Broken promises";"2008";"K7 RECORDS";1770037824;1770038171;"https://www.deezer.com/track/2765094701";;
"Daste.";"Dasteworld";"Tide";"2025";"AUTOPRODUCTION";1770038159;1770038328;"https://www.deezer.com/track/3138498131";"https://open.spotify.com/track/4TfdScmj27dB3qR2mPHHJS";
"Mon Doux Saigneur";"Du soleil dans l’oeil";"Respire";"2024";"AUTOPRODUCTION";1770038327;1770038498;"https://www.deezer.com/track/3027639661";"https://open.spotify.com/track/17C6Bt0vkH1ZR4r1faUtL6";
"Modern Nature";"The Heat Warps";"Alpenglow";"2025";"BELLA UNION";1770038495;1770038717;"https://www.deezer.com/track/3356442651";"https://open.spotify.com/track/6B44vyVQKAlGYgNo8mqqK1";
"Lance Ferguson";"BOF / L’ océan de toi";"Dream diary";"2025";"PACIFIC THEATRE";1770038715;1770038916;"https://www.deezer.com/track/3264760801";"https://open.spotify.com/track/5RknEcYtUf64xpUX8d7EYe";
"Bossa Rio";"Bossa Rio";"Wave";"1969";"A&M RECORDS";1770038913;1770039104;"https://www.deezer.com/track/116151828";"https://open.spotify.com/track/4R29k3IWuov85NIRz5Ivr7";
"Oklou";"Choke enough (Deluxe)";"The fishsong unplugged";"2025";"OKLOU";1770039100;1770039284;"https://www.deezer.com/track/3596092882";"https://open.spotify.com/track/1nzPBIRzpS39aqSQuGxrjv";
"Muddy Waters";"A.K.A. Muddy Waters";"Same thing";"1964";"GEFFEN RECORDS";1770039280;1770039440;;;
"Rahsaan Roland Kirk";"Fugue'n and alludin' vol. 8 à 10";"Dreamsville";"";"MERCURY";1770039435;1770039665;;;
"Ina Forsman";"After dark hour";"Pass you bye";"2025";"JAZZHAUS RECORDS";1770039663;1770039826;"https://www.deezer.com/track/3157127911";"https://open.spotify.com/track/7Il6WI9nMmJBF482BnUQaQ";
"Amy Winehouse";"Back to black";"Back To Black";"2006";"ISLAND";1770039825;1770040064;"https://www.deezer.com/track/2176856";"https://open.spotify.com/track/30FURVTCpbKyykjSEQzGkH";
