"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Salami Rose Joe Louis";"Akousmatikous";"Fireflies";2023;"BRAINFEEDER";1706867948;1706868024;"https://music.apple.com/fr/album/fireflies/1668798232?i=1668798236&uo=4";"https://open.spotify.com/track/3wroMzEuz7Vtp2TDcVKLMu";
"Idris Muhammad";"Power of soul";"Loran's dance";1974;"CTI RECORDS";1706868024;1706868657;"https://music.apple.com/fr/album/lorans-dance/298170730?i=298171025&uo=4";"https://open.spotify.com/track/21MdP1zGqerRKUmfvsoWQJ";
"Donna Summer";"The very best of";"Love to love you baby";1975;;1706868647;1706868847;"https://music.apple.com/fr/album/love-to-love-you-baby/1423290574?i=1423290771&uo=4";"https://open.spotify.com/track/6Szw3sQC5Zssr15AJsUY9J";"https://www.deezer.com/track/598088272"
"Soko";"Feel Feelings";"Looking for love";2020;"BECAUSE MUSIC";1706868840;1706869008;"https://music.apple.com/fr/album/looking-for-love/1500616992?i=1500617520&uo=4";"https://open.spotify.com/track/4fokPK5tvDICHtfFDaRuaD";"https://www.deezer.com/track/888305762"
"Loving";"Any light";"On my way to you";2024;"LAST GANG RECORDS / MNRK";1706869005;1706869221;"https://music.apple.com/fr/album/on-my-way-to-you/1715079935?i=1715079940&uo=4";"https://open.spotify.com/track/2H3pltg2c88NxngyUThVkV";"https://www.deezer.com/track/2528195061"
"Nookie";"Improvisions";"Smoke screen";2023;"METALHEADZ";1706869220;1706869558;"https://music.apple.com/fr/album/smoke-screen/1706476045?i=1706476245&uo=4";"https://open.spotify.com/track/3OWSpbHxGGuekplF23e3Tn";"https://www.deezer.com/track/2445028875"
"Chine Laroche";"Au-delà du réel";"Des heures";2020;"UN PLAN SIMPLE";1706869556;1706869757;;"https://open.spotify.com/track/4clB1ahMPB5zVOBgpocLuG";
"Ana Mazzotti";"Ana Mazzotti";"Roda mundo";1977;"FAR OUT RECORDINGS";1706869755;1706869893;;"https://open.spotify.com/track/2ATTROd7nA7GGcbEGbEvt3";
"Marcia Maria";"Brazilian disco boogie sounds volume 2";"Amigo branco";1978;"FAVORITE RECORDINGS";1706869890;1706870097;;"https://open.spotify.com/track/1jxpio4bkBk5w7vs2LQvfM";
"Le Superhomard";"Meadow Lane Park";"Snowflakes";2019;"ELEFANT RECORDS";1706870095;1706870285;"https://music.apple.com/fr/album/snowflakes/1447130465?i=1447130896&uo=4";"https://open.spotify.com/track/6vDHIQjgnGojGYUiWaItsq";
"Bob Dylan";"Highway 61 revisited";"Like a rolling stone";1965;"CBS";1706870275;1706870643;"https://music.apple.com/fr/album/like-a-rolling-stone/263688383?i=263688619&uo=4";"https://open.spotify.com/track/3AhXZa8sUQht0UEdBJgpGc";"https://www.deezer.com/track/14477354"
"Slim Harpo";"BOF / A dirty shame";"Baby scratch my back";1965;"NEW LINE RECORDS";1706870636;1706870808;;;
"Robert Finley";"Black bayou";"You got it (and I need it)";2023;"EASY EYE SOUND RECORDS";1706870805;1706871004;"https://music.apple.com/fr/album/you-got-it-and-i-need-it/1690467670?i=1690467925&uo=4";"https://open.spotify.com/track/1TxxaOp0EIdClzYMlKtqiK";"https://www.deezer.com/track/2506779361"
"The Oscillators";"The Oscillators";"Emulsify";2023;"TRAMP RECORDS";1706870998;1706871169;"https://music.apple.com/fr/album/emulsify/1687622616?i=1687622626&uo=4";"https://open.spotify.com/track/1Qnn4jWi0MDiddH7esUyfJ";
