"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"The Rhythm Makers";"Soul on your side";"Prime cut";"1976";"SANCTUARY RECORDS";1712951903;1712952119;"https://music.apple.com/fr/album/prime-cut/1710141501?i=1710142307&uo=4";"https://www.deezer.com/track/823726462";"https://open.spotify.com/track/7ebOXGpGHBaNlqfar5g8B6"
"Claude Morgan";"French disco boogie sounds vol. 2 (1978-1985)";"Le sherif qui danse";"1978";"FAVORITE RECORDINGS";1712952117;1712952336;;;
"Ultravox";"Ultravox : Lament";"Dancing with tears in my eyes";"1984";"POLYGRAM";1712952331;1712952608;"https://music.apple.com/fr/album/dancing-with-tears-in-my-eyes-single-version/1629178110?i=1629178183&uo=4";;"https://open.spotify.com/track/3or3oEITvJmMwZRYeWSaen"
"Roisin Murphy";"Ruby blue";"Night of the dancing flame";"2005";"ECHO LABEL";1712952606;1712952809;"https://music.apple.com/fr/album/night-of-the-dancing-flame/1436326288?i=1436326295&uo=4";;"https://open.spotify.com/track/03skQaSlhdS3coR1qEwCa2"
"Tnght";"II";"First body";"2019";"WARP RECORDS";1712952808;1712952986;"https://music.apple.com/fr/album/first-body/1482424514?i=1482424517&uo=4";;"https://open.spotify.com/track/2sHBqFK61DrQyz0S5PyTL8"
"Teme Tan";"Le million";"Le million";"2023";"PIAS";1712952986;1712953138;"https://music.apple.com/fr/album/le-million/1694376825?i=1694377162&uo=4";"https://www.deezer.com/track/2343134615";"https://open.spotify.com/track/2O8SbyukSwtiPRMVS7s02f"
"Edson Frederico";"The vibe ! / The ultimate rare grooves series /Samba, funk, MPB & other illicit brasilian grooves vol 3";"Bobeira";"1975";"RCA VICTOR";1712953135;1712953320;;"https://www.deezer.com/track/625493152";
"Dorival Caymmi";"Bossa Nova and the rise of brazilian music in the 1960's";"Berimbau";"1963";"SOUL JAZZ RECORDS";1712953318;1712953495;;;
"Ensemble Amaro De Souza";"Saudades do Brasil";"Agua de poço";"1973";"ARION";1712953493;1712953642;;;
"Futuro Pelo";"United";"Ace (feat Mila Stahly)";"2021";"DELICIEUSE RECORDS";1712953641;1712953877;;;
"The Commodores";"BOF / Thank god it's friday";"Too hot ta trot";"1978";"CASABLANCA";1712953874;1712954079;;;
"Juniore";"Le silence";"Le silence";"2024";"LE PHONOGRAPHE";1712954079;1712954284;;;"https://open.spotify.com/track/2HxU432YufOpu8qaJIed2P"
"Generation X";"Perfect hits 1975-1981";"Dancing with myself";"1980";"CHRYSALIS";1712954279;1712954505;"https://music.apple.com/fr/album/dancing-with-myself/721230905?i=721231153&uo=4";"https://www.deezer.com/track/1787655567";
"Giorgio Moroder";"From here to eternity...And back";"Utopia - Me Giorgio";"1977";"CASABLANCA";1712954503;1712954705;"https://music.apple.com/fr/album/utopia-me-giorgio-remastered/647132789?i=647133142&uo=4";;
