"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Baron Retif & Concepcion Perez";"Funk";"On fait comment";2023;"MOSTLA / MUSIQUE LARGE";1712310965;1712311205;"https://music.apple.com/fr/album/on-fait-comment/1685950699?i=1685951217&uo=4";"https://www.deezer.com/track/2266876857";"https://open.spotify.com/track/0csQIZy0hZjzvcBddxxAiv"
"L'Imperatrice";"Me Da Igual";"Me da Igual";2024;;1712311196;1712311403;"https://music.apple.com/fr/album/me-da-igual/1736766809?i=1736767086&uo=4";;"https://open.spotify.com/track/0ri4EFGPe0GqSl8Mp1yYuE"
"Reyna Tropical";"Malegría";"Lo siento";2024;"PSYCHIC HOTLINE";1712311400;1712311574;"https://music.apple.com/fr/album/lo-siento/1721423651?i=1721424253&uo=4";;"https://open.spotify.com/track/2d9LkMjwhSXsVJ0WVF7y3i"
"Emma-Jean Thackray";"Yellow";"Our people";2021;"MOVEMENTT (WARP RECORDS)";1712311573;1712311838;"https://music.apple.com/fr/album/our-people/1556894279?i=1556894656&uo=4";"https://www.deezer.com/track/1438272372";"https://open.spotify.com/track/3NsU1w37pHmQ1lN7H6T20a"
"Herbie Hancock";"Thrust";"Spank-a-lee";1974;"COLUMBIA";1712311837;1712312269;"https://music.apple.com/fr/album/spank-a-lee/186421713?i=186423645&uo=4";;"https://open.spotify.com/track/5V1uxpCzvNu94nyQX8gVUm"
"Jamiroquai";"The return of the space cowboy";"Mr Moon";1994;"SONY";1712312263;1712312590;"https://music.apple.com/fr/album/mr-moon/600897136?i=600897219&uo=4";;"https://open.spotify.com/track/2k3MqTGANsyR1knJbR4kIg"
"The Mauskovic Dance Band";"The mauskovic dance band";"Drinks by the sea";2019;"SOUNDWAY RECORDS";1712312577;1712312796;"https://music.apple.com/fr/album/drinks-by-the-sea/1602686287?i=1602686289&uo=4";;"https://open.spotify.com/track/6FoYuDcvcjTqFdlZSvzONc"
"King Gizzard & The Lizard Wizard";"Changes";"No body";2022;"KGLW (KING GIZZARD & THE LIZARD WIZARD)";1712312793;1712313015;"https://music.apple.com/fr/album/no-body/1644967584?i=1644968080&uo=4";"https://www.deezer.com/track/1976775267";"https://open.spotify.com/track/2bNqs5SLWjOtwcohKAdlgJ"
"Daniel Villarreal";"Lados B";"Sunset cliffs";2023;"INTERNATIONAL ANTHEM";1712313012;1712313281;;"https://www.deezer.com/track/2357336235";"https://open.spotify.com/track/0WGJ7bgk0IYoSgEcPcR6YT"
"Piers Faccini";"Tearing sky";"Sharpening bone";2006;"LABEL BLEU";1712313274;1712313538;;"https://www.deezer.com/track/16825810";"https://open.spotify.com/track/2uwWXmfBOkNSYddZvtQNs5"
"Cochemea";"Vol. 2 : Baca sewa";"Curandera";2021;"DAPTONE RECORDS";1712313533;1712313752;"https://music.apple.com/fr/album/curandera/1565049647?i=1565049655&uo=4";;"https://open.spotify.com/track/7lWPmy23Qd7FEIk2GbJsEM"
"Ben Harper";"Fight for your mind";"Burn one down";1995;"VIRGIN";1712313750;1712313959;"https://music.apple.com/fr/album/burn-one-down/715793784?i=715794535&uo=4";;"https://open.spotify.com/track/2QzMJkYUhThZxM94ahgOzN"
"Hubert Sumlin";"Hubert Sumlin and his friends/Kings of Chicago blues vol.2";"Funky roots";1971;"SONY";1712313949;1712314175;;;
"Amy Winehouse";"Back to black";"Some Unholy War";2006;"ISLAND";1712314170;1712314311;"https://music.apple.com/fr/album/some-unholy-war/1422677780?i=1422677789&uo=4";"https://www.deezer.com/track/2176860";"https://open.spotify.com/track/5DEitTu33CUjozBijXiLNb"
"Adi Oasis";"Lotus glow (instrumentals)";"Get it got it";2023;"ADI OASIS";1712314306;1712314507;"https://music.apple.com/fr/album/get-it-got-it-mixed/1693901733?i=1693901741&uo=4";"https://www.deezer.com/track/2071647197";"https://open.spotify.com/track/1PJZoofwSD9VJ4HmIFIJZy"
"Blick Bassy";"Mádibá";"Nop";2023;"INFINE";1712314503;1712314668;"https://music.apple.com/fr/album/nop/1675314554?i=1675315631&uo=4";"https://www.deezer.com/track/2173199057";"https://open.spotify.com/track/2gkbseJ30HYh2GCjAMcHgr"
"Rahill";"Flowers at your feet";"Futbol";2023;"BIG DADA";1712314665;1712314875;"https://music.apple.com/fr/album/futbol/1660270914?i=1660270925&uo=4";"https://www.deezer.com/track/2161620767";"https://open.spotify.com/track/1tBR4EX2S4YonuXB0mwRvT"
"S3a";"Pages";"Friends";2019;"DIRT CREW RECORDINGS";1712314874;1712315184;"https://music.apple.com/fr/album/friends/1459399044?i=1459399357&uo=4";;
"Prince";"Prince";"Sexy dancer";1979;"WB RECORDS";1712315178;1712315436;"https://music.apple.com/fr/album/sexy-dancer/332667239?i=332667521&uo=4";"https://www.deezer.com/track/4288237";"https://open.spotify.com/track/62swKfU8FW7mUMjsYzX7O4"
