"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Howe Gelb";"Gathered";"Moon river (feat. Talula Gelb)";"2019";"FIRE RECORDS";1721937537;1721937708;"https://music.apple.com/fr/album/moon-river-feat-talula-gelb/1668012100?i=1668012600&uo=4";;
"Miles Davis Quintet";"The first perfect years :51-56";"It never entered my mind";"1954";"WARNER JAZZ & WORLD";1721937631;1721938030;;;
"Francoise Hardy";"Gin tonic";"Que tu m'enterres";"1980";"EMI";1721938025;1721938269;"https://music.apple.com/fr/album/que-tu-menterres/697154554?i=697155530&uo=4";;
"Weyes Blood";"Titanic Rising";"Everyday";"2019";"SUB POP RECORDS";1721938263;1721938542;;"https://open.spotify.com/track/2VYqgye3Wf9ySE4qYM3iJn";
"The Residents";"The commercial album";"Amber";"1979";"MUTE RECORDS";1721938525;1721938585;"https://music.apple.com/fr/album/amber/1588948316?i=1588948361&uo=4";;
"Deng Bai Ying";"Bof / In the mood for love";"Shuang shuang yan";"1955";"VIRGIN";1721938584;1721938755;;;
"Dumka";"Folklores";"Dumka";"2024";"KLARTHE RECORDS JAZZ";1721938753;1721938841;;"https://open.spotify.com/track/2rRkQE5v1hAjGZX475CgLP";
"Avije";"Black jungle";"Black jungle";"2023";"AUTOPRODUCTION";1721938838;1721939059;;"https://open.spotify.com/track/18UIc0Cm1580tKvqWnQ5AQ";"https://www.deezer.com/track/2484954721"
"Bertrand Betsch";"Pas de bras pas de chocolat";"Temps beau";"2004";"LABELS";1721939061;1721939323;"https://music.apple.com/fr/album/temps-beau/696667041?i=696667290&uo=4";"https://open.spotify.com/track/4fA9k209zYgiWt9PfUsYLT";"https://www.deezer.com/track/3395980"
"Waldeck";"Ballroom stories";"Make my day";"2008";"DOPE NOIR";1721939315;1721939482;;;
"Buffalo Springfield";"Box set";"For what it's worth";"1967";"VIRGIN";1721939481;1721939638;;;"https://www.deezer.com/track/3586842"
"Miguel Atwood-Ferguson";"Les jardins mystiques / Vol.1";"Sweet invitation";"2023";"BRAINFEEDER";1721939635;1721939753;"https://music.apple.com/fr/album/sweet-invitation/1703266288?i=1703266476&uo=4";"https://open.spotify.com/track/3KSKeiYUBsNxWJNBpBpiZi";"https://www.deezer.com/track/2451992135"
"David Walters";"Nocturne";"Manyè (Unplugged Version)";"2021";"HEAVENLY SWEETNESS";1721939748;1721940034;;;
"Blackalicious";"Nia";"Shallow days";"1999";"MO' WAX RECO";1721940034;1721940294;"https://music.apple.com/fr/album/shallow-days/6809971?i=6809945&uo=4";"https://open.spotify.com/track/2dqDoqP44osuazieJbXGNH";"https://www.deezer.com/track/12191172"
"Schoolboy Q";"Blue lips";"Funny Guy";"2024";"TOP DAWG ENTERTAINMENT";1721940291;1721940450;;"https://open.spotify.com/track/12AOsImtp5x0rCnoaE9QSl";
"Dorothy Ashby";"The jazz harpist / Vol. 1 et Vol. 2";"Pawky";"1958";"FRESH SOUND RECORDS";1721940449;1721940874;;"https://open.spotify.com/track/3g5duwKZe3vDzElRicZwOH";
"Donovan";"The hurdy gurdy man";"The entertaining of a shy girl";"1968";"EMI";1721940873;1721940968;;"https://open.spotify.com/track/0phT9WYvak5mt0lLe9nuKP";
"Jean-Pierre Stellaire";"Lazuli";"Lazuli";"2023";"RECORDS DK";1721940967;1721941223;;"https://open.spotify.com/track/7Axjihd5tyByAOm2EPNKDZ";"https://www.deezer.com/track/2562696392"
"DJ Harrison";"Shades of yesterday";"Lil birdie";"2024";"STONES THROW RECORDS";1721941235;1721941427;;"https://open.spotify.com/track/3ZlM3jTgrfTYp7AlASBJm4";
"Enchantee Julia & Astronne";"J'apaise";"J'apaise";"2023";"ROCHE MUSIC";1721941415;1721941641;;;
"Cesaria Evora";"Cap Vert/Cesaria";"Petit pays";"1995";"BMG";1721941631;1721941855;;"https://open.spotify.com/track/3TPr2Em1i454nDS8UJbaFW";"https://www.deezer.com/track/558397"
"Bau";"Silencio";"Silencio";"2003";"HMUNDI";1721941854;1721942064;;"https://open.spotify.com/track/00FFkWPQZuBLSASUfnuPiT";
"J Mascis";"Tied to a star";"Wide awake";"2014";"SUB POP";1721942067;1721942276;;"https://open.spotify.com/track/57iLuBLXgR4TJyZFv51bOu";
"Pearl Jam";"Back Spacer";"Just breathe";"2009";"UNIVERSAL";1721942271;1721942485;;"https://open.spotify.com/track/6i81qFkru6Kj1IEsB7KNp2";
"Sirens Of Lesbos";"Easy";"Easy";"2023";"AUTOPRODUCTION";1721942481;1721942686;;"https://open.spotify.com/track/4GUAwJwnrO6oJteEi98OjT";
"Allysha Joy";"Arcadie raw";"Honesty";"2018";"GONDWANA";1721942681;1721942842;;"https://open.spotify.com/track/6QXg5GzWOJgbCQahcrZZdL";
"Jeff Parker & The New Breed";"Suite for Max Brown";"Gnarciss";"2020";"INTERNATIONAL ANTHEM";1721942842;1721942975;;;
"Rahill";"Flowers at your feet";"I smile for E";"2023";"BIG DADA";1721942972;1721943159;"https://music.apple.com/fr/album/i-smile-for-e/1660270914?i=1660270916&uo=4";"https://open.spotify.com/track/5ui5Wk6zMALtwtYIHaB9a6";"https://www.deezer.com/track/2161620677"
"Emiliana Torrini";"Me and armini";"Big Jumps";"2008";"ROUGHTRADE";1721943155;1721943336;;"https://open.spotify.com/track/30R1Yz4AaMmOdEkUQbXy7K";
"Mathieu Boogaerts";"Super";"L'impact de nos ex";"1995";"RADIO BIRDMAN";1721943339;1721943561;;;
"Ali Farka Toure";"Le voyageur";"Sambadio (electric)";"2023";"WORLD CIRCUIT / BMG";1721943555;1721943778;;"https://open.spotify.com/track/5EumUCWhQuEEVrsurO6Peb";
"Aaron Frazer";"Into The Blue";"The fool";"2024";"DEAD OCEANS";1721943764;1721943996;;"https://open.spotify.com/track/2OnaARHVNv7hNRy1FJ5EUu";
"Rejoicer";"This is reasonable";"I think this is reasonable";"2024";"CIRCUS COMPANY";1721943986;1721944206;"https://music.apple.com/fr/album/i-think-this-is-reasonable/1728508288?i=1728508666&uo=4";"https://open.spotify.com/track/6EihM3b1VzDoxS1hi7gwWc";
"Tricky";"Maxinquaye";"Hell is round the corner";"1995";"ISLAND";1721944200;1721944424;;"https://open.spotify.com/track/2wC0qK8JN6gblb0ZJzE2d9";
"Brigitte";"Et vous, tu m'aimes";"Ma benz";"2011";"WAGRAM";1721944418;1721944671;;"https://open.spotify.com/track/1ttmrCYHwqj6BJIQ5QCU2M";"https://www.deezer.com/track/10446169"
"Janis Joplin";"Janis / Early performances (live)";"Mercedes Benz";"1971";"SONY";1721944679;1721944777;;"https://open.spotify.com/track/1MntHPLU1T7a9W4tojbg8g";"https://www.deezer.com/track/1040918"
"Vulfpeck";"My first car";"My first car";"2013";"VULF RECORDS";1721944777;1721945046;;"https://open.spotify.com/track/7pa3iO1FjrHF29ei4FQWSn";"https://www.deezer.com/track/90003149"
"Wilson Pickett";"The Wicked Pickett";"Mustang sally";"1965";"SILVERTO";1721945046;1721945231;;;
"Andre Williams";"A complete introduction to Chess Checker Cadet";"Cadillac Jack";"1967";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1721945228;1721945411;;;
