"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Moses Sumney";"Sophcore";"Vintage";"2024";"TUNTUM RECORDS";1756115447;1756116030;"https://music.apple.com/fr/album/vintage/1745308653?i=1745308661&uo=4";"https://www.deezer.com/track/2789340242";"https://open.spotify.com/track/0EQt3hJTjy2dYuxZp3cqo9"
"Catchy Peril";"Disco sucks";"Nico";"2024";"AUTOPRODUCTION";1756115887;1756116161;;"https://www.deezer.com/track/3049764771";"https://open.spotify.com/track/0zyf2mD9Fc14htxzvOWP8G"
"Mike Sena";"Bali high";"Winter";"2015";"ANTHOLOGY RECORDINGS";1756116028;1756116250;;;
"Harvey Scales & The Seven Sounds";"Compilation : Eccentric soul : The Cuca label";"Glamour girl";"1963";"NUMERO GROUP";1756116160;1756116693;;;
"Catchy Peril";"Disco sucks";"Nico";"2024";"AUTOPRODUCTION";1756116248;1756116526;;"https://www.deezer.com/track/3049764771";"https://open.spotify.com/track/0zyf2mD9Fc14htxzvOWP8G"
"The Fleetwoods";"Mes années 60";"Come softly to me";"1959";"WAGRAM MUSIC (DISTRIBUTEUR)";1756116344;1756116844;"https://music.apple.com/fr/album/come-softly-to-me/1490970526?i=1490970527&uo=4";;"https://open.spotify.com/track/7edWFCxQZCAvqgi3qsIPP4"
"Trio Charpin";"Trio Charpin";"Doucement, doucement";"1958";"MERCURY";1756116481;1756117024;;;
"Alex Tassel";"Past & present / A quiet place";"Happy";"2019";"PENINSULA";1756116660;1756116820;"https://music.apple.com/fr/album/happy/1459279358?i=1459280051&uo=4";"https://www.deezer.com/track/662643362";"https://open.spotify.com/track/2RHUjJxDUuydKOPvt02CKB"
"Pedro Fonte";"Luz Na Madrugada/Late Night Light";"Luz na madrugada";"2023";"YB MUSIC";1756116818;1756117367;"https://music.apple.com/fr/album/luz-na-madrugada/1696984143?i=1696984311&uo=4";"https://www.deezer.com/track/2353740105";"https://open.spotify.com/track/7j4qsEWekdOj38EsdBIqmf"
"Blondie";"Plastic Letters";"Once i had a love (aka the disco song) (1975 version)";"1977";"CHRYSALIS";1756117002;1756117237;;;
"Dirty Sound Magnet";"Dreaming in dystopia";"Flowers, Angels and Chaos";"2023";"WILD THING RECORDS (ACQUISITION)";1756117237;1756117868;"https://music.apple.com/fr/album/flowers-angels-and-chaos/1793619738?i=1793619924&uo=4";"https://www.deezer.com/track/3207552401";"https://open.spotify.com/track/4vF2Vhq1k9pc2jxgLFs1kN"
"Jeffrey Silverstein";"You become the mountain";"By the hand";"2020";"ARROWHAWK";1756117506;1756117690;;"https://www.deezer.com/track/873521162";"https://open.spotify.com/track/2UFIRT4W128X6bwfNineH1"
"Chiara Mastroianni";"Home";"La Plage";"2004";"VIRGIN";1756117689;1756117955;;;"https://open.spotify.com/track/0q2fxTHlZg544EosF4xIBT"
"Jeffrey Silverstein";"You become the mountain";"By the hand";"2020";"ARROWHAWK";1756117867;1756118051;;"https://www.deezer.com/track/873521162";"https://open.spotify.com/track/2UFIRT4W128X6bwfNineH1"
"Jenny Alpha";"La serenade du muguet";"Azé kozé";"2008";"AZTEC MUSIQU";1756117948;1756118557;;;
"Chiara Mastroianni";"Home";"La Plage";"2004";"VIRGIN";1756118050;1756118316;;;"https://open.spotify.com/track/0q2fxTHlZg544EosF4xIBT"
"Goya";"Psychemagik presents magik cyrkles";"House at the sea (Psychemagik edit)";"2012";"LENG RECORDS";1756118206;1756118617;"https://music.apple.com/fr/album/house-at-the-sea-psychemagik-edit/567889190?i=567889200&uo=4";;
