"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Turnstile";"New heart designs";"Alien love call";"2023";"ROADRUNNER RECORDS";1768384587;1768384810;"https://www.deezer.com/track/2386534645";"https://open.spotify.com/track/5D7AFGloFpXtdT2PiKTEC3";
"Patche";"Mode";"Slap";"2025";"POPOPOP";1768384808;1768384981;"https://www.deezer.com/track/3419652321";"https://open.spotify.com/track/0SWQATUi76qw9a9A0RDL07";
"Fanga";"Sira ba";"Follow me";"2009";"UNDERDOG";1768384981;1768385255;"https://www.deezer.com/track/4613508";"https://open.spotify.com/track/2DpziKtXOOE3hEJAPLA2OP";"https://music.apple.com/fr/album/follow-me/399776575?i=399776599&uo=4"
"Jonathan Jeremiah";"We Come Alive";"How can I shake you out of my mind?";"2025";"[PIAS] RECORDINGS GERMANY";1768385254;1768385476;"https://www.deezer.com/track/3433012371";"https://open.spotify.com/track/0bRWQzZmwY92b0CClSfWNK";
"Ennio Morricone";"Le bon, la brute et le truand";"The ecstasy of gold";"1966";"EMI";1768385472;1768385674;"https://www.deezer.com/track/70697373";;"https://music.apple.com/fr/album/the-ecstasy-of-gold/715628596?i=715630264&uo=4"
"David T.Walker";"On love";"Windows of the world";"1976";"ODE RECORDS";1768385673;1768386033;;;
"La Clara Sofia";"Abrasa";"Période bleue";"2025";"AUTOPRODUCTION";1768386027;1768386200;"https://www.deezer.com/track/3571173681";"https://open.spotify.com/track/4GHWiXCUhxM5IJJxN7XNpN";"https://music.apple.com/fr/album/p%C3%A9riode-bleue/1841907019?i=1841907023&uo=4"
"Rhi";"The pale Queen";"The tempter";"2019";"TRU THOUGHTS";1768386198;1768386386;"https://www.deezer.com/track/3686115602";"https://open.spotify.com/track/7aGvNe11LjeWXZ67fQ8X5T";
"Superpoze";"Siècle";"Gosélia / Fragments";"2025";"BANVILLE";1768386379;1768386712;"https://www.deezer.com/track/3397329351";"https://open.spotify.com/track/68wzUM0L0rjoDbL0Fv5y0O";"https://music.apple.com/fr/album/gos%C3%A9lia-fragments/1818314302?i=1818314653&uo=4"
"Bill Withers";"Still Bill";"Lean on me";"1972";"COLUMBIA";1768386701;1768386957;"https://www.deezer.com/track/863911";"https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2";"https://music.apple.com/fr/album/lean-on-me/989376986?i=989376991&uo=4"
"Romanthony";"R.Hide in plain site";"Bring U up";"2000";"GLASGOW UNDERGROUND RECORDINGS";1768386955;1768387403;;;
"Qpsm Unit";"Life: Styles";"Brooklyn inferno quadraphonic";"2004";"HARMLESS";1768387399;1768387749;;;
"Spencer Mac";"Mr Norris changes brains";"Ka-ka baya mow-mow (sing a little love song)";"1970";"ESKIMO RECORDINGS";1768387747;1768387916;"https://www.deezer.com/track/3328970251";;
"Jocelyne";"Twistin' the rock";"Je suis seule";"1964";"POLYDOR";1768387912;1768388070;"https://www.deezer.com/track/98325820";;
"Enji";"Sonor";"Ger hol";"2025";"SQUAMA";1768388067;1768388307;"https://www.deezer.com/track/3241231611";"https://open.spotify.com/track/2w6vhJwMegqWJnl6NSDqja";
