"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"String Ensemble";"Blackbird The Beatles album";"Here comes the sun - pour guitare acoustique et cordes";"2016";"MERCURY";1735725600;1735725780;;;
"Garry Miles";"Spar records story";"Mr. Taxicab driver";"1962";"SPAR";1735725779;1735725920;;;
"Bobby Benson And His Combo";"Highlife time /Vol 2/Nigerian & ghanaian classics from the golden years";"Taxi Driver";"1951";"VAMPI SOUL";1735725917;1735726116;;;
"Yves Simon";"Autoportrait";"J'ai rêvé New York";"1974";"RCA";1735726115;1735726391;"https://music.apple.com/fr/album/jai-r%C3%AAv%C3%A9-new-york/1614631391?i=1614631403&uo=4";"https://www.deezer.com/track/1687333627";"https://open.spotify.com/track/4BGVkfUAnCmTj2mt6ao9ZU"
"Bobby Darin";"Ultra lounge / Wild cool and swingin";"Sunday in New York";"1964";"CAPITOL";1735726389;1735726537;;;
"Danny Jonokuchi Big Band";"A Decade";"South Philly";"2024";"BANDSTAND";1735726536;1735726905;;;
"Chloe";"In pieces";"Someone's calling (chlöe)";"2023";"PARKWOOD ENTERTAINMENT - COLUMBIA";1735726900;1735726962;;"https://www.deezer.com/track/2211422267";"https://open.spotify.com/track/30EQOwo4ggbmqmkAWNVtr4"
"The Swingle Singers";"The Swingle Singers :  Bach Hits Back";"Invention n°11 en sol min BWV 782";"1994";"VIRGIN CLASSICS";1735726960;1735727128;;;
"Ella Grace";"Reverence";"Wannanumbawayhours";"2024";"AUTOPRODUCTION";1735727126;1735727254;;"https://www.deezer.com/track/1067661222";
"The Smile";"Cutouts";"Eyes & mouth";"2024";"XL RECORDINGS";1735727253;1735727491;"https://music.apple.com/fr/album/eyes-mouth/1758065392?i=1758065785&uo=4";"https://www.deezer.com/track/2991583321";"https://open.spotify.com/track/5gG5N9s0axYYfqovvKvo4M"
"Clarence Armstrong";"The best of mod jazz";"Beaver";"1964";"ACE RECORDS";1735727489;1735727675;;"https://www.deezer.com/track/1734519317";
"Bobby Moore & The Rhythm Aces";"Go ahead and burn";"The hamburger song";"1966";"CHESS@";1735727669;1735727785;"https://music.apple.com/fr/album/the-hamburger-song/548400954?i=548401261&uo=4";"https://www.deezer.com/track/52314931";"https://open.spotify.com/track/0zVOVOH9nd0Jtqz4S9uxVv"
"Bazbaz";"Love burger";"Love burger";"2013";"VERYCORDS";1735727783;1735727961;"https://music.apple.com/fr/album/love-burger/1167361231?i=1167363011&uo=4";"https://www.deezer.com/track/72545716";"https://open.spotify.com/track/7nYqJTyFjAeHm0K9jQXP1y"
"Eric Krasno";"Krasno/Moore Project : Book of Queens";"I wish i knew how it would feel to be free";"2023";"CONCORD JAZZ";1735727959;1735728190;;;
"Os Novos Baianos";"Acabou Chorare";"Brasil pandeiro";"1972";"MR BONGO / SOM LIVRE";1735728186;1735728419;;;
"Noname";"Rainforest";"Rainforest";"2021";"AUTO PRODUIT";1735728417;1735728580;"https://music.apple.com/fr/album/rainforest/1639154619?i=1639154790&uo=4";"https://www.deezer.com/track/2006793437";"https://open.spotify.com/track/7jnaAu7P745QnBBHm3RtSU"
