"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Herman Dune";"Sweet thursday";"Joanna";2018;"SANTA CRUZ RECORDS DIY";1707299807;1707300041;"https://www.deezer.com/track/480299132";"https://open.spotify.com/track/43zAg0P4XDEN0EYJ4gmWZs";
"Andrea Laszlo De Simone";"Bof / Le règne animal";"Petite moment";2023;"UNIVERSAL MUSIC DIVISION VIRGIN MUSIC DISTRIBUTION DEAL";1707300038;1707300203;;;
"Jon Lucien";"Rashida";"Kuenda";1973;"RCA";1707300187;1707300379;"https://www.deezer.com/track/385672651";"https://open.spotify.com/track/2A6xCBTsDFDzd68M2iRAsX";"https://music.apple.com/fr/album/kuenda/1261594373?i=1261594772&uo=4"
"Henri Salvador";"Chansons douces / Salvador s'amuse";"Le soleil, ton visage et la mer";1969;"POLYGRAM";1707300376;1707300497;"https://www.deezer.com/track/103007612";;
"Crosby Stills & Nash";"CSN";"Dark Star";1977;"ATLANTIC";1707300496;1707300778;;;
"Marc Ribot'S Ceramic Dog";"Hope";"Bertha the cool";2021;"YELLOW RECORDS";1707300778;1707301083;;;"https://music.apple.com/fr/album/bertha-the-cool/1565553631?i=1565554076&uo=4"
"Pawpaw Rod";"This Must Be A PawPaw Rod EP";"Darlin Dimples";2023;"GODMODE";1707301083;1707301239;"https://www.deezer.com/track/2476812751";"https://open.spotify.com/track/74WB3hP7WzPlzZDfyVn4iu";"https://music.apple.com/fr/album/darlin-dimples/1709563053?i=1709563338&uo=4"
"Jaume Escala";"Ritmo fantasía : balearic spanish synth-pop, boogie and house (1982-1992)";"Ciutat";1986;"SOUNDWAY RECORDS";1707301239;1707301520;"https://www.deezer.com/track/1668025382";;"https://music.apple.com/fr/album/ciutat/1611778941?i=1611779952&uo=4"
"Cotonete";"Victoire de la musique";"Satori";2024;"HEAVENLY SWEETNESS";1707301520;1707301892;"https://www.deezer.com/track/2622051602";"https://open.spotify.com/track/1UenMsY8e0zIUh0l9izvLw";"https://music.apple.com/fr/album/satori/1725971393?i=1725971727&uo=4"
"Little Simz";"No thank you";"No Merci";2022;"AWAL";1707301883;1707302200;"https://www.deezer.com/track/2057222987";"https://open.spotify.com/track/552lBxKLGjerBDS8VYHOJn";"https://music.apple.com/fr/album/no-merci/1658414153?i=1658414273&uo=4"
"Warpaint";"Radiate like this";"Like sweetness";2022;"VIRGIN";1707302199;1707302458;;"https://open.spotify.com/track/1onfJOCPNOT7vcB7qYC1RP";
"Quatuor Talich";"Felix Mendelssohn : Intégrale des quatuors à cordes";"Quatuor à cordes n°1 en Mi bémol Maj op 12 : Canzonetta";2012;"LA DOLCE VOLTA";1707302426;1707302638;;;
"Maria Bethania";"Que falta voce me faz";"Minha namorada";2005;"BISCOITOFINO";1707302637;1707302974;;;
"Keren Ann & Quatuor Debussy";"David Bowie in Jazz";"Life on Mars?";2020;"WAGRAM MUSIC";1707302854;1707303077;;;
"Donny Hathaway";"Donny Hathaway";"Be there";1971;"ATCO";1707303077;1707303259;;"https://open.spotify.com/track/5SZpzSiNPrennHwF5hZSmL";
"Web Web & Max Herre";"Web Max II";"Fellow travellers";2023;"COMPOST RECORDS";1707303258;1707303466;;;
"Dominique A";"A la musique : La matiere";"Le sens";2009;"CINQ 7";1707303464;1707303729;"https://www.deezer.com/track/15108279";;
"The Cure";"The Head On The Door";"Close to me";1985;"FICT";1707303730;1707303934;"https://www.deezer.com/track/1143634";;"https://music.apple.com/fr/album/close-to-me/1440791711?i=1440792298&uo=4"
"Haziz";"Supertiger";"Dmaot";2022;"DAY END RECORDS";1707303932;1707304064;"https://www.deezer.com/track/1757625087";"https://open.spotify.com/track/2PYVFBW6c0p1GX5G3nMMTv";"https://music.apple.com/fr/album/dmaot/1625136694?i=1625136998&uo=4"
"The Tallest Man On Earth";"Henry St.";"Looking for love";2023;"ANTI EPITAPH";1707304064;1707304279;"https://www.deezer.com/track/2096031537";"https://open.spotify.com/track/4HaVJ5EePm2ABB6CP2Ff5X";"https://music.apple.com/fr/album/looking-for-love/1664206913?i=1664206915&uo=4"
"Isaac Delusion";"Lost and found";"Que pour toi";2024;"DELUSION RECORDS / ALLO FLORIDE UNDER EXCLUSIVE LICENSE TO 3EME BUREAU / WAGRAM MUSIC";1707304279;1707304508;;"https://open.spotify.com/track/1R3swm76r5KnXOL4ceqYkT";"https://music.apple.com/fr/album/que-pour-toi/1716058914?i=1716060448&uo=4"
"Rone";"BOF TV : D'argent et de sang";"D'argent et de sang : Tikkoun";2024;"INFINE";1707304506;1707304753;;;
"Frank Ocean";"Channel orange";"Sweet life";2012;"ISLAND";1707304746;1707305009;;"https://open.spotify.com/track/6MEDfjHxnVNcYmHe3mM6L2";
"Marcos Valle";"Antologia";"Nao tem nada nao";1973;"EMI";1707305010;1707305282;"https://www.deezer.com/track/1550921962";"https://open.spotify.com/track/4W3kBwsjFLcfa1Wm8qLijJ";
"Azymuth, Adrian Younge & Ali Shaheed Muhammad";"Sumarè - Pulando corda";"Sumarè";2020;"JAZZ IS DEAD";1707305280;1707305615;;;
"Queen Latifah";"Black Reign";"U.N.I.T.Y.";1993;"MOTOWN";1707305614;1707305864;;"https://open.spotify.com/track/4OxXBAN51tjVBEjSwuWWbv";"https://music.apple.com/fr/album/u-n-i-t-y/1706929425?i=1706929976&uo=4"
