"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"The Rosenberg Trio";"Djangologists";"Vendredi 13";"2010";"WWW.THEROSEN";1751968699;1751968859;"https://music.apple.com/fr/album/vendredi-13/349840192?i=349840196&uo=4";"https://www.deezer.com/track/1051053502";"https://open.spotify.com/track/0htKnyXgADOSzoL9BAF4Cl"
"The Sunday Drivers";"Tiny telephone";"Do it";"2007";"MUSHROOM";1751968857;1751969011;;;"https://open.spotify.com/track/1JtGwgU9nwSyVUjXDO6Ecy"
"The Beatles";"1967-1970";"Revolution";"1968";"EMI";1751969011;1751969213;;"https://www.deezer.com/track/126848605";
"El Blaszczyk Rock Band Himself";"The quirky lost tapes- 1993-95";"James Bond girls";"1994";"BORN BAD";1751969211;1751969425;;;
"John Barry";"Bof / Goldfinger";"Oddjob's pressing engagement";"1964";"DUCHESSE COMPACT DISC";1751969423;1751969607;;"https://www.deezer.com/track/75029411";
"Nanna Millano";"Can't translate saudade";"Can't translate saudade";"2024";"MIRABOLANT";1751969608;1751969791;;"https://www.deezer.com/track/2739657771";"https://open.spotify.com/track/7DAJgotXi2YD5CN55TY6P7"
"Tania Maria";"Olha quem chega";"Ai! que saudades da amélia";"1971";"EMI RECORDS BRASIL LTDA";1751969789;1751970011;;"https://www.deezer.com/track/712077752";"https://open.spotify.com/track/4M1YUtG0AT6lCigBmdrYrl"
"Young Gun Silver Fox";"Pleasure";"Just for pleasure";"2025";"LEGERE RECORDINGS";1751970010;1751970213;;"https://www.deezer.com/track/3295789731";"https://open.spotify.com/track/4khlDh5lliyskppApkoX8q"
"Amine Laje";"Datsha";"Live Me Now";"2025";"ROTARY PHONO LAB";1751970211;1751970471;;"https://www.deezer.com/track/3196335201";"https://open.spotify.com/track/08TJmLFXfHN389jxP5sgbD"
"JJH Potter";"Low-tide";"7 Y";"2022";"14 RECORDS";1751970471;1751970729;;"https://www.deezer.com/track/1900714837";"https://open.spotify.com/track/2D8rJoMm0cojarrFIPCELM"
"Duo Ruut";"Ilmateade";"Pulmadeks";"2025";"DUO RUUT MUSIC";1751970726;1751970944;"https://music.apple.com/fr/album/pulmadeks/1817937738?i=1817937747&uo=4";"https://www.deezer.com/track/3394023491";"https://open.spotify.com/track/4nE6RQLlJOG8vMU1RtpX64"
"L'Arte Dell'Arco";"Antonio Vivaldi : La Cetra II";"Concerto pour 2 violons n°12 en La Maj RV 520 : 2. Largo";"1995";"DYNAMIC";1751970943;1751971148;;;
"Elliott Smith";"Figure 8";"Junk bond trader";"2000";"DREAMWORKS";1751971148;1751971375;;"https://www.deezer.com/track/2285238";"https://open.spotify.com/track/5I82Gy3FcoPGP4rzYbXADt"
"Suzanne Vega";"Flying with angels";"Speakers' corner";"2025";"COOKING VINYL";1751971374;1751971572;"https://music.apple.com/fr/album/speakers-corner/1797336632?i=1797336633&uo=4";"https://www.deezer.com/track/3241339151";"https://open.spotify.com/track/61eZM9hlUNtwuFODoI9Eaj"
"Alain Bashung";"Pizza";"Aficionado";"1981";"BARCLAY";1751971571;1751971721;;"https://www.deezer.com/track/2238906";"https://open.spotify.com/track/0Yd5tcC6DTngutAL1BFvAJ"
"Booker T & The Mg'S";"The road from Memphis";"Harlem house";"2011";"ANTI";1751971716;1751971851;;;
"Tanika Charles";"Here when you’re ready";"Here when you’re ready";"2025";"RECORD KICKS";1751971844;1751972043;;"https://www.deezer.com/track/3202074091";"https://open.spotify.com/track/3eMSJjBCg3ImjjraUiBoys"
"Ana Mazzotti";"Ninguém vai me segurar";"Feel like making love";"1974";"FAR OUT RECORDINGS";1751972042;1751972237;;"https://www.deezer.com/track/710489462";"https://open.spotify.com/track/7s195d7fCSpbn7uNndfDFb"
"Djavan";"Meu lado";"Romance (laranjinha)";"1986";"CBS";1751972233;1751972433;;"https://www.deezer.com/track/74616903";"https://open.spotify.com/track/3hmiMdUryjq2imLdfEh4OS"
"Inigo Montoya";"INIGOST01 : Le petit fugitif";"Rituel du sable chaud";"2024";"AUTOPRODUCTION";1751972427;1751972554;;"https://www.deezer.com/track/3017808281";"https://open.spotify.com/track/14PYM7BW9TsAeCK8fUT0xD"
"Brad Mehldau";"Tomorrow tomorrow (feat. Daniel Rossen) / Better be quiet now";"Tomorrow tomorrow (feat. Daniel Rossen)";"2025";"NONESUCH";1751972551;1751972792;"https://music.apple.com/fr/album/tomorrow-tomorrow-feat-daniel-rossen/1813515323?i=1813515329&uo=4";"https://www.deezer.com/track/3406360311";"https://open.spotify.com/track/4dvFN6tw2DR0Tiii4G6lIV"
"Mac Demarco";"Home";"Home";"2025";"MAC'S RECORD LABEL";1751972789;1751972918;;"https://www.deezer.com/track/3418094661";"https://open.spotify.com/track/5jUTUtASaCSvod7opmnTlH"
"John Lennon";"Plastic Ono band";"Working Class Hero";"1970";"EMI";1751972912;1751973139;;;
"Forever Pavot";"BOF / Baby sitter";"Roller 2";"2022";"BMM RECORDS";1751973139;1751973274;"https://music.apple.com/fr/album/roller-2/1621262493?i=1621263488&uo=4";"https://www.deezer.com/track/1732936347";"https://open.spotify.com/track/5Xow65fcPvy7WtkPruab7H"
"Jane Birkin";"Quoi";"Ballade de Johnny-Jane";"1976";"PHILIPS";1751973269;1751973433;;"https://www.deezer.com/track/7321327";
"Johnny Longlegs";"Flowers";"Flowers";"2022";"AUTOPRODUCTION";1751973425;1751973639;;"https://www.deezer.com/track/1712494437";"https://open.spotify.com/track/6aORK5fgKi68exvPvLkoSJ"
"Ms Dynamite";"A little deeper";"Dy-Na-Mi-Tee";"2002";"POLYDOR";1751973634;1751973850;;;
"Sababa 5";"Nadir";"VU";"2025";"BATOV RECORDS";1751973846;1751974072;;"https://www.deezer.com/track/3305772131";"https://open.spotify.com/track/31Fvcd339iRTgdXyV7RmYo"
"Gorillaz";"Meanwhile";"Déjà Vu (feat. Alicai Harley) (Live from NW10)";"2021";"PARLOPHONE UK";1751974069;1751974290;;"https://www.deezer.com/track/1459551752";
"Latyrx";"Solesides Greatest Bumps";"Lady don't tek no";"1997";"QUANNUM PROJECTS";1751974287;1751974503;"https://music.apple.com/fr/album/lady-dont-tek-no/27882005?i=27881955&uo=4";"https://www.deezer.com/track/517971652";"https://open.spotify.com/track/4viJ2v79wqS4R4YVBCF2wv"
"Billy Joel";"Greatest Hits Volume I et II";"The longest time";"1983";"COLUMBIA";1751974494;1751974708;;"https://www.deezer.com/track/1025654";"https://open.spotify.com/track/5DH7nDryMhpixm4G4B7RP9"
"Pow Wow";"Regagner les plaines";"Le lion est mort ce soir";"1992";"POLYDOR";1751974700;1751974875;;"https://www.deezer.com/track/2149986";"https://open.spotify.com/track/0hUMKXGkWnvv7VP25otgMM"
"Hollywood Studio Symphony";"Bof / Le Roi Lion";"Le roi lion : La vie n'est pas juste";"2019";"WALT DISNEY RECORDS";1751974874;1751974973;;;
"Marcus Beasley";"La tarantella: Antidotum tarantulae";"Luna lunedda (Pizzica)";"2001";"ALPHA PRODUCTIONS";1751974968;1751975182;;;
"Robert Plant / Alison Krauss";"Raise the roof";"Last kind words blues";"2021";"WARNER MUSIC";1751975174;1751975421;;;
"Kokoroko";"Tuff times never last";"Closer to me (radio edit)";"2025";"BROWNSWOOD RECORDS";1751975412;1751975633;;;
"Manu Dibango";"Africadelic";"African carnaval";"1972";"MERCURY";1751975628;1751975824;;"https://www.deezer.com/track/1161217882";"https://open.spotify.com/track/28G0EJfxMf0pp72ZPxAM9R"
"Jackson 5";"Dancing machine";"Whatever you got, i want";"1974";"UNI - MOTOWN";1751975822;1751975996;;"https://www.deezer.com/track/79980318";
"Red Hot Chili Peppers";"Blood sugar sex magik";"Funky monks";"1991";"WARNER";1751975994;1751976317;;"https://www.deezer.com/track/725807";"https://open.spotify.com/track/68uWKoPwSxYE6DVylRA1XI"
"Lemon Rose";"Best friend / The bean";"Set a man on fire";"2025";"LES DISQUES DU PARADIS";1751976310;1751976512;;"https://www.deezer.com/track/2485448941";
"Electric Six";"Next stop ... Soweto vol 2";"Can you feel it";"2010";"STRUT";1751976512;1751976675;;;
"Nicole Josy";"Swinging Mademoiselle";"Hey toi";"1966";"SASHA MONETT RECORDS";1751976673;1751976818;;;
"Sarab";"Qawalebese tape";"Zourouni";"2023";"COLORE";1751976811;1751977084;"https://music.apple.com/fr/album/zourouni/1674276880?i=1674277043&uo=4";"https://www.deezer.com/track/2166005917";"https://open.spotify.com/track/5jlQa5gbc8eXFHSByfgd5t"
"Nosaj Thing";"Continua";"Look both ways (feat. Pink Siifu)";"2022";"LUCKYME";1751977081;1751977260;"https://music.apple.com/fr/album/look-both-ways-feat-pink-siifu/1637868031?i=1637868040&uo=4";;
"Ohia Songs";"Ghost tropic";"Ghost tropic";"2000";"SECRETLY CAN";1751977245;1751977431;;;
"Sofia Isella";"I can be your mother";"The doll people";"2024";"AUTOPRODUCTION";1751977395;1751977600;"https://music.apple.com/fr/album/the-doll-people/1763128125?i=1763128617&uo=4";"https://www.deezer.com/track/2949605601";"https://open.spotify.com/track/0UueyZtX0ogyXQWhg6Xkpz"
"Feist";"Let it die";"Gatekeeper";"2014";"POLYDOR";1751977594;1751977730;;"https://www.deezer.com/track/2431283";
"Yamandu Costa";"Saga";"Nascer do sol";"2025";"BAGUAL PRODUCOES E EVENTOS LTDA";1751977730;1751977936;;"https://www.deezer.com/track/3184357871";"https://open.spotify.com/track/39XPGb4QzQF9REg0QZZNjz"
"Julie London";"All through the night/Julie London sings the choicest of Cole Porter";"At long last love";"1956";"JASMINE J";1751977935;1751978141;;"https://www.deezer.com/track/7163988";
"Bjork";"Gling-gló";"Ég veit ei hvad skal segja";"1990";"SMEKKLEYSA";1751978139;1751978321;;;
"Brieg Guerveno";"Un noz a vo";"Piv vin";"2025";"ZRP";1751978322;1751978573;;;
"Minyo Crusaders";"Tour of Japan";"Haiya bushi";"2025";"180G";1751978568;1751978922;;"https://www.deezer.com/track/2546088492";
"David Axelrod";"Anthology 2";"Song of innocence";"1968";"STATESIDE";1751978921;1751979114;"https://music.apple.com/fr/album/song-of-innocence/724403605?i=724403913&uo=4";"https://www.deezer.com/track/3431672";"https://open.spotify.com/track/3Rpw2gaNCJtNC8j41ThhRL"
"Joe Cocker";"With a little help from my friends";"Feeling alright";"1969";"A&M RECORDS";1751979108;1751979354;;;
"Palatine";"Phantômaton";"Go fast";"2023";"YOTANKA RECORDS";1751979343;1751979620;;"https://www.deezer.com/track/2034557887";"https://open.spotify.com/track/55anOfDXtJ8pu2HGcKGHxW"
"The Circling Sun";"Orbits";"Constellation";"2025";"SOUNDWAY RECORDS LTD";1751979616;1751980061;;"https://www.deezer.com/track/3354753491";"https://open.spotify.com/track/4aMAaYu5fSjgPLD0gJjoVH"
"Ramp";"Sweet 70's soul groove";"Everybody loves the sunshine";"1976";"MERCURY";1751980059;1751980275;;"https://www.deezer.com/track/954678";
"The Doors";"Morrison hotel";"Indian summer";"1970";"ELEKTRA";1751980272;1751980425;;"https://www.deezer.com/track/670826";"https://open.spotify.com/track/2hdeaGl9nT3UoQIgSqctHj"
"The Pretty Things";"Mr Norris changes brains";"The sun";"1967";"ESKIMO RECORDINGS";1751980421;1751980607;"https://music.apple.com/fr/album/the-sun/152599524?i=152599565&uo=4";"https://www.deezer.com/track/4031489";"https://open.spotify.com/track/4g20mHZgttsnQbbEwedReq"
"Urbs & Cutex";"On our way";"I'm on my way";"2025";"";1751980603;1751980922;"https://music.apple.com/fr/album/im-on-my-way/1813872241?i=1813872245&uo=4";;"https://open.spotify.com/track/04KtKZSvCCmtKONW5bLXZw"
"Junior Roy";"Trodding On Showcase";"Fittest (Discomix)";"2025";"BAT RECORDS";1751980913;1751981313;;"https://www.deezer.com/track/3208224151";
"Michel Jonasz";"Tous les succès de Michel jonasz cd1";"Les wagonnets";"1980";"WEA";1751981313;1751981506;;"https://www.deezer.com/track/381024881";
"The Isley Brothers";"The very best of : Harold Melvin &The Blue Notes - The Isley Brothers";"Footsteps in the dark";"1977";"SONY";1751981502;1751981803;;;
"Piero Umiliani";"BOF / Il corpo";"Hard times";"1974";"EASY TEMPO";1751981801;1751982059;;"https://www.deezer.com/track/4574362";"https://open.spotify.com/track/6iyAbJ4aFOYMVRYZocDfN3"
"Billie Marten";"Dog Eared";"Clover";"2025";"FICTION RECORDS";1751982058;1751982265;;"https://www.deezer.com/track/3239972551";"https://open.spotify.com/track/4cpH5a4ErV04xWTWzGotgG"
"Warpaint";"Heads up";"The stall";"2016";"ROUGH TRADE";1751982260;1751982553;;"https://www.deezer.com/track/138547685";"https://open.spotify.com/track/7kORI90rf6spwPQkPfOJfs"
"Douvelle19";"Love Me Not";"Twisted luck (feat. Tyson)";"2025";"RCA";1751982550;1751982748;;;
"The Lewis Express With Chip Wickham";"Doo-Ha!";"Walk on";"2025";"ATA RECORDS";1751982748;1751983034;;;
"James Brown";"I feel good! - The best of";"It's a man's man's man's world";"1966";"POLYDOR";1751983032;1751983194;;"https://www.deezer.com/track/1223990";
"Mina";"Best of";"Io sono il vento";"1959";"ZYX MUSIC";1751983193;1751983355;;"https://www.deezer.com/track/1359647412";
"Spill Tab";"Assis";"Assis";"2025";"BECAUSE MUSIC";1751983356;1751983515;;"https://www.deezer.com/track/3202071581";"https://open.spotify.com/track/2VKjLsx5fsMxXPPI8hhwd8"
"Yuuf";"Alma’s cove";"Into the blue";"2025";"TECHNICOLOUR";1751983514;1751983725;;"https://www.deezer.com/track/3338731431";"https://open.spotify.com/track/1OC9H2FutLfTXskbKUrngw"
"Clint Eastwood";"Complete Clint: The Singles & More (1961-1962)";"Along the Santa Fe trail";"1962";"JASMINE RECORDS";1751983723;1751983889;;"https://www.deezer.com/track/2424536085";
"Babe Ruth";"First base";"The Mexican";"1972";"PARLOPHONE UK";1751983884;1751984228;;"https://www.deezer.com/track/1580529152";"https://open.spotify.com/track/3V1gIXpcajE4WToSq4NNxY"
"Snowpoet";"Heartstrings";"One of those people";"2025";"BELIEVE";1751984225;1751984512;;"https://www.deezer.com/track/3254741291";"https://open.spotify.com/track/2O9pNEsqiYqGkDlJTgDiam"
"Francois Frederic Guy";"François-Frédéric Guy interprète les sonates pour piano de Beethoven / Vol 1";"Sonate pour piano n°7 en Ré Maj op 10 n°3 : Menuet";"2011";"ZIG ZAG TERRITOIRES";1751984502;1751984666;;;
"Nina Simone";"Little girl blue";"My Baby Just Cares For Me";"1957";"CHARLY";1751984663;1751984877;;"https://www.deezer.com/track/2789439";
"Areski";"Long courrier";"Tout ce que je sais de toi";"2025";"KURONEKO RECORDS";1751984877;1751985126;;;
