"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Marcos Valle";"Tunel acustico";"Bora meu bem";"2024";"FAR OUT RECORDINGS";1728295123;1728295453;"https://music.apple.com/fr/album/bora-meu-bem/1754213668?i=1754214084&uo=4";"https://open.spotify.com/track/6xZzxhj3rioyUPfcdEeI5D";
"Skyy";"Skyy";"Disco dancin";"1979";"SALSOUL RECORDS";1728295450;1728295702;;;
"The Bee Gees";"BOF / Saturday night fever """"Fievre du samedi soir""""";"You should be dancing";"1977";"POLYDOR";1728295701;1728295952;;;
"Isolde Lasoen";"Oh dear";"Capricorn avenue";"2023";"MAYWAY RECORDS";1728295949;1728296191;;"https://open.spotify.com/track/5VGToy5pVn1l7of3K3WeHY";
"Joan As Police Woman";"Lemons, limes and orchids";"Back again";"2024";"PIAS";1728296190;1728296422;;"https://open.spotify.com/track/4k1fkzfCNcNY4bfTUEo6p5";
"Fat Freddy's Drop";"Based on a true story";"Cay's crays";"2005";"KARTEL";1728296417;1728296840;;"https://open.spotify.com/track/0cuoNSBm7mXApyoOKYIEmL";
"Beastie Boys";"Hot sauce committee part two";"Don't play no game that i can't win";"2011";"CAPITOL";1728296838;1728297087;;"https://open.spotify.com/track/7BKEIdzH1EuGoDxhyxHL9V";
"Sonny Clark";"Standards";"Ain't no use";"1958";"BLUE NOTE";1728297084;1728297367;;;
"Doris Day";"Que sera (1956 - 1959) / CD 2";"Dream a little dream of me";"1957";"SONY";1728297366;1728297588;;;
"Carole King";"A natural woman / The ode collection 1968 - 1976";"It's too late";"1972";"EPIC";1728297588;1728297819;;;
"Glass Beams";"Mahal";"Black sand";"2024";"NINJA TUNE";1728297817;1728298092;;"https://open.spotify.com/track/7rL4ouaj7AqQM9kgQ5aQrY";"https://www.deezer.com/track/2670478032"
"Nirvana";"Bleach";"Love buzz";"1989";"SUB POP";1728298090;1728298303;;"https://open.spotify.com/track/5muVpPu8Fj9fXfDbbqDdrZ";"https://www.deezer.com/track/1137168502"
"Clair";"La maison magique";"Saint-Gilles-Croix-de-Vie";"2023";"MAISON MAGIQUE";1728298303;1728298472;;"https://open.spotify.com/track/5bjtM4gE4NgKmvuGVxEkKO";
"Brainstory";"Sounds good";"Gift of life";"2024";"BIG CROWN RECORDS";1728298465;1728298664;;"https://open.spotify.com/track/6kcZjiUiLKSUjmaDAHjUVH";
"John Williams";"BOF / E T L'extra terrestre (film)";"Flying";"1982";"MCA RECORDS";1728298663;1728298863;"https://music.apple.com/fr/album/flying/1442885023?i=1442885035&uo=4";;
"Mayer Hawthorne";"Man about town";"Cosmic love";"2016";"VAGRANT / BMG";1728298705;1728298890;"https://music.apple.com/fr/album/cosmic-love/1167361231?i=1167365142&uo=4";"https://open.spotify.com/track/4kkxg4AU2kKhu0G7X6s7qg";
"Sababa 5 & Yurika";"Kokoro";"Nasnusa";"2024";"BATOV RECORDS";1728298887;1728299198;;;
