"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Azymuth";"Águia não come mosca";"Despertar";"1977";"MR BONGO";1721244934;1721246694;"https://music.apple.com/fr/album/despertar/262196640?i=262196684&uo=4";"https://open.spotify.com/track/6qDlSWIOINZ2oEhKf88yzT";
"Early James";"Singing for my supper";"Clockwork town";"2019";"EASY EYE SOUND";1721246268;1721246465;;;
"Bobby Bland";"Dreamer";"Ain't no love in the heart of the city";"1974";"UNIVERSAL MUSIC GMBH";1721246692;1721246920;;;
"Paul Skyland";"Seafaring strangers (private yacht)";"Give me your love";"1981";"NUMERO GROUP";1721246917;1721247128;;;
"Transmission Towers";"Transmission one";"Affirmation of love";"2024";"E SOUL CULTURA";1721247125;1721247320;"https://music.apple.com/fr/album/affirmation-of-love/1727592229?i=1727594181&uo=4";"https://open.spotify.com/track/72P1vldA5c3i2ILXNc3TTM";
"Marcus King";"Mood swings";"Bipolar love";"2024";"ISLAND DEF JAM";1721247317;1721247686;"https://music.apple.com/fr/album/bipolar-love/1728128331?i=1728128694&uo=4";"https://open.spotify.com/track/7pYvlvXuljROQPXMFZwfAk";
"Oma";"Bread 'n' Butter";"Do for love";"2024";"";1721247678;1721247832;"https://music.apple.com/fr/album/do-for-love/1722413870?i=1722413873&uo=4";"https://open.spotify.com/track/5eJTaHTLH0ixh4nJVrb83g";
"Bruno Berle";"No reino dos afetos 2";"Love comes back";"2024";"FAR OUT";1721247830;1721248027;"https://music.apple.com/fr/album/love-comes-back/1729141155?i=1729141885&uo=4";"https://open.spotify.com/track/6PRbPgnYRCs0ZRWjXOrFml";
"Catherine Ringer";"Il était une fois Polnareff";"Love me, please love me (Love him, please love him)";"2023";"BMG";1721248027;1721248325;;;
"Mitski";"My Love Mine All Mine";"My love mine all mine";"2023";"DEAD OCEANS";1721248322;1721248455;"https://music.apple.com/fr/album/my-love-mine-all-mine/1697335341?i=1697335814&uo=4";"https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3";
"Mike Reed";"The separatist party";"Our own love language";"2023";"WE JAZZ";1721248454;1721248695;;"https://open.spotify.com/track/0GHXJWLutppXscgeV1MrYT";
"Shivaree";"B.O.F / Kill Bill/Vol 2";"Goodnight moon";"2000";"";1721248692;1721248935;;;
"Gladys Knight And The Pips";"Bof / 4 mariages et 1 enterrement";"It should have been me";"1994";"VERTIGO";1721248933;1721249117;;;
"Bruce Springsteen";"The promise";"City of night";"1978";"SONY";1721249115;1721249296;;;
"Billy Bauer";"Plectrist";"Night cruise";"1956";"NORGRAN";1721249293;1721249580;;;"https://www.deezer.com/track/93566974"
"Tindersticks";"The something rain";"A night so still";"2012";"CITY SLANG";1721249580;1721249916;"https://music.apple.com/fr/album/a-night-so-still/1274629722?i=1274629741&uo=4";"https://open.spotify.com/track/1JN7bv7RYHfo9eUmKA3B8G";
