"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Fela Kuti";"Anthology 1";"Water no get enemy";"1975";"UNIVERSAL";1747389549;1747390208;"https://music.apple.com/fr/album/water-no-get-enemy/739004054?i=739004068&uo=4";"https://www.deezer.com/track/72367278";"https://open.spotify.com/track/5rkaipGsbnd4eZTPx33NHt"
"Naissam Jalal";"Souffles";"Souffle #1 (feat. Archie Shepp)";"2025";"LES COULEURS DU SON";1747390208;1747390463;;;
"Alexandre Tharaud";"Alexandre Tharaud plays Scarlatti";"Sonate en sol min K 8";"2011";"EMI";1747390462;1747390756;;;
"Rufus Wainwright";"Rufus Wainwright";"In my arms";"1998";"BMG";1747390748;1747390995;;"https://www.deezer.com/track/1165042";"https://open.spotify.com/track/1PbNAC8E7sULa60rJx9q1d"
"Giorgio Poi";"Schegge";"Giochi di gambe";"2025";"BOMBA DISCHI";1747390993;1747391190;;"https://www.deezer.com/track/3346755841";"https://open.spotify.com/track/1phlsE2xh1MzjSnFVem1Ru"
"Dub Shepherds";"Night & day";"Water your seeds";"2023";"BAT RECORDS";1747391190;1747391366;;"https://www.deezer.com/track/2318971635";"https://open.spotify.com/track/0IQy5pGdeuEXvE942B3zAQ"
"Alain Souchon";"Au ras des pâquerettes";"Tailler la zone";"1999";"VIRGIN";1747391365;1747391607;;"https://www.deezer.com/track/3148115";"https://open.spotify.com/track/7BWSatpcodZUHSwFVm0kCc"
"Cat Power";"Monsieur Gainsbourg revisited";"I love you (me either) (je t'aime mo";"2006";"BARCLAY";1747391607;1747391919;;;
"Akusmi";"half-handed cloud";"Yurikamome";"2022";"TONAL UNION";1747391919;1747392255;;"https://www.deezer.com/track/1680434307";"https://open.spotify.com/track/0OfmvSdGOtAv7LExwfJBUc"
"Flavien Berger";"Contrebande 02 : Le disque de l'été";"Sapon";"2024";"PAN EUROPEAN RECORDING / VIBRANCE";1747392255;1747392446;;"https://www.deezer.com/track/2521119241";"https://open.spotify.com/track/1B8PvyOSEtzXhXuBK4nrso"
"The Nite-Liters";"A-nal-y-sis";"Anything goes";"1973";"RCA RECORDS";1747392447;1747392608;;"https://www.deezer.com/track/29748901";"https://open.spotify.com/track/5ASZ6BDRq9COwJ5TRW2gEq"
"Adelaja Gboyega";"Colourful Environment";"Adua (prayer)";"1979";"LIVINGSTONE STUDIO";1747392607;1747392724;;;
"Gilberto Gil";"The soul of Brazil";"Vamos Fugir";"1984";"WEA INTERNATIONAL";1747392723;1747393006;;"https://www.deezer.com/track/3407108131";
"Saya Gray";"Saya";"Shell ( of a man )";"2025";"DIRTY HITS";1747393005;1747393221;;"https://www.deezer.com/track/2875300672";"https://open.spotify.com/track/79ckbJiCdKrGYPTmpFlc7u"
"Blacklites";"Function underground";"BL movement";"1974";"NOW AGAIN";1747393222;1747393368;;"https://www.deezer.com/track/359406001";
"Claude Bolling";"BOF / Lucky Luke";"Lucky Luke : Dalton theme";"1971";"UNITED ARTISTS";1747393362;1747393514;;;
"Orlanda";"Fantaisie";"Sous l'herbe fine";"2025";"AUTOPRODUCTION";1747393508;1747393679;;"https://www.deezer.com/track/2615500362";"https://open.spotify.com/track/0wzmanhQAnYju1bkYmuJ23"
"Emma-Jean Thackray";"Weirdo";"Save me";"2025";"BROWNSWOOD MUSIC LIMITED";1747393678;1747393969;"https://music.apple.com/fr/album/save-me/1792401178?i=1792401184&uo=4";"https://www.deezer.com/track/3303801301";"https://open.spotify.com/track/6cyceLjnnc8JzkhhqGTbGz"
"Fthmlss";"Cycles";"Effervescent";"2023";"FOLDED MUSIC";1747393968;1747394181;;;"https://open.spotify.com/track/6EuVLlAvrtn12xE9GTLlzh"
"Mei Semones";"Waters of March";"Waters of march";"2023";"PUBLIC CONFESSION ART HOUSE";1747394179;1747394409;;;"https://open.spotify.com/track/14YAS5RajiY0lthkWiOzjG"
"Jay-Jay Johanson";"Ten little minutes";"Ten little minutes";"2025";"LICENCE KURONEKO - 29 MUSIC";1747394408;1747394634;;"https://www.deezer.com/track/3299711321";"https://open.spotify.com/track/32FlynCmXsTdzQQcv92llZ"
"Satellite Lovers";"Sons of 1973";"Sunnyday, holiday";"1996";"OO RECORDS INC.";1747394633;1747394916;;;
"Augustus Pablo";"This is Augustus Pablo";"Marabi";"1972";"VP4188";1747394915;1747395118;;"https://www.deezer.com/track/134259760";
"DJ Harrison";"Shades of yesterday";"Together";"2024";"STONES THROW RECORDS";1747395117;1747395276;;"https://www.deezer.com/track/2411231925";"https://open.spotify.com/track/6TkQrtwNlr9BhsovTflSir"
"Marvin Gaye";"What's going on";"What's happening brother (detroit mix)";"1971";"MOTOWN RECORDS";1747395274;1747395439;;"https://www.deezer.com/track/1208895112";
"Melodiesinfonie";"Softboi";"Agua salgada (feat. Pedro Mizutani)";"2023";"MELODIESINFONIE";1747395433;1747395616;;;"https://open.spotify.com/track/4UnYgoskxYmkkxLj9ZmAEp"
"Andrew Bird";"Outside problems";"Mancey";"2023";"LOMA VISTA RECORDINGS";1747395616;1747395912;"https://music.apple.com/fr/album/mancey/1693928300?i=1693928319&uo=4";"https://www.deezer.com/track/2358287705";"https://open.spotify.com/track/0ruUy4l849hh85BBvn34Y8"
"Sara Watkins";"Under the pepper tree";"Blanket for a sail (feat. Taylor Goldsmith)";"2021";"NEW WEST";1747395905;1747396068;;;
"Equipe Radio Cidade";"Straight from the decks";"Bon tempos";"1979";"PURA VIDA";1747396066;1747396225;;;
"Staples Jr Singers";"Searching";"You got to believe";"2024";"LUAKA BOP";1747396216;1747396403;;;
"Dave Hamilton";"Detroit city grooves";"Pisces Pace";"1970";"ACE RECORDS";1747396402;1747396549;;"https://www.deezer.com/track/1734089757";
"Norah Jones";"Visions";"I just wanna dance";"2024";"BLUE NOTE";1747396543;1747396729;;"https://www.deezer.com/track/2614673432";"https://open.spotify.com/track/0yNEwSPh242GgcGexlQpi3"
"Beirut";"A study of losses";"Forest encyclopedia";"2025";"POMPEII RECORDS";1747396728;1747396954;;"https://www.deezer.com/track/3104856951";"https://open.spotify.com/track/7FY4Jmu7iWfgi0xDiK77QY"
"Awa Ly";"Essence & elements";"Summer rain (relieves pressure)";"2025";"NAIVE";1747396954;1747397142;;"https://www.deezer.com/track/3304424661";"https://open.spotify.com/track/4SDueVRe8pOUIHTLiH0fna"
"Iiro Rantala & Ulf Wakenius";"Good stuff";"Nessun dorma";"2017";"ACT MUSIC";1747397136;1747397352;;;
"Aldous Harding";"Designer";"Designer";"2019";"4AD";1747397346;1747397599;"https://music.apple.com/fr/album/designer/1449805020?i=1449805025&uo=4";"https://www.deezer.com/track/667051302";"https://open.spotify.com/track/0q4f6lqhm5E9KVHFn5qGMj"
"Lake Street Dive";"Fun machine (EP)";"Faith";"2012";"SIGNATURE SOUNDS";1747397598;1747397812;;"https://www.deezer.com/track/76392617";"https://open.spotify.com/track/4VgIyuiXQPMTqWmtsSGUgJ"
"Emiliana Torrini";"Miss flower";"Let's keep dancing";"2024";"GRONLAND RECORDS";1747397812;1747398055;"https://music.apple.com/fr/album/lets-keep-dancing/1741557202?i=1741557970&uo=4";"https://www.deezer.com/track/2753202401";"https://open.spotify.com/track/5fl9nMk43sCd4qftYAARvf"
"Felbm";"Tape 1 / Tape2";"Samensmelten";"2018";"SOUNDWAY RECORDS";1747398048;1747398223;;"https://www.deezer.com/track/1666123292";"https://open.spotify.com/track/20jymzMMjn4KHUulzLAg9b"
"Spill Tab";"Angie";"Athlete";"2025";"BECAUSE MUSIC";1747398222;1747398388;;"https://www.deezer.com/track/3202071591";"https://open.spotify.com/track/6bcQ4t6JqTWt7HXy5dP6VE"
"Malik Djoudi";"Vivant";"Messes basses";"2024";"CINQ 7";1747398386;1747398604;"https://music.apple.com/fr/album/messes-basses/1744390301?i=1744391400&uo=4";"https://www.deezer.com/track/2779553011";"https://open.spotify.com/track/7glCO0sDCNlu0UFBvxnjCs"
"Dudu Tassa & Jonny Greenwood";"Jarak qaribak";"Taq ou-dub (feat. Nour Freteikh)";"2023";"BMG";1747398598;1747398812;;;
"Raz Olsher";"Coco María presents club coco ¡AHORA! : The latin sound of now";"Pacific dreams";"2023";"BONGO JOE";1747398812;1747398873;"https://music.apple.com/fr/album/pacific-dreams/1683863598?i=1683863700&uo=4";"https://www.deezer.com/track/2249545857";"https://open.spotify.com/track/7BbzfDLMz9J8QiGbD8M0Y3"
"Maribou State";"Hallucinating love";"II remember";"2025";"NINJA TUNE";1747398872;1747399119;"https://music.apple.com/fr/album/ii-remember/1716587925?i=1716588298&uo=4";"https://www.deezer.com/track/3026827031";"https://open.spotify.com/track/7kQlovp6BedLpzgnQ0fBkA"
"Moby";"Play";"Run on";"1999";"MUTE RECORDS";1747399112;1747399336;;"https://www.deezer.com/track/143035456";"https://open.spotify.com/track/5zCiJoP8Bxz9nrRnFpJqAB"
"Robert Finley";"Goin' Platinum";"Medicine woman";"2017";"EASY EYE SOUND";1747399335;1747399490;"https://music.apple.com/fr/album/medicine-woman/1289311966?i=1289311975&uo=4";"https://www.deezer.com/track/431270372";"https://open.spotify.com/track/3S9rZU1GDPhs8WNDv5HQSs"
"The Polyversal Souls & Hailu Mergia";"Fip la playlist qui rythme votre vie Vol. 2";"Sad nile";"2016";"WAGRAM";1747399489;1747399649;;;
"Lenparrot";"La Conversation";"Marguerite";"2024";"JOUR APRES JOUR APRES JOUR";1747399643;1747399910;"https://music.apple.com/fr/album/marguerite/1765752156?i=1765752753&uo=4";"https://www.deezer.com/track/2972401861";"https://open.spotify.com/track/2YV6I4nG5k2jhdFCKrYdmv"
"JW Francis";"We share a similar joy";"Everything";"2020";"SUNDAY BEST RECORDINGS";1747399904;1747400032;;"https://www.deezer.com/track/1034490982";"https://open.spotify.com/track/6B1jLOfH2QUkhmZMvM0o89"
"Majik";"Psychemagik presents : Magik sunset (pt. 1)";"Take me there (Psychemagik edit)";"2015";"LENG RECORDS";1747400025;1747400416;;"https://www.deezer.com/track/1497032392";
"Sly & The Family Stone";"The essential";"Don't call me Nigger, Whitey";"1974";"EPIC";1747400417;1747400776;;"https://www.deezer.com/track/534504";
"Bobbi Humphrey";"Blue break beats / Vol. 2";"Jasper country man";"1973";"BLUENOTE";1747400775;1747401088;;"https://www.deezer.com/track/3104614";"https://open.spotify.com/track/6hMfarC8IWRoXWvJUsEeCj"
