"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Johnny Alf (Chant)";"Focus on Bossa Nova";"O barquinho (Little boat)";"2001";"";1754215081;1754215248;;;
"Ricardo Marrero & The Group";"Beach diggin' / Vol. 5";"And we'll make love";"1976";"HEAVENLY SWEETNESS";1754215246;1754215394;"https://www.deezer.com/track/381478861";;
"Nicolette Larson";"Nicolette (LP Version)";"Give a little";"1978";"RHINO - WARNER RECORDS";1754215393;1754215566;"https://www.deezer.com/track/1128542";"https://open.spotify.com/track/7GtDopackctdQEcopRHJ64";
"The Offline";"Cap de l'Homy";"Cap de l'Homy";"2023";"ROOT RECORDS";1754215563;1754215769;"https://www.deezer.com/track/2135786517";"https://open.spotify.com/track/7k2Ak8lgMI78whslvDzelR";
"Latir";"Daydreams & desires";"Crazy colours";"2023";"UNITY REC";1754215768;1754215967;"https://www.deezer.com/track/2951012561";"https://open.spotify.com/track/53NtJePZeOtYD6O7vBt6fv";
"Tyler The Creator";"CHROMAKOPIA";"Judge Judy";"2024";"COLUMBIA";1754215964;1754216234;;;
"Mac Demarco";"Salad days";"Chamber of reflection";"2014";"CAPTURED TRACKS";1754216233;1754216462;"https://www.deezer.com/track/76008448";"https://open.spotify.com/track/7H7NyZ3G075GqPx2evsfeb";
"Ricky Hollywood";"Revers & comix";"L'amour peut-être (Ed Mount)";"2017";"RICKY HOLLYWOOD";1754216460;1754216654;;;
"Larry Carlton";"Collection";"10 pm";"1982";"GRP";1754216651;1754216952;"https://www.deezer.com/track/60731446";;
"Sylvia Kristel";"BOF / Emmanuelle 2";"Emmanuelle 2 : L'amour d'aimer";"1975";"WIP RECORDS";1754216949;1754217135;;;
"Patti Smith";"Horses";"Break it up";"1975";"ARISTA";1754217125;1754217363;"https://www.deezer.com/track/533030";"https://open.spotify.com/track/5UoBmpb4VHNBbKjxmL8WGe";
"The Rolling Stones";"Black and blue";"Cherry oh baby";"1976";"CBS";1754217356;1754217588;;;"https://music.apple.com/fr/album/cherry-oh-baby/1440831227?i=1440831234&uo=4"
"Keith & Tex";"The story of Trojan records : A to Z of Trojan - the labels / CD4";"Tighten up your guard";"1969";"TROJAN RECORDS";1754217587;1754217780;;;
"Skinshape";"Another side of Skinshape";"Another side of skinshape";"2024";"LEWIS RECORDINGS";1754217778;1754218026;;;
"Laura Cahen";"Fusées";"Fusées";"2025";"PIAS";1754218020;1754218232;"https://www.deezer.com/track/2957096241";"https://open.spotify.com/track/5qcNkcxqXpIFfE0k5Teyn2";
"Sebastien Tellier";"La ritournelle";"La ritournelle (radio edit)";"2003";"VIRGIN";1754218231;1754218476;;;
"Ulrich Urban";"Fanny Mendelssohn-Hensel : Cäcilia";"Gegenwart - pour contralto et piano";"1998";"THOROFON";1754218474;1754218642;;;
