"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Wilson Das Neves";"Pra gente fazer mais um samba";"Ingrata surpesa";"2010";"TOTOLO";1761558962;1761559216;;;
"Fabiano Do Nascimento";"Dança dos Tempos";"Forro Brasil (Feat. Airto Moreira)";"2014";"NOW AGAIN RECORDS";1761559214;1761559422;;;
"Cat Stevens";"Catch Bull at four";"Can't keep it in";"1972";"ISLAND";1761559418;1761559596;;;
"The Waxidermist";"Tribe";"Enter the dojo (feat. Starrlight)";"2022";"SOUND SCULPTURE RECORDS";1761559595;1761559816;;;
"Lady Wray";"Cover girl";"You're gonna win";"2025";"BIG CROWN RECORDS";1761559812;1761560106;"https://music.apple.com/fr/album/youre-gonna-win/1817621221?i=1817621627&uo=4";"https://www.deezer.com/track/3392115551";"https://open.spotify.com/track/6rD4rSzKgu7YSy9RR5ICsS"
"Herbie Hancock";"Head hunters";"Watermelon man";"1973";"COLUMBIA";1761560103;1761560485;"https://music.apple.com/fr/album/watermelon-man/158571524?i=158571552&uo=4";"https://www.deezer.com/track/1012605";"https://open.spotify.com/track/2zQl59dZMzwhrmeSBEgiXY"
"Philippe Katerine";"Katerine";"La Banane";"2010";"Barclay";1761560479;1761560614;"https://music.apple.com/fr/album/la-ban%C3%A2ne/1443262304?i=1443262327&uo=4";"https://www.deezer.com/track/7045888";"https://open.spotify.com/track/1tkUiDUKwPrzBmThNI5Cid"
"Benny Sings";"Passionfruit";"Passionfruit";"2019";"STONES THROW";1761560611;1761560803;;"https://www.deezer.com/track/597590442";
"Whitney";"FTA / Far, far away";"FTA";"2019";"SECRETLY CANADIAN";1761560802;1761560949;;;"https://open.spotify.com/track/7xZSu9FKC7bvO3fXVjN423"
"Andreas Ottensamer";"Blue hour : Mendelssohn Edition";"Romance sans paroles en La Maj op 62 n°6 - arrangement pour clarinette et piano";"2021";"DGG (DEUTSCHE GRAMMOPHON)";1761560946;1761561068;;;
"Air";"10000 hz legend";"People in the city";"2001";"SOURCE";1761561065;1761561361;;"https://www.deezer.com/track/3088645";"https://open.spotify.com/track/0WSidzg7a5e5YofecV5nZd"
