"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Housepainters";"Leave the hall";"Leave the hall";"2024";"MAGNETRON MUSIC";1713211199;1713211446;"https://music.apple.com/fr/album/leave-the-hall/1735319646?i=1735319648&uo=4";"https://open.spotify.com/track/5pzGpXYadwT1DvICqYlR7a";
"Lili Drop";"N";"L'africaine";"1982";"SONY";1713211445;1713211626;;"https://open.spotify.com/track/2P6PUO0cQ6DNHJ7KDuEcjK";
"Hallelujah Chicken Run Band";"Take one (1974-79)";"Kare nanhasi";"1979";"ANALOG AFRICA";1713211624;1713211835;;;"https://www.deezer.com/track/1162888502"
"Jean Louis Matinier";"Confluences";"Jardins d'enfance";"2003";"ENJA";1713211833;1713212216;;;
"Portishead";"Dummy";"Glory box";"1994";"GO! DISCS";1713212193;1713212482;;"https://open.spotify.com/track/3Ty7OTBNSigGEpeW2PqcsC";
"Isaac Hayes";"Best of Isaac Hayes";"Walk on by";"1969";"STAX";1713212482;1713212752;"https://music.apple.com/fr/album/walk-on-by/1440780816?i=1440780985&uo=4";"https://open.spotify.com/track/1jwKdqb7OindD204ocIryP";"https://www.deezer.com/track/142342517"
"Etienne Daho";"Corps & armes";"San Antonio de la Luna";"2000";"EMI";1713212745;1713212967;"https://music.apple.com/fr/album/san-antonio-de-la-luna/693298383?i=693298492&uo=4";;
"Philharmonia Orchestra";"Francis Poulenc : Oeuvres complètes / CD 7";"Les biches FP 36 : Rondeau - pour orchestre";"2012";"EMI CLASSICS";1713212965;1713213178;;;
"Dean Martin";"At the movies";"The money song";"1948";"CAPITOL RECORDS";1713213176;1713213362;;;
"Manu Dibango";"Manu Dibango";"Wachi wara";"1965";"MERCURY";1713213361;1713213533;;;
"Oscar Jerome";"Sun for someone";"Sun for someone (radio edit)";"2020";"CAROLINE";1713213531;1713213700;;;
"River Into Lake";"Rise & Shine";"Night travel";"2024";"HUMPTY DUMPTY RECORDS";1713213700;1713213919;;"https://open.spotify.com/track/2OeRG5atcAiKYuYWUwNKAk";
"Malik Djoudi";"Vivant";"Vivant";"2024";"CINQ 7";1713213917;1713214098;"https://music.apple.com/fr/album/vivant/1735764868?i=1735764881&uo=4";"https://open.spotify.com/track/79WNuukBSoDzaem1LT4IZ4";
"Memory Scale";"And all things begin to drift";"The function of time";"2023";"AUDIOBULB RECORDS";1713214093;1713214458;"https://music.apple.com/fr/album/the-function-of-time/1695843366?i=1695843371&uo=4";"https://open.spotify.com/track/0ZE0SEN8624iqXwH69dP4R";
"Diogo Strausz";"Flexivel";"Flexivel";"2023";"CRACKI RECORDS";1713214454;1713214665;"https://music.apple.com/fr/album/flex%C3%ADvel-extended/1733031708?i=1733031711&uo=4";"https://open.spotify.com/track/0vqylBHXB7Mz3LCdhA9cAS";"https://www.deezer.com/track/2504441861"
"Frances Faye";"Caught in the act";"The man I love";"1959";"GENE NORMAN";1713214664;1713214762;"https://music.apple.com/fr/album/the-man-i-love/6039574?i=6039054&uo=4";;"https://www.deezer.com/track/7697223"
"El Michels Affair";"Adult themes";"Enfant (feat. The Shacks)";"2020";"BIG CROWN RECORDS";1713214779;1713214998;;;
"Yin Yin";"The rabbit that hunts tigers";"Pingpxng";"2019";"BONGO JOE";1713214995;1713215153;;"https://open.spotify.com/track/5uaHxu2wJ4YRk37bHWtbTX";"https://www.deezer.com/track/803422052"
"Chiemi Eri";"Rock around the block (Rock & Roll from around the world) Vol. 1";"Rock around the clock";"1955";"JASMINE RECORDS";1713215151;1713215305;;;
"Dizzy Gillespie";"Talkin' Verve";"Bang, bang";"1966";"VERVE";1713215304;1713215483;;;
"Njb";"Don't try";"Stand by";"2022";"BMM";1713215484;1713215647;;;
"Alan Parker";"Blow Up Presents Exclusive Blend Vol. 1";"Coast to coast";"1971";"BLOW UP RECORDS";1713215645;1713215849;;"https://open.spotify.com/track/5N9rr1pdKu8Pgy87IiLVEj";"https://www.deezer.com/track/138868139"
"Midnight Sister";"Saturn over sunset";"Blue cigar";"2017";"JAGJAGUWAR";1713215848;1713216057;"https://music.apple.com/fr/album/blue-cigar/1252005433?i=1252005441&uo=4";"https://open.spotify.com/track/036mhHLlaQwnNbQEu5yW1S";
"Mathieu Boogaerts";"2000";"Las Vegas";"2002";"WARNER";1713216053;1713216253;;"https://open.spotify.com/track/2lLUb4PVjHkv0BeGRrDrhq";
"Oan Kim & The Dirty Jazz";"Rebirth of innocence";"The last dinosaur";"2024";"ARTWORK RECORDS / PIAS";1713216255;1713216439;;;
"Hard Meat";"Mark Pritchard : Feel the spirit";"Free wheel";"1970";"OPTIMUM ,";1713216433;1713216613;;;
"Ray Charles";"Ray Charles and Betty Carter";"I like to hear it sometime";"1966";"DUNHILL COMP";1713216604;1713216770;;;
"River Tiber";"Peace";"Here or there";"2023";"RIVER TIBER";1713216771;1713216908;;"https://open.spotify.com/track/7wojGpJ1u6NBaVepY0z4MQ";
"New Zion W. Cyro";"Sunshine seas";"Sunshine seas";"2016";"RARE NOISE RECORDS";1713216904;1713217097;;;
"Cargo Mas Feat. Mike 'Maz' Mahez";"Lefto presents jazz cats (vol. 2)";"Samsara";"2022";"SDBAN";1713217088;1713217354;;;
"Susanne Ryden";"L'art de la trompette baroque";"7 arie com tromba sola : Si suoni la tromba - pour soprano trompette et orchestre";"";"NAXOS";1713217351;1713217573;;;
"Georges Moustaki";"Le voyageur";"Les eaux de Mars";"1973";"POLYGRAM";1713217572;1713217793;;;"https://www.deezer.com/track/519304552"
"I Me Mine";"Tsu na mi";"Souvenirs from Mars";"2024";"LES JEUDIS DU ROCK";1713217792;1713218015;;"https://open.spotify.com/track/69AsWLtNxUweRgexMP9zvt";
"Bumcello";"The party";"Spark av.";"2024";"KOMOS";1713218012;1713218215;;;
"79.5";"Dear Sunny";"My dream";"2021";"BIG CROWN RECORDS";1713218205;1713218406;;;"https://www.deezer.com/track/1002209622"
"Mark Olson And Gary Louris";"Ready for the flood";"Saturday morning on sunday street";"2008";"NEW WEST REC";1713218413;1713218642;;;
"Dominique A";"Le monde réel";"Désaccord des éléments";"2022";"CINQ 7 / WAGRAM MUSIC";1713218637;1713218853;;"https://open.spotify.com/track/1udZ1HTynejBiKXRm9hhmv";"https://www.deezer.com/track/1792229057"
"Julian Lage";"Speak to me";"Omission";"2024";"BLUE NOTE";1713218851;1713219054;;"https://open.spotify.com/track/4BNDJ8JLYVc5nkoaIeogna";"https://www.deezer.com/track/2613180632"
"Roge";"Curyman";"Mistério da raça";"2023";"DIAMOND WEST RECORDS";1713219049;1713219323;"https://music.apple.com/fr/album/mist%C3%A9rio-da-ra%C3%A7a/1635384261?i=1635384393&uo=4";"https://open.spotify.com/track/60ad1P5gJyiYj5KWIOczHK";
"Merryn Jeann";"Dog beach";"Madame on the rocks";"2024";"RESCUE / RETURN RECORDS";1713219328;1713219523;"https://music.apple.com/fr/album/madame-on-the-rocks/1727185566?i=1727185570&uo=4";"https://open.spotify.com/track/6T92psJIR2IeOVnGfH7KZD";
"Jose James";"On & on";"Didn't cha know (feat. Ebban Dorsey)";"2023";"RAINBOW BLONDE";1713219518;1713219818;;;
"Alice Coltrane";"Huntington ashram monastery";"Paramahansa lake";"1969";"IMPULSE";1713219812;1713220082;;"https://open.spotify.com/track/4VXWyCkQYHu5V010xYc0ec";
"Roberta Flack";"First take";"Tryin' times";"1969";"ATLANTIC";1713220075;1713220378;;"https://open.spotify.com/track/5wNo8LEPPEs9HSYh0A63CB";"https://www.deezer.com/track/14615240"
"Nino Ferrer";"Nino and radiah et le sud 1974 / Suite en oeuf 1975";"Moses";"1974";"BARCLAY";1713220378;1713220664;;;
"Benitez And Nebula";"Night life - essence of life";"Viejo";"1976";"VAMPISOUL";1713220661;1713220903;"https://music.apple.com/fr/album/viejo/1466234933?i=1466235280&uo=4";"https://open.spotify.com/track/33mHEoxRCvASVecRIscYTS";
"Los Bitchos";"Let the festivities begin !";"Pista (fresh start)";"2022";"CITY SLANG";1713220899;1713221099;;"https://open.spotify.com/track/36GzQOUolkwjdrMyHGRNkR";
"Joe Yorke";"Hopeless";"Hopeless";"2023";"RHYTHM STEADY";1713221104;1713221232;"https://music.apple.com/fr/album/hopeless/1708963114?i=1708963585&uo=4";"https://open.spotify.com/track/0ymcglA4PYo7H7teqBQNs3";
"La Femme";"Paris-Hawaï";"Les fantômes des femmes";"2023";"DISQUE POINTU";1713221230;1713221491;"https://music.apple.com/fr/album/les-fant%C3%B4mes-des-femmes/1679455847?i=1679456196&uo=4";"https://open.spotify.com/track/5n17i8tOCV6Ds0HzOnRI3G";"https://www.deezer.com/track/2211093617"
"Khruangbin";"A Love International";"A love international";"2024";"";1713221486;1713221741;"https://music.apple.com/fr/album/a-love-international/1721004325?i=1721004575&uo=4";"https://open.spotify.com/track/3Bbb7sfVmXbJnuy75MidP3";
"Bonobo";"Black sands";"Stay the same (feat. Andreya Triana)";"2010";"NINJATUNE";1713221734;1713222018;"https://music.apple.com/fr/album/stay-the-same-feat-andreya-triana/416292276?i=416292286&uo=4";;
"30/70";"Art make love";"Acceptance";"2023";"ENERGY EXCHANGE RECORDS";1713222017;1713222279;;"https://open.spotify.com/track/7qVktDsuoQdSdNT5lQ6zWI";
"Arrested Development";"Classic masters";"Ease my mind";"1994";"CHRYSALI";1713222274;1713222525;;"https://open.spotify.com/track/60qV6RaRjg9ggvWQwq7WIG";
"Public Enemy";"Power To The People And The Beats: Public Enemy'";"Give it up";"1994";"DJRE";1713222523;1713222804;"https://music.apple.com/fr/album/give-it-up/1442520456?i=1442520652&uo=4";"https://open.spotify.com/track/60XB3lgW3j3G5HeVeNgDL7";"https://www.deezer.com/track/67606817"
"Albert King";"Jammed together";"Opus de soul";"1969";"STAX RECORDS";1713222800;1713223127;;"https://open.spotify.com/track/5l3PuREPl98onUB9j2hXVV";
"Amparo Sanchez";"Tucson-Habana";"Aqui estoy";"2010";"PIAS";1713223128;1713223272;;;
"Chris Isaak";"You owe me some kind of love";"Blue hotel";"1987";"WB";1713223268;1713223459;;"https://open.spotify.com/track/14mUKa5uIP5wD8SmJbX8ZD";"https://www.deezer.com/track/1391246622"
"Petit Fantome";"Si je suis fou";"Si je suis fou";"2018";"EDGE OF TOWN";1713223456;1713223647;;"https://open.spotify.com/track/4vbqhQoO8CCFpVaADg8Guw";
"Alex Beaupain";"BOF / Les rois de la piste";"Les rois de la piste : Casino";"2024";"SCREENING ROOM";1713223642;1713223770;;;
"Feist";"Multitudes";"Hiding out in the open";"2023";"POLYDOR";1713223764;1713223962;;"https://open.spotify.com/track/6Q34tUtXLuWst5c63ddQ7N";"https://www.deezer.com/track/2145064197"
"Gabi Hartmann";"Gabi Hartmann";"Baby";"2023";"MASTERWORKS / SONY MUSIC ENTERTAINMENT";1713223957;1713224174;"https://music.apple.com/fr/album/baby/1658404996?i=1658405020&uo=4";"https://open.spotify.com/track/7Lo9xvnSEyh1dodL2QS79u";"https://www.deezer.com/track/2077643647"
"Okvsho";"A place between us";"""""Okusho""""";"2024";"CURRENT MOVES";1713224168;1713224382;;;
"Joan As Police Woman";"The solution is restless";"Masquerader";"2021";"PIAS";1713224380;1713224647;;"https://open.spotify.com/track/62GSGBsVVphNH2o2q0sDcM";"https://www.deezer.com/track/1408389952"
"Kiledjian";"The otium mixtape";"Promesses";"2024";"UNDERDOG RECORDS";1713224647;1713224802;;"https://open.spotify.com/track/3brgeuIaMdvlpg39KKyAEr";
"Baron Retif & Concepcion Perez";"Funk";"L'œil insulaire";"2023";"MOSTLA / MUSIQUE LARGE";1713224802;1713224949;"https://music.apple.com/fr/album/l%C5%93il-insulaire/1685950699?i=1685950723&uo=4";"https://open.spotify.com/track/4nkrltPGn0cXNbDYke1AoO";"https://www.deezer.com/track/2266876847"
"Mohamed Lamouri";"Méhari";"Jamais la netferko";"2023";"ALMOST-MUSIQUE";1713224948;1713225109;"https://music.apple.com/fr/album/jamais-la-netferko/1678415235?i=1678415781&uo=4";"https://open.spotify.com/track/15Etb4rbIDJuVaBkPmoBon";
"Eliot Lipp";"Encounters";"Turtle party II";"2022";"YOUNG HEAVY SOULS";1713225106;1713225332;;"https://open.spotify.com/track/6EOjQpmykdUZ5BFylAhLCW";
"Emma-Jean Thackray";"Rain dance";"Movementt";"2020";"MOVEMENTT";1713225310;1713225523;"https://music.apple.com/fr/album/movementt/1495174314?i=1495174319&uo=4";"https://open.spotify.com/track/1zYA5cNkQnFyyVOZaY7lqO";"https://www.deezer.com/track/875834762"
"Ezra Collective";"Where I'm meant to be";"No confusion (feat. Kojey Radical)";"2022";"PARTISAN RECORDS";1713225522;1713225716;;"https://open.spotify.com/track/1DkHcsvPvbfmEtKwDvmYmY";"https://www.deezer.com/track/1839448467"
"Francesco De Masi";"The ecstasy of gold";"Sette dollari sul rosso : Jerry's theme";"1966";"SEMI-AUTOMATIC RECORDS";1713225721;1713225940;;;
"Howlin' Jaws";"Half asleep half awake";"Mindreader";"2023";"BELLEVUE MUSIC";1713225931;1713226125;;"https://open.spotify.com/track/4Hrt9wBtaLZJniB3yCrywE";
"Loretta Lynn";"Still woman enough";"Keep on the sunny side";"2021";"LEGACY RECORDINGS";1713226121;1713226294;;"https://open.spotify.com/track/0Oj2llY4BcMa3vntHCGGWF";
"Ala.Ni";"You & I";"Ol' fashioned kiss";"2015";"NO FORMAT";1713226293;1713226461;"https://music.apple.com/fr/album/ol-fashioned-kiss/1098774467?i=1098774703&uo=4";;"https://www.deezer.com/track/122034124"
"Michel Legrand";"Nova fait son cinéma";"Doubting Thomas (du film : Thomas crown affair)";"1968";"MK2 MUSIC";1713226461;1713226589;;;
"The Beach Boys";"The capitol years";"California girls";"1965";"EMI";1713226587;1713226743;"https://music.apple.com/fr/album/california-girls-remix/725823104?i=725823643&uo=4";;
"Damien Jurado";"The horizon just laughed";"Florence - Jean";"2018";"SECRETLY CANADIAN";1713226740;1713226884;;;
"Locate S,1";"Wicked Jaw";"Go back to disnee";"2023";"CAPTURED TRACKS";1713226883;1713227074;;"https://open.spotify.com/track/2zzloICYu05CU4ghjQpCLw";
"Molly Lewis";"Mirage";"The green ray";"2022";"SECRETLY CANADIAN";1713227076;1713227311;"https://music.apple.com/fr/album/the-green-ray/1631406495?i=1631406505&uo=4";"https://open.spotify.com/track/0hMgu6p6BOz5cmA1kyVrSm";
"Mark Murphy";"Love is what stays";"Stolen moments";"2007";"BAM BAM MUS";1713227306;1713227465;;;"https://www.deezer.com/track/131944382"
"Fee Love";"Free love";"I've been a good man";"2022";"MAD ABOUT RECORDS";1713227463;1713227606;;;
"Faye Webster";"Underdressed at the symphony";"But not kiss";"2024";"SECRETLY CANADIAN";1713227606;1713227825;;"https://open.spotify.com/track/78nMVqRwap5hysPgnziW4u";"https://www.deezer.com/track/2545643501"
"Rodrigo Y Gabriela";"Mettavolution";"Electric soul";"2019";"RUBYWORKS RECORDS";1713227825;1713228057;;"https://open.spotify.com/track/4YhqlvorKX7kd9pHLLfWz1";
"Forever Pavot";"L'idiophone";"La mer à boire";"2023";"BORN BAD RECORDS";1713228053;1713228396;;"https://open.spotify.com/track/5ZRyDwX3ME5rJaxACgAD4h";
"David Bowie";"The rise and fall of Ziggy Stardust and the spide";"Lady stardust";"1972";"EMI";1713228392;1713228593;;;"https://www.deezer.com/track/1397796922"
"Pachyman";"Switched-on";"Trago coqueto";"2023";"ATO RECORDS";1713228582;1713228765;"https://music.apple.com/fr/album/trago-coqueto/1693921971?i=1693921983&uo=4";"https://open.spotify.com/track/5t4rndvpGfblr16xsSZCZ2";
