"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"The Black Keys";"Brothers";"Black mud";"2010";"V2 MUSIC";1760522327;1760522456;"https://www.deezer.com/track/1191627822";;
"Che Noir";"The color chocolate 2";"Where you go";"2025";"PERFECT TIME MUSIC GROUP";1760522375;1760522544;"https://www.deezer.com/track/3294759371";"https://open.spotify.com/track/6eGqLQEeWtaJSgvGFMQspP";
"Tinariwen";"Amadjar";"Tenere maloulat (feat. Warren Ellis)";"2019";"WEDGE";1760522452;1760522673;;;"https://music.apple.com/fr/album/tenere-maloulat-feat-warren-ellis/1466026608?i=1466026612&uo=4"
"Jean Sebastien Bach";"Concerto Brandebourgeois";"Concerto brandebourgeois n°1 en Fa Maj BWV 1046 : Adagio";"2010";"Decca";1760522537;1760522757;;;
"Kid Loco";"A grand love story";"She's my lover (a song for R.)";"1998";"EAST WEST";1760522669;1760522946;;;
"Gino Paoli";"Canzoni Eterne";"Gli innamorati sono sempre soli (remastered)";"1970";"UNIVERSAL MUSIC";1760522751;1760522932;"https://www.deezer.com/track/552339762";;
"Richard Ashcroft";"Alone with everybody";"A song for the lovers";"2000";"VIRGIN";1760522930;1760523251;;"https://open.spotify.com/track/7a90gal9tr3yS8bEXUvu8D";
"Angelo Badalamenti";"BOF TV / Twin Peaks (Saison 1)";"Audrey's dance";"1990";"WARNER BROS";1760522943;1760523255;"https://www.deezer.com/track/401895032";;"https://music.apple.com/fr/album/audreys-dance/374382340?i=374382395&uo=4"
"Tortoise";"Layered presence";"Layered presence";"2025";"INTERNATIONAL ANTHEM RECORDING CO.";1760523245;1760523435;"https://www.deezer.com/track/3465088091";"https://open.spotify.com/track/6YzI5FrWH13mP7acvOfObf";
"Peggy Lee";"Best 20";"Fever";"1958";"CAPITOL";1760523253;1760523452;"https://www.deezer.com/track/3124340";"https://open.spotify.com/track/3aPlQWU07jGgyHaBHVS5TS";
"Sidsel Endresen";"Heliographs";"Sanctuary (feat. Sidsel Endresen)";"2014";"HUBRO";1760523428;1760523606;;;
"Seelenluft";"Out of the woods";"Manila";"2002";"KLEIN";1760523450;1760523673;;;"https://music.apple.com/fr/album/manila/322814039?i=322814041&uo=4"
"Francoiz Breut";"Vingt à trente mille jours";"Le verre pilé";"2000";"LABEYE";1760523600;1760523878;"https://www.deezer.com/track/3463985";"https://open.spotify.com/track/5QYufyC6cEf1laqrdkQIJQ";
"Peggy Gou";"Han jan";"Han jan";"2018";"NINJA TUNE";1760523673;1760523915;"https://www.deezer.com/track/450882102";"https://open.spotify.com/track/7Fx0ke7tQFhCd7CFDJKKE2";
"La China De La Gasolina";"Club Coco : New dimensions in latin music";"Ricky Ricardo";"2025";"CLUB COCO";1760523871;1760524148;"https://www.deezer.com/track/3537053971";"https://open.spotify.com/track/6ZJtOeu8QKjqW1ab2EQ6tn";
"Allah-Las";"Lahs";"Keeping dry";"2019";"MEXICAN SUMMER";1760523911;1760524143;"https://www.deezer.com/track/3243048701";"https://open.spotify.com/track/5yVzSIuOqQG5jU5WLsk95b";
"Cold Grits";"What it is ! Funky soul and rare grooves";"It's your thing";"1969";"RHINO";1760524136;1760524304;;;
"Dick Hyman And The Group";"The soulful """"mirrors"""" sound";"Chain of fools";"1968";"BLUE MOON";1760524146;1760524359;;;
"Cortex";"Troupeau bleu";"La rue";"1975";"UNDERDOG";1760524300;1760524565;"https://www.deezer.com/track/132031418";"https://open.spotify.com/track/6lzDycd60SJ7H8y6wuESGl";
"Phoenix";"Wolfgang Amadeus phoenix";"Lasso";"2009";"COOPERATIVE MUSIC";1760524352;1760524519;"https://www.deezer.com/track/3026048771";"https://open.spotify.com/track/3LENMSJJU0LLqcdVgf4JVW";
"The Rolling Stones";"The rolling stones : Tattoo you";"Worried about you";"1981";"CBS";1760524518;1760524837;;;
"Afternoon Bike Ride";"Running with scissors";"Otherworld";"2025";"FRIENDS OF FRIENDS MUSIC";1760524564;1760524814;;"https://open.spotify.com/track/1PB3Lp4dueOkWEud6wzyd5";"https://music.apple.com/fr/album/otherworld/1814201619?i=1814201623&uo=4"
"Chip Wickham";"The eternal now";"The road less travelled";"2025";"GONDWANA RECORDS";1760524813;1760525128;"https://www.deezer.com/track/3418992231";"https://open.spotify.com/track/0gI1hdiUiP91mLmiqmTjHD";
"Augustus Pablo";"Lets get started / Eastman dub";"Cornerstone (chapter 3)";"1988";"VP MUSIC";1760524830;1760525056;"https://www.deezer.com/track/511340602";"https://open.spotify.com/track/3qLahirAg4oik86aCjA2b0";
"Alain Souchon";"C'est déjà ça";"Sous les jupes des filles";"1993";"VIRGIN";1760525050;1760525318;"https://www.deezer.com/track/3132728";"https://open.spotify.com/track/1ExhtZAbfCTheNNrbdZxBy";"https://music.apple.com/fr/album/sous-les-jupes-des-filles/697669389?i=697669433&uo=4"
"Stan Getz";"Getz / Gilberto";"The girl from Ipanema";"1963";"VERVE";1760525124;1760525435;"https://www.deezer.com/track/602454222";;
"Bobbyy & Dero";"20/40";"Quiet Again";"2025";"STONE PIXELS RECORDS";1760525308;1760525437;;;
"Kiefer";"It’s ok, bu";"Glowing (feat. Pera Krstajic)";"2023";"STONES THROW RECORDS";1760525428;1760525611;"https://www.deezer.com/track/2379756675";"https://open.spotify.com/track/0EIOepGdsMIeiwQC5I8cgj";
"J.D. Souther";"Black Rose";"Banging my head against the moon";"1976";"RHINO RECORDS";1760525432;1760525644;;;
"Rebecca Vasmant";"Who we are, becoming";"Free at last (becoming) (featuring Paix)";"2025";"WOMEN IN JAZZ";1760525590;1760525904;;;
"Brainstory";"Sounds good";"I will be";"2024";"BIG CROWN RECORDS";1760525638;1760525806;"https://www.deezer.com/track/2612751062";"https://open.spotify.com/track/60e1HjjuJ3oLq15cNMjHYy";
"Pumpkin & Vince Da Cuero";"Astronaute (instrumentales)";"Mascarade (instrumental)";"2018";"MENTALOW MUSIC";1760525801;1760525893;;;
"Coast Contra";"In case you forgot";"Been a minute";"2025";"AUTOPRODUCTION";1760525892;1760526155;;;
"Mk.Gee";"Two star & The dream police";"How many miles";"2024";"R&R DIGITAL";1760525898;1760526041;"https://www.deezer.com/track/2622408872";"https://open.spotify.com/track/23uLia0r9XqAIKrj0Rlc4D";
"Cyndi Lauper";"Twelve deadly ...Best of";"Time after time";"1983";"EPIC";1760526034;1760526272;;"https://open.spotify.com/track/7o9uu2GDtVDr9nsR7ZRN73";
"The Rodeo";"FIP sacré français !";"Désir d'avalanche";"2019";"WAGRAM MUSIC";1760526152;1760526338;"https://www.deezer.com/track/587960042";;
"Air";"FIP Trip-hop";"Modular mix";"1995";"WAGRAM MUSIC (DISTRIBUTEUR)";1760526268;1760526623;"https://www.deezer.com/track/95141006";;"https://music.apple.com/fr/album/modular-mix/966652812?i=966652813&uo=4"
"John Lennon";"Anthology : The lost week end (CD3)";"Bless you (version alternative)";"1974";"CAPITOL";1760526334;1760526589;;;
"Tony Campo";"Big deal";"Do the strumble";"1976";"SONORAMA RECORDS";1760526589;1760526710;;;
"Gecko Turner";"Somebody from badajoz";"Que siesta tan buena (he babeao y to...)";"2023";"LOVEMONK RECORDS";1760526606;1760526865;"https://www.deezer.com/track/3217786011";"https://open.spotify.com/track/6EyI5ZthDw7tkk0F69ZveR";
"Mandrill";"BOF / Les guerriers de la nuit / The Warriors";"Les guerriers de la nuit : Echoes in my mind";"1979";"LA-LA LAND";1760526709;1760527078;;;
"Mark Murphy";"Mark murphy sings";"Cantaloupe Island";"1975";"MUSE";1760526860;1760527195;"https://www.deezer.com/track/131944386";;
"Tony Joe White";"Country funk 1969-1975";"Studspider";"1970";"LIGHT IN THE ATTIC RECORDS";1760527071;1760527406;;;
"Tiago Caetano";"Eco Da Baia";"Percepção";"2024";"YOTANKA";1760527186;1760527387;"https://www.deezer.com/track/2968357131";"https://open.spotify.com/track/6yiFuHjOPgFjnMhBBUWYGW";
"The Real Tuesday Weld";"Bathtime in clerkenwell";"Heaven can't wait";"2004";"PLAY IT AGAIN SAM";1760527378;1760527579;"https://www.deezer.com/track/105215008";;
"Otis Spann";"Best of the Vanguard years";"The new boogaloo";"1974";"VANGUARD";1760527401;1760527529;;;
"Toots & The Maytals";"Best of 1968-1973 /Broadway jungle";"It's you";"1965";"TROJAN RECORDS";1760527521;1760527729;"https://www.deezer.com/track/549246482";;
"Gilbert O'Sullivan";"Back to front";"Alone again (naturally)";"1972";"ALVO";1760527572;1760527792;"https://www.deezer.com/track/143049416";"https://open.spotify.com/track/54pvEYFocTlvIAQOfXSjqV";
"Uhuru-Yenzu";"Hitsville re-visited";"Wiase Ahonya";"2019";"MR BONGO";1760527727;1760527965;;;
"Nina Simone";"Fodder on my wings";"Vous êtes seuls, mais je désire être avec vous";"1982";"FREMEAUX & ASSOCIES";1760527788;1760528059;"https://www.deezer.com/track/916226182";;
"Africa Negra";"2015 - 2025 : Les Disques Bongo Joe - 10 years of sonic explorations";"Zimbabwe";"1981";"LES DISQUES BONGO JOE";1760527963;1760528161;"https://www.deezer.com/track/3455296021";;
"The Beatles";"Yellow submarine";"All together now";"1968";"EMI";1760528053;1760528184;"https://www.deezer.com/track/475334082";;
"Arc De Soleil";"Lumin rain";"Echo's ballad";"2025";"MAISON RECORDS";1760528158;1760528397;"https://www.deezer.com/track/3287245911";"https://open.spotify.com/track/78kl6ohCfDMVbzfySTLabU";"https://music.apple.com/fr/album/echos-ballad/1803432239?i=1803433049&uo=4"
"RP Quartet";"Birth of the cow";"African flower";"2024";"DMI";1760528180;1760528400;"https://www.deezer.com/track/2993051581";"https://open.spotify.com/track/1BJenwIolhX8UaoDVGuqxR";
"Pale Regard";"Tout va";"Distance, longue";"2024";"DIRTY MELODY";1760528390;1760528641;"https://www.deezer.com/track/3041622931";"https://open.spotify.com/track/6psxFJXHzWV4HONA8NggBn";"https://music.apple.com/fr/album/distance-longue/1773459586?i=1773459860&uo=4"
"Victor Deme";"Victor Démé";"Djon maya";"2008";"CHAPA BLUES";1760528394;1760528644;;;
"Sufjan Stevens";"Javelin";"So you are tired";"2023";"ASTHMATIC KITTY / MODULOR";1760528640;1760528931;"https://www.deezer.com/track/2393697965";"https://open.spotify.com/track/0pkm7xATstQUqHoitmE3ru";
"The Cure";"Greatest hits";"In-Between days";"1985";"POLYDOR";1760528640;1760528816;;;
"Saint Etienne";"Home Counties";"Unopened fan mail";"2017";"PIAS";1760528814;1760528998;"https://www.deezer.com/track/367738871";"https://open.spotify.com/track/2LAhgk27HlacAzDpNJcf0Q";"https://music.apple.com/fr/album/unopened-fan-mail/1212854926?i=1212856539&uo=4"
"Chet Atkins";"Chet Atkins - The master And his Music";"A taste of honey";"2001";"RCA";1760528925;1760529085;"https://www.deezer.com/track/601656";"https://open.spotify.com/track/09IDLKQ4e4oWOGBhvcXLL9";
"Thee Marloes";"Perak";"Summer";"2024";"BIG CROWN RECORDS";1760528995;1760529168;"https://www.deezer.com/track/2747492811";"https://open.spotify.com/track/7hhhQpezVqKgnTEJTzeCfP";"https://music.apple.com/fr/album/summer/1740812577?i=1740812581&uo=4"
"Jon Batiste";"Big money";"Lean on my love (feat. Andra Day)";"2025";"DECCA";1760529082;1760529335;;"https://open.spotify.com/track/6qPidYSSbSZigyZFD1sJee";
"Robert Glasper";"Code Derivation";"Wake up";"2024";"LOMA VISTA";1760529166;1760529345;"https://www.deezer.com/track/3509403511";;
"Derrick Harriott";"This is reggae music : The golden era 1960 - 1975";"The loser";"1975";"TROJ";1760529327;1760529544;"https://www.deezer.com/track/138445271";;
"Carmen McRae";"Can't hide love";"The Man I Love";"1976";"Blue Note";1760529344;1760529598;"https://www.deezer.com/track/4832944";"https://open.spotify.com/track/47dG6nyf9Zoq81tvUUJmIJ";"https://music.apple.com/fr/album/the-man-i-love/1443606127?i=1443606493&uo=4"
"Blundetto & Pupajim";"Tancarville";"Cartons";"2024";"LES RYTHMES RUBAN";1760529540;1760529714;;;
"Laura Pitt Pulford";"Seven brides for seven brothers";"Seven brides for seven brothers : Glad that you were born";"2015";"JAY PRODUCTIONS LTD";1760529597;1760529750;;;
