"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Lou De La Falaise";"Je suis cool";"Je suis cool";"2022";"PORTISSOL MUSIQUE";1742896688;1742896831;"https://music.apple.com/fr/album/je-suis-cool/1770059209?i=1770059219&uo=4";"https://www.deezer.com/track/2143678257";"https://open.spotify.com/track/1LWhP2vdaIaddiWrnnzmDO"
"Sadi Lancreot";"Mizik Maladi : Disques Debs International vol. 3";"Dou se vou ki siwo";"1984";"DISQUES DEBS INTERNATIONAL / STRUT";1742896830;1742897196;;"https://www.deezer.com/track/3173291511";
"Isaac Redd Holt Unlimited";"Chalry's soul junction";"""""Do it baby""""";"1975";"CHARLY";1742897178;1742897366;;;
"Domenique Dumont";"Miniatures de auto rhythm";"Sans cesse, mon chéri";"2018";"ANTINOTE";1742897363;1742897607;"https://music.apple.com/fr/album/sans-cesse-mon-ch%C3%A9ri/1436506494?i=1436506509&uo=4";"https://www.deezer.com/track/556003162";"https://open.spotify.com/track/2Nq8gEPSjszcePWB7hS1zb"
"The Cure";"Songs of a lost world";"All I ever am";"2024";"POLYDOR";1742897602;1742897918;"https://music.apple.com/fr/album/all-i-ever-am/1768728131?i=1768728502&uo=4";"https://www.deezer.com/track/3063323511";"https://open.spotify.com/track/6eUWC6rP8Rcd9TfpjCbEJG"
"Brian Eno";"Small craft on a milk sea";"Bone jump";"2010";"WARP";1742897915;1742898055;;"https://www.deezer.com/track/2084154267";"https://open.spotify.com/track/3W0TA7qYmKvWKAf2kO9fMb"
"Steve Lacy";"Apollo XXI";"N side";"2019";"3QTR";1742898049;1742898274;"https://music.apple.com/fr/album/n-side/1464024764?i=1464025342&uo=4";"https://www.deezer.com/track/1873714697";"https://open.spotify.com/track/12ILYlOEfWL8ei0BEgFJn0"
"Damon Albarn";"Heavy seas of love";"Heavy seas of love";"2014";"PARLOPHONE";1742898272;1742898492;"https://music.apple.com/fr/album/heavy-seas-of-love/797058027?i=797058051&uo=4";"https://www.deezer.com/track/77698289";"https://open.spotify.com/track/6lv4dGJ47PpsLGqVwG4Vp9"
"Blossom Dearie";"Blossom Dearie";"Everything i've got";"1956";"VERVE";1742898476;1742898624;"https://music.apple.com/fr/album/everything-ive-got/846623886?i=846623942&uo=4";"https://www.deezer.com/track/548677912";
"Moondog";"The viking of sixth avenue";"Fog on the Hudson (425 W 57th street)";"2007";"HONEST JONS RECORDS";1742898623;1742898701;;;
"The Kinks";"BOF / The Darjeeling limited";"This time tomorrow";"2007";"ABKCO RECORDS";1742898696;1742898899;"https://music.apple.com/fr/album/this-time-tomorrow/1440565160?i=1440565165&uo=4";;"https://open.spotify.com/track/2ZE2A47zah0C3Ee2uVKDbT"
"Zun Zun Egui";"Katang";"Dance of the crickets";"2011";"BELLA UNION";1742898898;1742899131;"https://music.apple.com/fr/album/dance-of-the-crickets/991295189?i=991295227&uo=4";"https://www.deezer.com/track/99610930";"https://open.spotify.com/track/7brcdKzf9VnvezRL8DaB7x"
"Les Abranis";"Achethkhii";"Achethkhii";"2023";"BONGO JOE RECORDS";1742899122;1742899389;;;
"Katerine";"Mes mauvaises frequentations";"Le plus beau jour de ma vie";"1996";"";1742899385;1742899508;;;
"Janko Nilovic";"Tele music / Vol.1";"La nuit est une fête";"1969";"BMG";1742899507;1742899642;"https://music.apple.com/fr/album/la-nuit-est-une-f%C3%AAte/1481922832?i=1481923087&uo=4";"https://www.deezer.com/track/759872662";"https://open.spotify.com/track/0YAm1Ida3X8B3Ch9E48pCJ"
"The Gladiators";"Trenchtown mix up";"Hearsay";"1976";"VIRGIN";1742899638;1742899830;;;
"The Rolling Stones";"Goats head soup";"Doo doo doo doo doo (heartbreaker)";"1973";"VIRGIN";1742899820;1742900026;"https://music.apple.com/fr/album/doo-doo-doo-doo-doo-heartbreaker/1522470957?i=1522472403&uo=4";"https://www.deezer.com/track/4124758";"https://open.spotify.com/track/0f7VY69zhtS20Xm5PVYCm5"
"Chrometoaster";"Sauce Island";"Dog killed in sark";"2025";"AGE ADULTE RECORDS";1742900020;1742900194;;"https://www.deezer.com/track/3111850511";"https://open.spotify.com/track/6p4LEFpwRZX8WkmWkTGOwG"
"Miles Davis & Robert Glasper";"Everything's beautiful";"Maiysha (So Long) (feat. Eryka Badu)";"2016";"COLUMBIA";1742900183;1742900631;;;
