"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Aldous Harding";"Old Peel";"Old peel (Alternate Version)";"2021";"4 AD";1750586271;1750586457;"https://www.deezer.com/track/1382361282";;
"Brigitte Fontaine";"Pick up";"Embrassons-nous";"2024";"VERYCORDS";1750586454;1750586653;"https://www.deezer.com/track/2935695231";"https://open.spotify.com/track/2VPG8QO3sBqUe8ZaRWLnQg";
"The Staples Jr. Singers";"When do we get paid";"Too close";"2022";"LUAKA BOP";1750586651;1750586869;"https://www.deezer.com/track/1633537682";;
"Joel Culpepper";"Happiness is only a few miles away";"It's just a broken heart";"2023";"BEYOND THE GROOVE";1750586870;1750587089;"https://www.deezer.com/track/2506333191";"https://open.spotify.com/track/1fVgTn0UBjXIa5S36KapjB";"https://music.apple.com/fr/album/its-just-a-broken-heart/1712674601?i=1712674759&uo=4"
"Sababa 5";"Nadir";"VU";"2025";"BATOV RECORDS";1750587088;1750587312;"https://www.deezer.com/track/3305772131";"https://open.spotify.com/track/31Fvcd339iRTgdXyV7RmYo";
"Kit Sebastian";"New Internationale";"Mechanics of Love";"2024";"BRAINFEEDER";1750587311;1750587545;"https://www.deezer.com/track/2925122451";"https://open.spotify.com/track/4nvtr1b5UqxxHeqXcIgvSA";
"Belle And Sebastian";"A bit of previous";"If they're shooting at you";"2022";"MATADOR";1750587544;1750587810;"https://www.deezer.com/track/1673375557";"https://open.spotify.com/track/2yXd13F3NEAaU60imnciyO";"https://music.apple.com/fr/album/if-theyre-shooting-at-you/1601369496?i=1601369502&uo=4"
"Dekker";"Slow reveal V1";"This here island";"2020";"B DEKKER RECORDS";1750587808;1750588045;"https://www.deezer.com/track/739314022";"https://open.spotify.com/track/49v9gWav5ZR6rUsMV351qS";
"Turibio Santos";"Valsas e Choros";"Odeon / E. Nazareth";"1991";"MILAN";1750588043;1750588193;;;
"Greg Houben";"Un belge à Rio";"Pourvu qu'elles soient douces";"2018";"ALLUME LA MECHE";1750588190;1750588405;"https://www.deezer.com/track/452836222";"https://open.spotify.com/track/5sI9v2Kqp8rvie6aEFW8nG";
"Sunny War";"Armageddon in a summer dress";"Ghosts";"2025";"NEW WEST RECORDS";1750588404;1750588671;"https://www.deezer.com/track/3068545261";"https://open.spotify.com/track/23hgUiIwZ3WmAXxsAwAJ8d";
"Robert Finley";"Black bayou";"Miss kitty";"2023";"EASY EYE SOUND RECORDS";1750588670;1750588908;"https://www.deezer.com/track/2506779291";"https://open.spotify.com/track/5au6UgqeW22xccLiRRPcL2";"https://music.apple.com/fr/album/miss-kitty/1690467670?i=1690467673&uo=4"
"Carla Music Orchestra";"Archipelago - Cosmic & fusion gems from France (1978-1988)";"To meet with Bond";"2025";"ISLE OF JURA";1750588904;1750589118;;;
"The Alan Parsons Project";"The definitive collection";"I wouldn't want to be like you";"1977";"ARISTA";1750589116;1750589316;"https://www.deezer.com/track/366372921";"https://open.spotify.com/track/4sCCZW0ezEPAexAidFsoVm";"https://music.apple.com/fr/album/i-wouldnt-want-to-be-like-you/216345401?i=216345965&uo=4"
"Norah Jones";"Begin again";"Uh oh";"2019";"BLUE NOTE";1750589318;1750589533;"https://www.deezer.com/track/661556612";"https://open.spotify.com/track/7oZt2PQqDbJKhkhXULE5jS";"https://music.apple.com/fr/album/uh-oh/1451698947?i=1451698973&uo=4"
"Lenny Kravitz";"Black And White America";"I can't be without you";"2011";"ROADRUNNER";1750589532;1750589819;"https://www.deezer.com/track/13040321";"https://open.spotify.com/track/7yNSIVa8qwMf1kY47qupd5";"https://music.apple.com/fr/album/i-cant-be-without-you/450948633?i=450949007&uo=4"
"Hiatus Kaiyote";"Choose your weapon";"Cicada";"2015";"SONY MUSIC";1750589816;1750589854;"https://www.deezer.com/track/96315840";"https://open.spotify.com/track/5r6usQQONgp3c8N9HqKigO";
"Pinnacle Sound";"This is the way";"What you've done";"2020";"BAT RECORDS";1750589853;1750589983;"https://www.deezer.com/track/1126354942";"https://open.spotify.com/track/6DbtGrMsejRrMqfZfYO0nN";
"FUR";"Bond";"En attendant";"2024";"BMC";1750589980;1750590238;"https://www.deezer.com/track/2703440422";"https://open.spotify.com/track/2JLzi1syDCaXQOuj8BbLib";
"Nick Drake";"Five leaves left";"River man";"1970";"ISLAND";1750590234;1750590492;"https://www.deezer.com/track/2282995";;
"Francois & The Atlas Mountains";"Age fleuve";"Fleuve des âges";"2025";"INFINE";1750590488;1750590715;"https://www.deezer.com/track/3086380851";"https://open.spotify.com/track/3VEsIB9S4HvLfvtA6fbOfn";
"Michel Legrand";"B.O.F / La piscine / Un homme est mort / Un peu de soleil dans l'eau froide";"La piscine : Une enquête";"1968";"UNIVERSAL MUSIC";1750590713;1750590908;;;
"Claude Nougaro";"Sa majesté le jazz / Integrale vol. 3 / Versions inedites";"Dansez sur moi";"1973";"PHILIPS";1750590908;1750591108;"https://www.deezer.com/track/1101608";"https://open.spotify.com/track/4dUn3fMGreN8Dg8fuyE2Ev";
"Little Simz";"Lotus";"Blood (feat. Wretch 32 and Cashh)";"2025";"AWAL";1750591106;1750591374;;;
"Karate Boogaloo";"KB's mixtape n°1";"Ready or not here I come (Can't hide from love)";"2018";"KARATE BOOGALOO";1750591373;1750591519;"https://www.deezer.com/track/824501392";;
"Jeff Buckley";"Sketches for my sweetheart the drunk";"Morning theft";"1998";"COLUMBIA";1750591518;1750591734;;"https://open.spotify.com/track/0WlRW4CG9ccUi96tP7GAwL";
"Tim Buckley";"Morning glory / Anthology";"Morning glory";"1967";"";1750591732;1750591901;"https://www.deezer.com/track/7230223";"https://open.spotify.com/track/3J09tJweoMVDYd8Fwjb1Nt";
"Mari Kalkun";"Vihmakono";"Hommikuvalge (Morning light)";"2012";"OUNAVIKS";1750591900;1750592136;;;
"Julien Martineau";"Paradis latin";"Godfather suite / Suite du Parrain - pour mandoline et cordes";"2016";"Naïve";1750592128;1750592507;;;
"Alabaster DePlume";"A blade because a blade is whole";"Kuzushi";"2025";"INTERNATIONAL ANTHEM";1750592506;1750592663;"https://www.deezer.com/track/3092080111";"https://open.spotify.com/track/6teciAeiGaFAaR4DPPFPbk";
"Mahmoud Ahmed";"Ere mela mela/Ethiopiques vol.7";"Ebakesh taraqign";"1975";"BUDA MUSIQUE";1750592662;1750592939;;;
"Tommy Guerrero";"Soul food taqueria";"Lost unfound";"2002";"MO WAX";1750592937;1750593147;"https://www.deezer.com/track/436458522";"https://open.spotify.com/track/0lZGlW5fnVG7vPuPR6wXnt";
"Alain Bashung";"Fantaisie militaire";"Sommes-nous";"1998";"BARCLAY";1750593145;1750593377;"https://www.deezer.com/track/921910";"https://open.spotify.com/track/4REyjp6lsbCDR9HZI4JWnM";
"Kali Uchis";"Sincerely";"Angels All Around Me...";"2025";"POLYDOR";1750593370;1750593704;"https://www.deezer.com/track/3348952911";"https://open.spotify.com/track/0tbzabQUhf3QpxRuS9jKxi";"https://music.apple.com/fr/album/angels-all-around-me/1804747038?i=1804747470&uo=4"
"Four Tet";"Rounds";"My angel rocks back and forth";"2003";"DOMINO";1750593700;1750594006;"https://www.deezer.com/track/4637581";"https://open.spotify.com/track/3b1gPWKiAsWXe6bPjE2rm1";
"Cocorosie";"La maison de mon rêve";"Terrible angels";"2004";"";1750594006;1750594256;"https://www.deezer.com/track/125964815";"https://open.spotify.com/track/2V186ZQAfI0btd69kyyh9D";"https://music.apple.com/fr/album/terrible-angels/1120321356?i=1120321409&uo=4"
"Connie Francis";"Songs to a Swinging Band";"Angel eyes";"1960";"Verve";1750594255;1750594438;"https://www.deezer.com/track/2152851997";;
"Matt Johnson";"Warrior princess";"Earth's mysteries";"2025";"NAIVE";1750594433;1750594684;"https://www.deezer.com/track/3262414271";"https://open.spotify.com/track/2U3xjwCNYAxO8NqtlNU96v";
"Manu Dibango";"Africadelic";"New bell";"1972";"MERCURY";1750594683;1750595089;"https://www.deezer.com/track/917141572";;
"Amadou & Mariam";"Welcome to mali";"Ce n'est pas bon";"2008";"BECAUSE";1750595086;1750595314;"https://www.deezer.com/track/445894142";"https://open.spotify.com/track/6tzty1kXV3QRVqc2uH6vaT";"https://music.apple.com/fr/album/ce-nest-pas-bon/294836907?i=294836950&uo=4"
"Trio SR9";"Ravel influence(s)";"La vie brève : Danse espagnole n°1 - arrangement pour 3 marimbas";"2022";"EVIDENCE";1750595312;1750595506;;;
"Leonard Cohen";"Ten new songs";"By the rivers dark";"2001";"COLUMBIA";1750595504;1750595820;"https://www.deezer.com/track/80869772";"https://open.spotify.com/track/2ZOyFqMU9CA2thHuQqGYDj";
"Hannah Cohen";"Earthstar mountain";"Dog years";"2025";"BELLA UNION";1750595818;1750596107;"https://www.deezer.com/track/3156000841";"https://open.spotify.com/track/5nWrVvSUvo3CgaKnuxFIJs";
"Anat Cohen";"Claroscuro";"La vie en rose";"2012";"ANZIC RECORDS";1750596106;1750596482;"https://www.deezer.com/track/409533572";"https://open.spotify.com/track/7j7yIvKOq05rZpjSQrWGqf";
"Claude Bolling";"BOF / Le Magnifique";"Idylle interrompue";"1973";"CAM";1750596479;1750596622;"https://www.deezer.com/track/1157098862";;
"Anna Karina";"Chansons de films";"La vie est magnifique (le voleur de tibidabo)";"1964";"MERCURY";1750596620;1750596722;;;
"Erika De Casier";"Lifetime";"Seasons";"2025";"INDEPENDANT JEEP MUSIC";1750596722;1750596851;"https://www.deezer.com/track/3335311911";"https://open.spotify.com/track/5RBv4o9OW0v8NWVNrs5krA";
"Talk Talk";"The colour of spring";"I don't believe in you";"1986";"EMI";1750596850;1750597150;;;
"Georgia Anne Muldrow";"Overload";"Ciao";"2018";"BRAINFEEDER";1750597148;1750597203;"https://www.deezer.com/track/554280342";"https://open.spotify.com/track/1nqIRW8RTVSHTRyZsjrsi0";"https://music.apple.com/fr/album/ciao/1435775107?i=1435775300&uo=4"
"Amon Tobin";"Permutation";"Nova";"1998";"NINJA TUNE";1750597202;1750597484;"https://www.deezer.com/track/10238536";"https://open.spotify.com/track/0lcfJc4pG6xnNmrUlZ9232";
"Jessica Pratt";"Here in the pitch";"By hook or by crook";"2024";"CITY SLANG";1750597483;1750597687;"https://www.deezer.com/track/2625732372";"https://open.spotify.com/track/39y2hMpQSvuOYpN0b9BRoG";
"Antônio Carlos Jobim";"Stone Flower";"Brazil";"2001";"COLUMBIA";1750597682;1750598123;"https://www.deezer.com/track/857247";;
"Commonsur";"Commonsur ep";"Let's make it happen";"2025";"LOVEMONK";1750598117;1750598377;"https://www.deezer.com/track/3279004181";"https://open.spotify.com/track/4eiWRglOwU6yAxxEaA2Nnq";
"Macadam Crocodile";"Walk Faster";"Walk Faster";"2023";"ALLO FLORIDE";1750598376;1750598588;"https://www.deezer.com/track/2311857505";"https://open.spotify.com/track/1WGLQma2V7f98w3b7t5lRm";"https://music.apple.com/fr/album/walk-faster/1690835342?i=1690835345&uo=4"
"Edith Nylon";"Edith nylon";"Femmes sous cellophane";"1980";"ANTHOLOGY'S";1750598585;1750598832;"https://www.deezer.com/track/450617922";;
"Patrice Rushen";"Now (Expanded Edition)";"Superstar";"1984";"STRUT";1750598831;1750599125;"https://www.deezer.com/track/434614152";"https://open.spotify.com/track/2FozBjWbaYRsrBRmC924Xv";
"Phi-Psonics";"Expanding to one";"Healing time";"2025";"GONDWANA RECORDS";1750599121;1750599471;"https://www.deezer.com/track/3228832691";"https://open.spotify.com/track/5byOpJUx0mJ82Prbs9Vy85";"https://music.apple.com/fr/album/healing-time/1795748028?i=1795748249&uo=4"
"Judy Garland";"Bof / The wizard of oz / Le magicien d'oz";"Over the rainbow";"1939";"NIGHT/DA";1750599472;1750599636;"https://www.deezer.com/track/523060";"https://open.spotify.com/track/568SEFtDjKr7N2PytpA6D5";
"Luke Vibert";"Big soup";"Music called jazz";"1997";"MOWAX";1750599635;1750599955;;;
"Grady Tate";"Black & Proud";"Be black";"1969";"TRIK";1750599955;1750600183;;;
