"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Pomplamoose";"Best of 2018";"Maneater";"2018";"";1742378312;1742378491;"https://music.apple.com/fr/album/maneater/1442917471?i=1442917611&uo=4";"https://www.deezer.com/track/641671732";"https://open.spotify.com/track/2EJA9abGhJeEi2gCd3lAIr"
"On-Ly";"Wonderlust";"BU Kno";"2024";"LA SAPE";1742378488;1742378784;;;
"Melissa Weikart";"Easy";"Running in the rain";"2025";"AUTOPRODUCTION";1742378780;1742378934;"https://music.apple.com/fr/album/running-in-the-rain/1777221299?i=1777221310&uo=4";"https://www.deezer.com/track/3068240011";"https://open.spotify.com/track/3W77N1CzJHCFsWyrDY5Jfs"
"Alon Abutbul";"Potion of love";"Potion of love";"2025";"RAW TAPES";1742378931;1742379122;;;
"Fairouz";"The very best of Fairouz";"Ya ana ya ana";"1987";"LA VOIX DE L'ORIENT";1742379119;1742379258;;;
"Orchestre Mozart";"Wolfgang Amadeus Mozart : Symphonies n°39 et 40";"Symphonie n°40 en sol min K 550 : Menuet - Trio";"2011";"DEUTSCHE GRAMMOPHON";1742379257;1742379495;;;
"Charles Aznavour";"Qui?";"O ! toi la vie";"1995";"EMI";1742379493;1742379635;;;
"Astrud Gilberto";"This is Astrud Gilberto";"Fly me to the moon";"1964";"VERVE";1742379634;1742379772;;"https://www.deezer.com/track/538572392";
"Francis Lai";"Festival de Cannes 60ème anniversaire";"Un Homme et une Femme (instrumental)";"2007";"NAIVE";1742379773;1742379931;;"https://www.deezer.com/track/49634641";
"Jenya Kukoverov";"According to the map";"Soleil du soir à Montsouris";"2025";"AUTOPRODUCTION";1742379931;1742380098;;;
"Milton Wright";"Complete friends and buddies";"The silence that you keep";"2015";"ATHENS OF THE NORTH";1742380097;1742380301;;"https://www.deezer.com/track/1408269462";"https://open.spotify.com/track/7wf9mbL2lCDGY5Oo3xRvbN"
"Georgettes";"Eccentric soul: The young disciples";"Would you rather";"1970";"NUMERO GROUP";1742380299;1742380446;;;
"Ichiko Aoba";"Luminescent creatures";"Coloratura";"2025";"HERMINE";1742380442;1742380685;"https://music.apple.com/fr/album/coloratura/1774480921?i=1774480935&uo=4";"https://www.deezer.com/track/3049855211";"https://open.spotify.com/track/5SCKeEcc8msC3pg2tNCc4A"
"Sim Nagai";"For our friends : A disaster relief compilation";"Memories";"2025";"ALOHA GOT SOUL";1742380678;1742380845;;;
"Hotel Artesia";"Everywhere alone";"Stardust";"2024";"HONEY MUFFIN RECORDS";1742380843;1742381047;;;
"James Moody";"Moody's mood for love";"I'm in the mood for love";"1952";"UNIVERSAL";1742381046;1742381231;;"https://www.deezer.com/track/643971072";
"Mike";"Showbiz !";"What u bouta do?/a star was born (feat. 454)";"2025";"10K";1742381231;1742381382;;;"https://open.spotify.com/track/665l9Ba5icm9pkLqr1mVQ1"
"Omerta";"Collection Particuli?è?re";"Air instrumental";"2023";"ZAMZAMREC";1742381381;1742381491;;"https://www.deezer.com/track/2159747847";"https://open.spotify.com/track/4aROjW77iJYNhxKHjQou84"
