"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Celine Dessberg";"Hödöö";"Va sans crainte";"2024";"AUTOPRODUCTION";1746006986;1746007233;"https://music.apple.com/fr/album/va-sans-crainte/1778043698?i=1778043702&uo=4";"https://www.deezer.com/track/3075305131";"https://open.spotify.com/track/6bw5REaOAGn95OChzhj4LR"
"Homeshake";"Midnight snack";"I don't wanna";"2015";"SINDERLYN";1746007228;1746007389;;"https://www.deezer.com/track/138293043";"https://open.spotify.com/track/7Jad50QI2bnNHeAQ0muLBt"
"Margo Guryan";"27 Demos";"Please believe me";"1968";"THE OGLIO ENTERTAINMENT GROUP";1746007389;1746007621;;"https://www.deezer.com/track/2303976985";
"Pierre F Brault";"Musiques pour l'écran";"Rouli-roulant : Suite orchestrale";"2016";"DISQUES CINEMUSIQUE";1746007619;1746007857;;;
"Brian Nasty";"Anywhere, but here with you";"I have nothing more to tell you (feat. Dill)";"2024";"BIG DADA";1746007856;1746008033;;;
"Beatrice Melissa";"Secret";"Secret";"2025";"MIDNIGHT SPECIAL RECORDS";1746008032;1746008197;"https://music.apple.com/fr/album/secret/1791133950?i=1791134634&uo=4";"https://www.deezer.com/track/3190748891";"https://open.spotify.com/track/6UipbMgLis8iQlosxQfYEN"
"Kaba & Hyas";"Music 4 Tesla";"Original g";"2023";"ENTREPRISE";1746008189;1746008374;;;
"Dj Grumble";"Goodbye";"Goodbye";"2023";"NANOSTORM RECORDS";1746008374;1746008530;;"https://www.deezer.com/track/2338976605";"https://open.spotify.com/track/3ENl2dwoYsrs7MoRq3eDpd"
"Moreish Idols";"All in the game";"Out of sight";"2025";"SPEEDY WUNDERGROUND / [PIAS]";1746008521;1746008780;;"https://www.deezer.com/track/3112666681";"https://open.spotify.com/track/2M8ZlPckEGvWLL4dinwyeB"
"Jimpster";"Messages from the hub";"(What's cooking in the interlude ?)";"1999";"KUDOS";1746008775;1746008851;;;
"Ramp";"Come Into Knowledge";"Everybody loves the sunshine";"1977";"VERVE";1746008846;1746009065;;"https://www.deezer.com/track/954678";"https://open.spotify.com/track/4BDIh3R6eSK6BqSx8n3Tfc"
"Calalloo";"Vicious circle";"Vicious circle";"2024";"ACID JAZZ";1746009056;1746009273;"https://music.apple.com/fr/album/vicious-circle/1722338240?i=1722338248&uo=4";"https://www.deezer.com/track/2593698052";"https://open.spotify.com/track/7LAYoUTdYbpuTTe0Gbd9Sw"
"Venna";"Sicily' box";"Sicily' box";"2022";"HILLSIDE";1746009272;1746009517;;"https://www.deezer.com/track/1951711047";"https://open.spotify.com/track/7EdQ9Z80HAKiISr1MZABpZ"
"Gnonnas Pedro";"The man who sings all african languages";"Dadjê von o von non (1983 version)";"2025";"NANGA BOKO RECORDS";1746009512;1746009747;;"https://www.deezer.com/track/3704714052";"https://open.spotify.com/track/1bAeKm8coOOUoSMf9upCjL"
"Non Identifie";"La grammaire s'en va-t'en guerre";"Mon nouvel ami Pierre";"";"BARCLAY";1746009743;1746009852;;;
"Bon Iver";"Everything is peaceful love";"Things behind things behind things";"2025";"JAGJAGUWAR";1746009848;1746010039;;"https://www.deezer.com/track/3211935281";"https://open.spotify.com/track/0k4XDoI1iCB3fV2RstqiYA"
"The High Llamas";"Cold and bouncy";"Over the river";"2003";"V2";1746010037;1746010240;;"https://www.deezer.com/track/7010147";
"Nora Guthrie";"Sky girl";"Home before dark";"2016";"EFFICIENT SPACE";1746010225;1746010380;;"https://www.deezer.com/track/674617792";"https://open.spotify.com/track/5w7hp3eB2fpRSIxKgRfpXg"
"Jessica Pratt";"Here in the pitch";"By hook or by crook";"2024";"CITY SLANG";1746010379;1746010583;;"https://www.deezer.com/track/2625732372";"https://open.spotify.com/track/39y2hMpQSvuOYpN0b9BRoG"
"Jacques Brel";"Les vieux";"Les bonbons";"1964";"BARCLAY";1746010577;1746010785;;"https://www.deezer.com/track/70780738";
