"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Helena Casella";"Pit of Impressions";"First flight";"2025";"W.E.R.F.";1745920765;1745920893;"https://music.apple.com/fr/album/first-flight/1791547417?i=1791547425&uo=4";"https://www.deezer.com/track/3194107111";"https://open.spotify.com/track/2DJTlGhMG8C7MzToT9iZX5"
"Jalen Ngonda";"Just as long as were together";"Just as long as were together";"2025";"DAPTONE RECORDS";1745920890;1745921084;;;
"Schiller Street Gang";"Eccentric soul : Twinight's lunar rotation";"Remind me";"1969";"NUMERO GROUP";1745921080;1745921250;;"https://www.deezer.com/track/100111964";
"Public Enemy";"Power To The People And The Beats: Public Enemy'";"Give it up";"1994";"DJRE";1745921245;1745921526;;"https://www.deezer.com/track/67606817";"https://open.spotify.com/track/2uWoy80sBB8a59nh0cDSe1"
"Charley Crockett";"In the Night";"Out of bad Luck";"2016";"SON OF DAVY";1745921522;1745921771;"https://music.apple.com/fr/album/out-of-bad-luck/1370558895?i=1370560340&uo=4";"https://www.deezer.com/track/484438412";"https://open.spotify.com/track/4G0zzyjEULJlpbD0gs8yw1"
"Dope Lemon";"Electric green lambo";"Electric green lambo";"2025";"BMG";1745921767;1745921922;;"https://www.deezer.com/track/3201096901";"https://open.spotify.com/track/0NmB3dPvlzlcaTKwhS3XkF"
"Lola Sauvageot";"L'animale";"L'animale";"2025";"VOUS AVEZ DIT BIZARRE";1745921920;1745922164;;"https://www.deezer.com/track/3239406721";"https://open.spotify.com/track/03ceLLk4rv55Knh1359RzD"
"Tommy Guerrero";"A little bit of something";"100 Years";"2000";"SOURCE/VIRG";1745922162;1745922344;;"https://www.deezer.com/track/436459082";"https://open.spotify.com/track/48kUeqKtuKfU4B3WMfkZIP"
"Tony Tribe";"Ska heroes";"Red red wine";"1969";"EMI";1745922342;1745922515;;"https://www.deezer.com/track/5601659";
"Eddie Cochran";"Rock and roll anthologie / Vol.1";"Teresa";"1961";"BIG BEAT RECORDS";1745922515;1745922640;;"https://www.deezer.com/track/3139644";
"The Crystals";"Best of";"Please hurt me";"1961";"PHIL SPECTOR";1745922639;1745922772;;"https://www.deezer.com/track/63459611";
"Nana Mouskouri";"Nana Mouskouri in New York";"Don't go to strangers";"1962";"MERCURY";1745922770;1745922932;"https://music.apple.com/fr/album/dont-go-to-strangers/1443995564?i=1443995743&uo=4";"https://www.deezer.com/track/4670160";"https://open.spotify.com/track/3ZaEQ97AUcRh8W9gRbMhHU"
"Nino Rota";"Bof / Amarcord";"La gradisca e Il principe";"1973";"QUARTET RECORDS";1745922930;1745923076;;"https://www.deezer.com/track/1008096352";
"Chico Buarque";"Caravanas";"Massarandupió";"2017";"DISOMEDI BLAU";1745923076;1745923239;;"https://www.deezer.com/track/391726192";"https://open.spotify.com/track/4HITJz4XlI0wjyFCz1adTZ"
"Joao Selva";"Passarinho";"Cirandinha";"2023";"UNDERDOG RECORDS";1745923238;1745923458;;"https://www.deezer.com/track/2007760257";"https://open.spotify.com/track/1yaaHQdDQ8SQnsCgLA1xmU"
"Coisa Quente";"Horse Meat Disco presents Disco & Boogie from Brazil Vol.1";"Edmundo (in the mood)";"1978";"MR BONGO";1745923456;1745923669;;"https://www.deezer.com/track/3194410881";
"Surprise Chef";"All news is good news";"Yung Boi suite";"2020";"MR BONGO";1745923665;1745923790;;"https://www.deezer.com/track/921021802";"https://open.spotify.com/track/06PpkLUklPAAMzywkBr3TM"
"Cesar Precio";"La suite logique des choses";"Solitude mon amour";"2024";"OBJET DISQUE - LABEL SERVICE";1745923775;1745924065;;"https://www.deezer.com/track/2541418061";"https://open.spotify.com/track/3qi4DH7FPlXMjp6cFdFcLc"
"Sun Gazol";"Aisling";"The shore";"2025";"PETITE PILULE";1745924063;1745924416;"https://music.apple.com/fr/album/the-shore/1797532049?i=1797532055&uo=4";"https://www.deezer.com/track/3243191221";"https://open.spotify.com/track/6WiPh22nwqOywpcszPdCSV"
"Turkish Delight";"Fidayda";"Gnossienne n°3";"2023";"";1745924413;1745924545;;"https://www.deezer.com/track/2586164972";"https://open.spotify.com/track/4AJSlML0dPGOSRYRw8U3JG"
"Vince Taylor";"Sex : Too fast to live too young to die";"Brand new cadillac";"1959";"";1745924544;1745924699;;"https://www.deezer.com/track/1714899297";"https://open.spotify.com/track/76fZRDeMiLbWFzsYw9WqfR"
"Dizzy Gillespie";"Road songs : car tune classics 1942-1962";"Swing low sweet cadillac";"1951";"FREMEAUX & ASSOCIES";1745924697;1745924876;;"https://www.deezer.com/track/3133052971";
"Ajate";"Dala toni";"Emisa lasso";"2024";"180G";1745924875;1745925157;;;
"Souleance";"Halumi + Kaymak";"Kaymak";"2025";"HEAVENLY SWEETNESS";1745925153;1745925478;;"https://www.deezer.com/track/3241530461";"https://open.spotify.com/track/1dI5pW4BR6gWQhTy2d7vqS"
"Bikini Machine";"Daily music cookin' with";"La pharmacie anglaise";"2006";"PLATINIUM";1745925477;1745925674;;"https://www.deezer.com/track/14290601";"https://open.spotify.com/track/0Xj3OAJH7I3aXLpxhXr206"
