"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"The Zombies";"The british invasion : The history of british rock vol.3";"I remember when I loved her";1965;"RHINO RECORDS";1704967094;1704967212;"https://open.spotify.com/track/1e6LBiLV1oWVL3WHLvnHgK";;
"Forever Pavot";"BOF / Baby sitter";"Du suspense";2022;"BMM RECORDS";1704967211;1704967287;"https://open.spotify.com/track/3Bknzo1P1SPW5L1L7P2d8E";;
"Field Music";"Another shot";"Someplace dangerous";2021;"MEMPHIS INDUSTRIES";1704967282;1704967465;"https://open.spotify.com/track/5ebb6yEuiAfvCofxoKZ9lM";"https://www.deezer.com/track/1482121982";
"Nick Cave";"The boatman's call";"West country girl";1996;"MUTE";1704967460;1704967622;;;
"Any Other";"Stillness, stop : You have a right to remember";"If I don't care";2024;"42 RECORDS";1704967618;1704967808;"https://open.spotify.com/track/79UBOgkZcwN1Bevn3l3lUd";;"https://music.apple.com/fr/album/if-i-dont-care/1723833693?i=1723833695&uo=4"
"The Tango Saloon";"Transylvania";"Abduction";2013;"NEW MARKET MUSIC";1704967807;1704968075;;;
"Gotan Project";"La revancha del tango";"Santa Maria (del buen ayre)";2001;"YABASTA";1704968071;1704968429;"https://open.spotify.com/track/3sPkMFWk9zi5LAA0T1qvpc";;
"Wayne Davis";"Wayne Davis";"Morning";2022;"STRUT";1704968416;1704968656;;;
"Fredda";"Bisolaire";"Femme bisolaire";2020;"MICROCULTURES";1704968654;1704968826;"https://open.spotify.com/track/50Xa37Nc2nPVgWN9Ks8go9";;
"Susanne Mebes";"Fugas y fandangos / Musique pour 2 guitares";"La vida breve : Danse espagnole n°1 - arrangement pour 2 guitares";2006;"LEMAN CLASSICS";1704968825;1704969036;;;
"Mavis Staples";"We get by";"Brothers and sisters";2019;"ANTI";1704969033;1704969243;"https://open.spotify.com/track/51aqNjHPjOewyu3vYEa20G";"https://www.deezer.com/track/667612082";
"Kendra Morris";"Nine lives";"Penny pincher";2022;"KARMA CHIEF RECORDS";1704969241;1704969460;"https://open.spotify.com/track/0GEhAUjhwINGvUBUZU6AeH";;
