"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Neneh Cherry";"Woman";"Woman";"1996";"VIRGIN";1753523867;1753524135;"https://www.deezer.com/track/3170990";"https://open.spotify.com/track/1eOCyaSRBdFGofbLYjgGM2";
"Bo/Casino Royale";"Casino royale (James Bond)";"The Name's Bond... James Bond";"2006";"SONY";1753524132;1753524300;;;
"Tom Jones";"Bof James Bond / 13 original themes";"Thunderball";"1965";"EMI";1753524299;1753524478;"https://www.deezer.com/track/525869952";;
"Dinah Washington";"The swingin' miss """"D""""";"Never let me go";"1956";"VERVE";1753524477;1753524639;"https://www.deezer.com/track/1816335887";;
"Karine Deshayes";"Gabriel Fauré : La bonne chanson et quatuor avec piano";"La bonne chanson op 61 (intégrale) : La lune blanche luit dans les bois op 61 n°3 - pour mezzo-soprano et ensemble instrumental";"2010";"ZIG ZAG TERRITOIRES";1753524638;1753524786;;;
"Ambre Ciel";"Still, there is the sea";"Atlantis";"2025";"GONDWANA RECORDS";1753524784;1753524946;"https://www.deezer.com/track/3239120081";"https://open.spotify.com/track/6dAQwgqJiQMVEFP1Dtv77i";
"La Bibliotheque De La Bergerie";"La Bibliothèque de la Bergerie";"Le fleuve de la nuit";"2023";"FREAKSVILLE RECORDS";1753524943;1753525178;"https://www.deezer.com/track/2286689467";"https://open.spotify.com/track/46XA8BnaVeVLuoGFhIH1x3";
"Nana Caymmi";"Brazil 70's/14 Bossa-nova & latin-jazz tracks";"Rosa Morena";"1973";"SUPERCLASSE";1753525177;1753525357;"https://www.deezer.com/track/4509950";;
"Evinha";"Beach diggin'";"Esperar pra ver";"1971";"HEAVENLY SWEETNESS";1753525356;1753525483;"https://www.deezer.com/track/84370935";"https://open.spotify.com/track/5MlrBIIbUYw0Nj1TEHWhmX";"https://music.apple.com/fr/album/esperar-pra-ver/1487008069?i=1487008081&uo=4"
"Dusty Springfield";"Complete A and B Sides 1963-1970";"Am I the same girl";"1979";"Eclipse";1753525481;1753525660;"https://www.deezer.com/track/2524171";;
"Ina Forsman";"After dark hour";"Pass you bye";"2025";"JAZZHAUS RECORDS";1753525658;1753525821;"https://www.deezer.com/track/3157127911";"https://open.spotify.com/track/7Il6WI9nMmJBF482BnUQaQ";
"The Circling Sun";"Orbits";"Evenin";"2025";"SOUNDWAY RECORDS LTD";1753525821;1753526091;"https://www.deezer.com/track/3581460721";"https://open.spotify.com/track/7IGLHrx0L5eeA2ClrXFntj";
"Melodiesinfonie";"We gonna be ok";"Introspective";"2022";"RADICALIS";1753526087;1753526257;"https://www.deezer.com/track/1679625087";"https://open.spotify.com/track/5VZjewApZLk6JgC3YL31lj";
"Nujabes";"Impression Samurai Champloo OST";"Who's theme";"2009";"SAMURAI CHAMPLOO";1753526255;1753526550;;;
"Yamagata Sumiko";"City pop";"To summer light";"1976";"COLUMBIA";1753526549;1753526749;;;
"Steely Dan";"Can't Buy a Thrill";"Do it again";"1972";"MCA";1753526739;1753527086;"https://www.deezer.com/track/1987726127";"https://open.spotify.com/track/2LXISHBkx8FyoxCBkckh19";
"Denny Freeman";"Blues cruise / Out of the blue";"Soul dream";"";"AMAZING";1753527085;1753527255;"https://www.deezer.com/track/2549624622";"https://open.spotify.com/track/0Y3sk4JsrGOk4G21tLtnIU";
"Nino Ferrer";"Les années 60";"Monsieur Machin";"1966";"BARCLAY";1753527254;1753527447;"https://www.deezer.com/track/70659447";;
"Cathy Hayes";"It's all right with me";"The angels sing";"1959";"FRESH/SO";1753527445;1753527641;;;
"Sven Wunder";"Late again";"Take a break";"2023";"PIANO PIANO";1753527639;1753527814;"https://www.deezer.com/track/2435667685";"https://open.spotify.com/track/0a3OncBmvyH15J54mxPgpz";
"Rodina";"Good Company";"Simple pleasures";"2025";"RODINA MUSIC";1753527810;1753528036;"https://www.deezer.com/track/3394063941";"https://open.spotify.com/track/7LJzvuBXWUHyByzc4rKCUq";
"Tabora Jazz Band";"Picó : Sound System Culture From The Colombian Caribbean";"Dada Asha (Edna Martinez Edit)";"1973";"Strut";1753528035;1753528427;"https://www.deezer.com/track/3305651641";;
"The Ventures";"The incredibly strange music box";"Ginchy";"1961";"RIGHTEOUS";1753528424;1753528525;"https://www.deezer.com/track/101997373";"https://open.spotify.com/track/10Z8D01yTyxLr7ZAipRTc0";"https://music.apple.com/fr/album/ginchy/1443806622?i=1443806771&uo=4"
"Pingouins";"François Jouffa présente yéyé vo/vf versions originales et versions françaises de la naissance du yéyé 1955-1962";"Oh, les filles !";"1962";"FREMEAUX & ASSOCIES";1753528524;1753528656;;;
"Duran Duran";"Decade";"Girls on film";"1981";"EMI";1753528650;1753528857;"https://www.deezer.com/track/3362898";"https://open.spotify.com/track/6wtzeG22hRMRDbkdoa2goJ";"https://music.apple.com/fr/album/girls-on-film/693607127?i=693607136&uo=4"
"Panic Shack";"Panic Shack";"We Need To Talk About Dennis";"2025";"BRACE YOURSELF RECORDS";1753528852;1753529054;"https://www.deezer.com/track/3292900971";"https://open.spotify.com/track/1vA6MF43rvqpbzrAsJvyV9";"https://music.apple.com/fr/album/we-need-to-talk-about-dennis/1804119922?i=1804119945&uo=4"
"Sporto Kantes";"Act.1";"Gimme five";"2000";"CATALOGUE";1753529051;1753529256;"https://www.deezer.com/track/572248412";;
"Mato";"Hollywoo dub";"Psycho";"2016";"FAVORITE RECORDINGS";1753529256;1753529384;;;
"Busta Rhymes";"Grammy rap nominess 2000";"Gimme some more";"2000";"RCA";1753529383;1753529542;"https://www.deezer.com/track/71684844";"https://open.spotify.com/track/6w1VxsZMQJAoUVT6Ue0d8u";
"The Studio Sound";"Jamaica funk";"Gimme some more";"1972";"SOUL JAZZ RECORDS";1753529541;1753529851;;;
"Drama On The Corner";"Orixa";"Orixa";"2025";"TANGENTIAL MUSIC";1753529849;1753530119;"https://www.deezer.com/track/3237078801";"https://open.spotify.com/track/7N1znPcLaa1Kl35t0y8paR";
"(Nit)";"Dessous de plage - EP";"L'étoile aux renards";"2017";"MUTANT NINJA";1753530118;1753530257;;;
