"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Ernest Ranglin";"Below the bassline";"Surfin'";"1996";"ISLAND";1769680596;1769680938;"https://www.deezer.com/track/1123812";"https://open.spotify.com/track/7k7syXYFuHNfY06Z2rftoh";
"Stevie Wonder";"Songs in the key of life";"All day sucker";"1976";"MOTOWN";1769680800;1769681100;"https://www.deezer.com/track/676011762";"https://open.spotify.com/track/3acOX53ZUy4N11zEvNa7N6";
"Little Dragon";"Slugs of love";"Slugs of Love";"2023";"NINJA TUNE";1769681100;1769681342;"https://www.deezer.com/track/2266671967";"https://open.spotify.com/track/1yiLwdxz2gVjksCwQI7yjN";
"Them";"The story of Them";"Here comes the night";"1965";"POLYDOR";1769681337;1769681503;"https://www.deezer.com/track/3475139081";;
"Ray Bryant";"Take a Bryant step";"Paint it black";"1967";"CADET";1769681500;1769681693;;;
"Justo Betancourt";"Fania records 1964 1980 : the original sound of latin New York (cd promo)";"Pa' bravo yo";"1972";"STRUT";1769681690;1769681912;"https://www.deezer.com/track/688271922";"https://open.spotify.com/track/5kzoRHOhLIGVQGsxi8fWpy";
"Saya Gray";"Saya";"Lie down";"2025";"DIRTY HITS";1769681910;1769682216;;;
"Flea";"Traffic Lights (feat. Thom Yorke)";"Traffic Lights (feat. Thom Yorke)";"2026";"NONESUCH";1769682215;1769682555;"https://www.deezer.com/track/3718594752";"https://open.spotify.com/track/2kSQNFlBqsHSzEw6riHR8K";
"Jimmy McGriff";"Strut'n'get up";"Ain't it funky now";"1970";"BLUE NOTE";1769682553;1769682770;"https://www.deezer.com/track/502749542";"https://open.spotify.com/track/2bpsEKLVKvZ22kH1695atd";
"Myra";"Saudade palace";"Saudade palace";"2023";"LABREA";1769682767;1769682934;"https://www.deezer.com/track/2071163157";"https://open.spotify.com/track/1i5pw7t0yDpTDWg9D87dcw";
"The Clash";"London calling";"Train in vain";"1979";"COLUMBIA";1769682934;1769683122;"https://www.deezer.com/track/3713095542";;
"Peter Tosh";"Arise black man";"Stop that train";"1983";"TROJAN RECORDS";1769683116;1769683256;;;
