"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Lianne La Havas";"Can't fight";"Can't fight";"2020";"WEA";1738403835;1738404024;"https://music.apple.com/fr/album/cant-fight/1545263511?i=1545263516&uo=4";"https://open.spotify.com/track/2gnvh9HRH5fCo5iDQXMvQN";
"Ahmed Malek";"Musiques originales de films";"La silence des cendres";"1976";"HABIBI FUNK RECORDS";1738404021;1738404213;;;"https://www.deezer.com/track/1760866527"
"Googoosh";"Finders keepers presents Pomegranates / Persian pop funk folk and psych of 60s and 70s";"Bemoun ta bemounam";"1972";"FINDERS KEEPERS RECORDS";1738404212;1738404384;;;
"Shirley Bassey";"Bassey : The EMI / UA years 1959-1979";"Spinning wheel";"1970";"EMI";1738404383;1738404569;;;
"Cymande";"Renascence";"Chasing an empty dream";"2025";"BMG RIGHTS MANAGEMENT";1738404568;1738404919;;"https://open.spotify.com/track/4kZhWXjENCxdkciMcbOvp6";"https://www.deezer.com/track/3029922381"
"Mato";"Homework";"Phoenix dub";"2014";"FAVORITE RECORDINGS";1738404917;1738405055;;;
"Choses Sauvages";"En joue";"En joue";"2024";"AUDIOGRAM";1738405052;1738405247;;"https://open.spotify.com/track/1VaVDSQ9il8WQe9npBUWm0";"https://www.deezer.com/track/3048824501"
"The Knack";"BOF / Everybody wants some";"My Sharona";"1979";"WARNER BROS";1738405247;1738405485;"https://music.apple.com/fr/album/my-sharona/716268020?i=716268684&uo=4";"https://open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj";"https://www.deezer.com/track/3248376"
"Ten Years After";"Radio Saigon";"I'm going home";"1969";"ARCADE";1738405484;1738405691;;"https://open.spotify.com/track/10Au0twwCEqapVqZBmYCja";
"Ivan Boogaloo Joe Jones";"Déjà vu";"Confusion";"1975";"LUV N HAIGHT RECORDS";1738405689;1738406080;;;
"Gili Swing";"Big faremen";"Nature boy";"2021";"KOXINEL PROD";1738406077;1738406337;;"https://open.spotify.com/track/4i5eJK8M7JnlIqPzZU7jnw";"https://www.deezer.com/track/2557164052"
"Kate Bollinger";"Songs from a thousand frames of mind";"Any day now";"2024";"GHOSTLY INTERNATIONAL";1738406336;1738406531;"https://music.apple.com/fr/album/any-day-now/1744619223?i=1744619401&uo=4";"https://open.spotify.com/track/438CxCVsLO6EvmOODlveVg";"https://www.deezer.com/track/2782249432"
"Diana Ross & The Supremes";"Never before released masters";"Little miss Loser";"1968";"TAMLA MOTOWN (ET PM)@";1738406530;1738406690;;;"https://www.deezer.com/track/1170056"
