"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Isabelle Pierre";"Le temps est bon";"Le temps est bon";"1972";"BARCLAY";1723233479;1723233694;"https://www.deezer.com/track/104860508";;
"Souleance";"Beautiful";"La fête";"2023";"HEAVENLY SWEETNESS";1723233502;1723233810;"https://www.deezer.com/track/2448603705";"https://music.apple.com/fr/album/la-f%C3%AAte/1706833725?i=1706834945&uo=4";"https://open.spotify.com/track/39ZmLhiajqavdpa6eDQGpO"
"Moloko";"Catalogue / Value pak";"The time is now";"2000";"ECHO LABEL";1723233680;1723233901;;"https://music.apple.com/fr/album/the-time-is-now-francois-k-vocal-mix/1436532316?i=1436532321&uo=4";"https://open.spotify.com/track/6caODjFlH5iakvYJIrhATv"
"Souleance";"Beautiful";"La fête";"2023";"HEAVENLY SWEETNESS";1723233684;1723234211;"https://www.deezer.com/track/2448603705";"https://music.apple.com/fr/album/la-f%C3%AAte/1706833725?i=1706834945&uo=4";"https://open.spotify.com/track/39ZmLhiajqavdpa6eDQGpO"
"THE KINKS";"You really got me";"You really got me";"1988";"RHINO RECORDS";1723234208;1723234340;"https://www.deezer.com/track/143026320";;
"Gossip";"Standing in the way of control";"Listen up ! 2007 version";"2007";"BACKYARD";1723234337;1723234589;;;
"Rick James";"Motown : The complete n° 1's / CD 7 & 8";"Give it to me baby";"1981";"MOTOWN";1723234586;1723234833;"https://www.deezer.com/track/2500448";"https://music.apple.com/fr/album/give-it-to-me-baby/1452870505?i=1452870578&uo=4";"https://open.spotify.com/track/13v3siPyvy5TTEZYmGPPse"
"Chicco";"Best of Chicco (Limited edition)";"We Can Dance";"1999";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1723234830;1723235103;"https://www.deezer.com/track/4725461";;
"Mwami";"Danser";"Danser";"2022";"AUTOPRODUCTION";1723235100;1723235244;"https://www.deezer.com/track/1622227272";"https://music.apple.com/fr/album/danser/1607566481?i=1607566484&uo=4";"https://open.spotify.com/track/576lLNRA4HnejTI5Q0c3zd"
"Channel Tres";"Channel Tres";"Topdown";"2018";"GODMODE";1723235240;1723235466;"https://www.deezer.com/track/1530485182";;"https://open.spotify.com/track/6KflfPD0qIbbB1PQyAHla5"
"The Sugarhill Gang";"Brûle : the Bronx mixtape (1973-1979)";"Rapper's delight";"1979";"PIAS";1723235456;1723235691;"https://www.deezer.com/track/143037488";"https://music.apple.com/fr/album/rappers-delight/1436478537?i=1436478543&uo=4";
"L'Imperatrice";"Pulsar";"Danza Marilu (feat. Fabiana Martone)";"2024";"MICROQLIMA";1723235689;1723235930;"https://www.deezer.com/track/2712081351";;"https://open.spotify.com/track/2WDh4a5IciWBv72BZCa9MP"
"Dean Martin";"The best of the capitol years 1952-1962";"Sway";"1954";"CAPITOL";1723235928;1723236088;"https://www.deezer.com/track/26691781";"https://music.apple.com/fr/album/sway/539489004?i=539489528&uo=4";
"Sylvia De Grasse";"La cita";"La cita";"1960";"ANSONIA RECORDS";1723236086;1723236223;"https://www.deezer.com/track/2590819812";;"https://open.spotify.com/track/4a4rhvtACdsHlwXgDznvAf"
"Ibrahim Ferrer";"Ay, candela";"Ay, candela";"1970";"";1723236222;1723236424;"https://www.deezer.com/track/69335831";;
"Elkin & Nelson";"Angeles y demonios";"Mama high, mama way";"1974";"CBS";1723236423;1723236538;"https://www.deezer.com/track/1685340257";"https://music.apple.com/fr/album/mam%C3%A1-high-mam%C3%A1-way/1614290138?i=1614290141&uo=4";"https://open.spotify.com/track/3ecB5qCtLMhJ3btNboLbpC"
"Genesis";"Archive #2 1976-1992";"I can't dance 12""""";"2000";"VIRGIN";1723236536;1723236954;;;
