"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Henri Salvador";"Chansons douces / Salvador s'amuse";"Buenas noches mi amor";"1958";"POLYGRAM";1723924629;1723924807;"https://www.deezer.com/track/2458510";;
"Andy Emler";"No solo";"12 oysters in the lake";"2020";"LABEL LA BUISSONE";1723924808;1723925169;"https://www.deezer.com/track/1066926962";;
"Nusrat Fateh Ali Khan";"Mustt mustt";"Sea of vapours";"1990";"REAL WORLD";1723925164;1723925397;"https://www.deezer.com/track/99268868";"https://music.apple.com/fr/album/sea-of-vapours/1653379088?i=1653379477&uo=4";
"Sandra Nkake";"Mansaadi";"La mauvaise reputation";"2008";"NAIVE";1723925393;1723925729;;"https://music.apple.com/fr/album/la-mauvaise-r%C3%A9putation/293618987?i=293618998&uo=4";
"David Sylvian";"Dead bees on a cake";"Krishna blue";"1999";"VIRGIN";1723925728;1723926210;"https://www.deezer.com/track/3433993";"https://music.apple.com/fr/album/krishna-blue/724392600?i=724392955&uo=4";
"Yusef Lateef";"The many faces of Yusef Lateef";"Jungle fantasy";"1961";"MILESTONE";1723926203;1723926364;"https://www.deezer.com/track/1125648352";;
"Brigitte Fontaine";"Brigitte Fontaine est";"Eternelle";"1968";"SARAVAH";1723926362;1723926507;"https://www.deezer.com/track/2674356032";"https://music.apple.com/fr/album/eternelle/1732576202?i=1732577760&uo=4";
"The West Coast Pop Art Experimental Band";"BOF / L'île aux chiens";"I won't hurt you";"1966";"ABKCO MUSIC & RECORDS";1723926501;1723926642;;"https://music.apple.com/fr/album/i-wont-hurt-you/204721326?i=204721389&uo=4";
"Bjork";"BOF / Dancer in the dark : Selmasongs";"I've seen it all";"2000";"BARCLAY";1723926621;1723926938;;"https://music.apple.com/fr/album/ive-seen-it-all/1726654238?i=1726654241&uo=4";
"Johnny Duncan & His Blue Grass Boys";"Portrait of a genius : The rgm legacy";"Last train to San Fernando";"1957";"CASTLE MUSIC LTD.";1723926918;1723927064;;;
"Toto Bona Kanza";"Bondeko";"Love train";"2017";"NO FORMAT";1723927063;1723927239;;;
"Emile Londonien";"MNK";"Locomotive";"2023";"NAIVE";1723927238;1723927468;;"https://music.apple.com/fr/album/locomotive/1704125638?i=1704125652&uo=4";
"Arctic Monkeys";"Am";"I wanna be yours";"2013";"DOMINO RECORDING CO LTD";1723927466;1723927646;;"https://music.apple.com/fr/album/i-wanna-be-yours/663097964?i=663098065&uo=4";
"Mavis Staple";"Have a little faith";"I wanna thank you";"2004";"ALLIGATOR";1723927645;1723927921;;;
"Penguin Cafe Orchestra";"Union cafe";"Vega";"1993";"TANGRAM";1723927907;1723928082;"https://www.deezer.com/track/626071102";"https://music.apple.com/fr/album/vega/1451069858?i=1451070138&uo=4";
"Dino Brandao";"Self-Inclusion";"Coconut";"2024";"TWO GENTLEMEN";1723928074;1723928388;;"https://music.apple.com/fr/album/coconut/1729365353?i=1729365683&uo=4";
"Jaqee";"Land of the free";"Natty dread";"2010";"MAKASOUND";1723928414;1723928631;"https://www.deezer.com/track/492530872";;
"Flowering Inferno";"Death of the revolution";"Death of the revolution";"2008";"TRU THOUGHTS";1723928629;1723928869;;;"https://open.spotify.com/track/5yQ8hfDglWK8oVpuswqowI"
"Bonnie Banane";"Red flags";"Red flags";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1723928866;1723929070;"https://www.deezer.com/track/2723705532";;"https://open.spotify.com/track/4cGeQ9tMeJiwgAKkY1CTyh"
