"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Atlas";"Atlas";"Ain't no sunshine";"1977";"SONORAMA RECORDS";1725703172;1725703396;"https://open.spotify.com/track/29G8Goo3JmJhJoExLJsIKF";;
"The Blind Boys Of Alabama";"Higher ground";"Many rivers to cross";"2002";"VIRGIN";1725703397;1725703631;"https://open.spotify.com/track/3TERZDkgC0FO9YYcNG4RUB";;
"Beach Fossils";"Bunny";"Feel so high";"2023";"BAYONET";1725703613;1725703838;"https://open.spotify.com/track/5WY4pkX9zsrEgKjIJBVSsS";;
"Tommy Guerrero";"Amber of memory";"Through the mosaic";"2023";"TOO GOOD";1725703835;1725704089;"https://open.spotify.com/track/1mPrBTJPCFR2ZvABBUa19C";;
"Caleb Landry Jones";"Hey Gary hey down";"Macedonia";"2024";"SACRED BONES RECORDS";1725704084;1725704386;;;
"Biche";"Coordonnées";"Lovebirds";"2022";"NICE GUYS ET FEEL TRIP";1725704386;1725704545;"https://open.spotify.com/track/5PDgNI4ozuk3r3vXflAAKr";;
"The Beatles";"Rubber soul";"Girl";"1965";"EMI";1725704543;1725704692;;"https://music.apple.com/fr/album/girl/1441132965?i=1441134119&uo=4";
"Charif Megarbane";"Marzipan (Habibi Funk 023) (Bonus Edition)";"Pas de dialogue";"2023";"HABIBI FUNK RECORDS";1725704687;1725704840;"https://open.spotify.com/track/1NuiERHsqb9DVrSXOzKpQ7";;
"Sunbear";"Sunbear";"So long";"1977";"UNIDISC";1725704840;1725705038;"https://open.spotify.com/track/1glyXmipJ1SUFJ1jhTocE2";;
"The Groovy Four";"Take a walk with the Groovy Four";"Baby let me hold your hand";"2024";"THE GROOVY FOUR";1725705033;1725705291;"https://open.spotify.com/track/3kEXt5dKBjFW15Sitq1ScZ";"https://music.apple.com/fr/album/baby-let-me-hold-your-hand/1742862844?i=1742862851&uo=4";"https://www.deezer.com/track/2765783941"
"Balthazar";"Fever";"Phone number";"2019";"PLAY IT AGAIN SAM";1725705287;1725705578;"https://open.spotify.com/track/0UarOTOkOQ2c3VNUdFYfQK";;
