"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Tarta Relena";"És pregunta";"Amvrosi´as";"2024";"LATENCY";1741773540;1741773645;;;
"Sapocaya";"Sapocaya";"Sucupira";"2024";"";1741773612;1741773926;"https://www.deezer.com/track/2751419731";"https://open.spotify.com/track/27ngluPBRzzaBqgZ2U1KRw";
"Ezra Collective";"God gave me feet for dancing (feat. Yazmin Lacey)";"God gave me feet for dancing (feat. Yazmin Lacey)";"2024";"PARTISAN RECORDS";1741773926;1741774165;"https://www.deezer.com/track/3125117231";"https://open.spotify.com/track/2mxQ3VWWk47YCo9RB2fkOk";
"Carlton & The Shoes";"Soul Jazz records presents : Studio One rocksteady volume 2";"Never let go";"1976";"SOUL JAZZ RECORDS";1741774164;1741774329;;;
"The Marvelettes";"The best of the Marvelettes/Motown milestones";"Destination anywhere";"1968";"MOTOWN";1741774328;1741774484;;;
"Chet Atkins";"The essential Chet Atkins";"Man of mystery";"1961";"RCA - LEGACY";1741774480;1741774602;"https://www.deezer.com/track/13176529";;
"La Luz";"News of the universe";"Poppies";"2024";"SUB POP RECORDS";1741774601;1741774810;"https://www.deezer.com/track/2650211052";"https://open.spotify.com/track/4oiZ494M5fJgMhdqew0n8p";
"La Femme";"Mystère";"Exorciseur";"2016";"DISQUE POINTU";1741774806;1741774962;"https://www.deezer.com/track/130689500";"https://open.spotify.com/track/44w1Bm0NdhGmPWJVaVovQO";
"Fatboy Slim";"You've come a long way, baby";"Praise you";"1998";"SKINT";1741774957;1741775279;"https://www.deezer.com/track/131198242";"https://open.spotify.com/track/1FS21kclHQ2vVi3U1ZxETc";
"20syl";"Sula bassana";"Playtime (feat. Eric Legnini)";"2024";"ON AND ON RECORDS";1741775276;1741775546;;;
"Chassol";"X-pianos";"I lôôôve u sometimes (duo)";"2011";"TRICATEL";1741775541;1741775682;;;
"Tyler The Creator";"CHROMAKOPIA";"Like him";"2024";"COLUMBIA";1741775681;1741775959;;;
"Boyz Ii Men";"Cooleyhighharmony";"Uhh ahh (sequel version)";"1992";"MOTOWN";1741775956;1741776209;"https://www.deezer.com/track/4186973";;
"Leo Blomov";"Carpe noctem";"Roger Roger";"2021";"LABEL ATTITUDE";1741776207;1741776367;"https://www.deezer.com/track/1524430812";"https://open.spotify.com/track/65rdowVYxvX2WtvqCc3DHB";"https://music.apple.com/fr/album/roger-roger/1590642947?i=1590643481&uo=4"
"Panda Bear";"Sinister grif";"50mg";"2025";"DOMINO";1741776367;1741776637;"https://www.deezer.com/track/3001194931";"https://open.spotify.com/track/2TKDC967TRogQLg86tGw5b";"https://music.apple.com/fr/album/50mg/1761198973?i=1761199161&uo=4"
"Donovan";"Sunshine superman";"Season of the witch";"1966";"EPIC";1741776629;1741776923;"https://www.deezer.com/track/1064285";"https://open.spotify.com/track/6MOEQCtAWNSCmvg3SFKF5y";
"Eddy Mitchell";"Tout Eddy  ou presque - 1965 - 1970";"J'ai oublié de l'oublier";"1966";"POLYDOR";1741776920;1741777102;"https://www.deezer.com/track/107991866";"https://open.spotify.com/track/6Zmi7azrfBlWpSqFJFmQaa";
"Burt Bacharach";"Reach out";"The windows of the world";"1967";"A&M RECORDS";1741777100;1741777248;"https://www.deezer.com/track/3067901";"https://open.spotify.com/track/0Elb7Yy8n1Jw61gvLsQQtX";
"Luciano Pavarotti";"BOF / Pavarotti";"Me voglio fa 'na casa";"1976";"Decca";1741777248;1741777417;;;
"Dalida";"Canta in italiano";"Lacrime e pioggia (rain & tears)";"1968";"BARCLAY";1741777415;1741777598;;;
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"Amanti";"1987";"PERIODICA RECORDS";1741777593;1741777803;;;
"Mamama";"Hier sera meilleur";"Il mondo é pieno di parole (feat. Carbeau)";"2024";"BYEBYE RECORDS";1741777802;1741778029;;;
"The Offline";"La couleur de la mer";"Jeanne et Alain";"2023";"ROOT RECORDS";1741778026;1741778197;"https://www.deezer.com/track/2303473595";"https://open.spotify.com/track/3T23HO9GTSzOPKhlbko98H";
"Alabaster DePlume";"A blade because a blade is whole";"Form a v";"2025";"INTERNATIONAL ANTHEM";1741778196;1741778378;"https://www.deezer.com/track/3092080071";"https://open.spotify.com/track/45E18UFdKEIItJc3oxo5Lh";"https://music.apple.com/fr/album/form-a-v/1779800894?i=1779800896&uo=4"
"Limousine";"Hula hoop";"Foi assim (feat Lucas Santtana)";"2023";"EKLER'O'SHOCK RECORDS";1741778377;1741778605;;;
"H-Burns";"Night moves";"Big surprise";"2015";"BECAUSE";1741778601;1741778783;"https://www.deezer.com/track/3068771251";"https://open.spotify.com/track/3pvokcNgwybeZg9f0t2Y3Y";
"Highwaymen";"François Jouffa présente yéyé vo/vf versions originales et versions françaises de la naissance du yéyé 1955-1962";"Santiano";"1961";"FREMEAUX & ASSOCIES";1741778781;1741778908;"https://www.deezer.com/track/13218188";;
"Woody Jackson";"BOF/ Red dead redemption 2";"Red dead redemption 2 : Outlaws from the west";"2019";"LAKESHORE RECORDS";1741778907;1741779203;;;
"Otis Taylor";"Fantasizing about being black";"Tripping on this";"2017";"INAKUSTIK";1741779205;1741779397;"https://www.deezer.com/track/142760808";"https://open.spotify.com/track/2uBa7T0iqvLOLwNEQf3LaJ";
"Carl Bradney";"Darker than blue : Soul from Jamdown 1973 - 1980";"Slipping into darkness";"1975";"BLOOD AND FIRE LIMITED";1741779400;1741779584;;;
"Lee Fields";"Problems";"The right thing";"2000";"TRUTH & SOUL";1741779582;1741779791;"https://www.deezer.com/track/784626782";;
"Beastie Boys";"Paul's boutique";"What comes around";"1989";"( CAPITOL (E";1741779789;1741779977;"https://www.deezer.com/track/3128889";"https://open.spotify.com/track/2exGztZ4FhpmrcYhwN4TQy";
"Saib";"Unwind";"Awaken";"2022";"JAKARTA RECORDS";1741779976;1741780206;"https://www.deezer.com/track/1893889547";"https://open.spotify.com/track/4u4fxToQ57NfCmQtv9MN6x";
"Peggy Lee";"Black coffee";"It ain't necessarily so";"1956";"VERVE";1741780139;1741780340;"https://www.deezer.com/track/2184091";"https://open.spotify.com/track/6RP8It1dRlraS6zgLm8qty";
"O'O";"La mésange";"La mésange";"2025";"INFINE";1741780339;1741780500;"https://www.deezer.com/track/3182663581";"https://open.spotify.com/track/7BhNNNR2DelDsNL4K9anwY";
"Tamasene";"Hangin’ in or hangin’ out";"The devils on your shoulders";"2025";"NICE GUYS";1741780499;1741780812;"https://www.deezer.com/track/3181680861";"https://open.spotify.com/track/4KUhkuvzThLRRyZOzJoLDa";
"Piero Piccioni";"Compilation / BOF / The ecstasy of gold : 23 killer bullets from the spaghetti west / vol 1";"Sartana : if you see Sartana pray for death";"1968";"SEMI-AUTOMATIC RECORDS";1741780810;1741780952;;;
"Michel Magne";"Bof / Emmanuelle 4";"Fantasme d'Emmanuelle";"1984";"MUSIC BOX RECORDS";1741780810;1741780938;;;
