"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Aquilo";"Out in LA";"Out in LA";2021;"AWAL";1704448594;1704448819;"https://music.apple.com/fr/album/out-in-la/1571715615?i=1571715618&uo=4";"https://www.deezer.com/track/1898953687";"https://open.spotify.com/track/1YklYc92aZsESpTLMeFOEe"
"Parental";"Unknown Planets / Vol. 1";"Aluminium";2019;"STILLMUZIK";1704448814;1704448948;;;"https://open.spotify.com/track/07ISsi7CVoLSjTevIWirzL"
"Lord Apex";"The good fight";"Smokers lounge (feat BONES)";2023;"E-M WORLDWIDE";1704448942;1704449167;;;
"Kara Jackson";"Why does the earth give us people to love ?";"Pawnshop";2023;"SEPTEMBER RECORDINGS";1704449164;1704449321;"https://music.apple.com/fr/album/pawnshop/1658830849?i=1658830868&uo=4";"https://www.deezer.com/track/2060752047";"https://open.spotify.com/track/5YTBLQ5C8cG38Ch41jiJNl"
"Jun Miyake";"Innocent bossa in the mirror";"Gaiato";2002;"NEKTAR MUSIC";1704449319;1704449481;;;
"Brigitte Fontaine";"Morceaux de choix";"C'est normal";1997;"VIRGIN";1704449480;1704449741;"https://music.apple.com/fr/album/cest-normal/696482614?i=696482958&uo=4";;"https://open.spotify.com/track/5529PA69kASylKIIsN0vU9"
"Tommy Guerrero";"No man's land (CD promo FIP)";"Hombre si nombre";2014;"MODULOR";1704449740;1704449881;;;
"Willie Nelson";"The essentiel";"Mammas don't let your babies grow up to be cowboys";1975;"COLUMBIA";1704449878;1704450022;;;
"Judge Dread";"This is Trojan reggae";"Big seven";1972;"TROJAN RECORDS";1704450020;1704450220;;;
"Tanika Charles";"Papillon de nuit";"Honey baby (feat. Khari McClelland)";2022;"RECORD KICKS";1704450218;1704450386;;;
"Any Other";"Stillness, stop : You have a right to remember";"Stillness, Stop";2024;"42 RECORDS";1704450384;1704450565;"https://music.apple.com/fr/album/stillness-stop/1726225030?i=1726225033&uo=4";;"https://open.spotify.com/track/6gKuJe0gqwKG7jBIACMa4d"
"Bud Powell";"The amazing Bud Powell / Volume 1";"Ornithology";1949;"BLUE NOTE";1704450561;1704450702;;;
"Christiane Karg";"Verwandlung / Lieder eines Jahres";"Herbst D 945";2010;"BERLIN CLASSICS";1704450701;1704450912;;;
"Melanie";"Cri d'amour";"Mélanie";2022;"COMET RECORDS";1704450910;1704451112;;;
"The Beatles";"1";"Hey Jude";1968;"APPLE";1704451112;1704451539;"https://music.apple.com/fr/album/hey-jude/1441133100?i=1441133277&uo=4";;
"King Gizzard & The Lizard Wizard & Mild High Club";"Sketches of brunswick east";"Rolling stoned";2017;"HEAVENLY RECORDINGS";1704451532;1704451730;;;
"The Spinners";"The best of spinners";"I'll be around";1973;"ATLANTIC";1704451729;1704451947;;;"https://open.spotify.com/track/2vLaES21zwbX1Rnmj56Bbb"
"Oscar Jerome";"Where are your branches ?";"Subdued";2018;"PLATOON";1704451915;1704452324;"https://music.apple.com/fr/album/subdued/1338114739?i=1338114743&uo=4";"https://www.deezer.com/track/452088972";"https://open.spotify.com/track/3jVaPwNJ2JxcGmRO83Zkjq"
"Cousin Kula";"Hanging on your lips";"Hanging on your lips";2023;"RHYTHM SECTION INTERNATIONAL";1704452320;1704452486;;;
"Neue Grafik";"Innervision";"Dance to Yemanja";2018;"RHYTHM SECTION INTERNATIONAL";1704452485;1704452793;;"https://www.deezer.com/track/496431292";"https://open.spotify.com/track/07zLWqXZFreMGYrc5oO5q1"
"Slowe";"Where the mind wanders";"Lunar";2023;"TRU THOUGHTS";1704452792;1704452932;"https://music.apple.com/fr/album/lunar/1676977977?i=1676978092&uo=4";"https://www.deezer.com/track/2191373987";"https://open.spotify.com/track/7MoYiTUjfztUmv6oomlCSf"
"Stacey Kent";"I know I dream";"La rua madureira";2017;"OKEH";1704452932;1704453221;;"https://www.deezer.com/track/1881100007";"https://open.spotify.com/track/5o2eVmToNXqAxwXPvAiPvU"
