"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Brian D'Addario";"Till the morning";"Till the morning";"2025";"HEADSTACK RECORDS";1752573422;1752573641;"https://www.deezer.com/track/3172210851";"https://open.spotify.com/track/60mIPTa4ChaCjXxiBQIuL7";
"Eddie Palmieri";"Bamboleate";"Resemblance";"1967";"VAMPISOUL";1752573638;1752573973;"https://www.deezer.com/track/11008724";"https://open.spotify.com/track/216yVUvtAfZqkgkTyckPDf";
"Harmony Cats";"Horse meat disco presents disco & boogie from Brazil, vol. 1";"Harmony cats' theme";"1977";"MR BONGO";1752573966;1752574171;"https://www.deezer.com/track/3194410851";;
"Nas";"I am";"Nas is like";"1999";"COLUMBIA";1752574161;1752574397;"https://www.deezer.com/track/15177552";"https://open.spotify.com/track/3gY6tiCNsuVi6s8kPV6aQg";
"MC Solaar";"Prose combat";"Obsolète";"1994";"POLYDOR";1752574397;1752574578;"https://www.deezer.com/track/1490805682";"https://open.spotify.com/track/0vbxOnEj10QBsFswwU4Hsv";
"Adrian Quesada";"Ojos secos (feat. Cuco)";"Ojos secos (feat. Cuco)";"2025";"ATO";1752574568;1752574798;;;
"Ezechiel Pailhes";"Tout va bien";"Body woogie";"2017";"CIRCUS COMPANY";1752574796;1752574978;"https://www.deezer.com/track/142999338";"https://open.spotify.com/track/7lxc6rwqgA35Ol1nMT6vkm";
"Harpers Bizarre";"The complete singles collection (1965-1970)";"Battle of New Orleans";"1968";"NOW SOUNDS";1752574977;1752575131;;;"https://music.apple.com/fr/album/battle-of-new-orleans/78974846?i=78974794&uo=4"
"Mel Torme";"Songs of New York";"Sunday in New York";"1963";"ATLANTIC";1752575126;1752575276;"https://www.deezer.com/track/738226";;"https://music.apple.com/fr/album/sunday-in-new-york/50268937?i=50268943&uo=4"
"Keeley Forsyth";"Limbs";"I stand alone";"2022";"THE LEAF LABEL";1752575271;1752575447;"https://www.deezer.com/track/1542277902";"https://open.spotify.com/track/6VCeu6LGYiYxfv8p2c3HDl";"https://music.apple.com/fr/album/i-stand-alone/1593404181?i=1593404190&uo=4"
"Barbara Bonney";"The best of Barbara Bonney";"Mozart / Exsultate, jubilate K 165";"1988";"TELDEC";1752575444;1752575734;;;
"The Police";"Reggatta de blanc";"Reggatta de blanc";"1979";"AM";1752575733;1752575916;"https://www.deezer.com/track/665714682";"https://open.spotify.com/track/2EEp2vTGSRDSLHWUF80EZZ";"https://music.apple.com/fr/album/reggatta-de-blanc/1440804541?i=1440805071&uo=4"
"Lee Moses";"Time and place";"Time and place (single version)";"1971";"CASTLE MUSIC";1752575908;1752576090;;;
"Camelia Jordana";"Win Rak";"Win Rak";"2025";"";1752576087;1752576244;"https://www.deezer.com/track/3175538411";"https://open.spotify.com/track/4dMmznl2mN0O2dfDOQr6Wd";
"John Holt";"Just the two of us";"Just the two of us";"1982";"BROOK";1752576239;1752576489;;;
"Jack Rose";"Two originals of...";"Linden ave stomp";"2008";"BEAUTIFUL HA";1752576483;1752576712;"https://www.deezer.com/track/64118220";;
"Ben Harper";"Fight for your mind";"Gold to me";"1995";"VIRGIN";1752576706;1752576998;"https://www.deezer.com/track/3133368";"https://open.spotify.com/track/3SZIg7MCc00PcWpLJhCASr";"https://music.apple.com/fr/album/gold-to-me/715793784?i=715794494&uo=4"
"John Butler";"Trippin On You";"Trippin On You";"2025";"BECAUSE MUSIC";1752576995;1752577221;;"https://open.spotify.com/track/1obg77TuT5XYRwguK43NoK";"https://music.apple.com/fr/album/trippin-on-you/1814618237?i=1814618968&uo=4"
"Claudio Y Su Combo";"Picó : Sound System Culture From The Colombian Caribbean";"Como Sea";"2025";"Strut";1752577220;1752577373;"https://www.deezer.com/track/3305651561";"https://open.spotify.com/track/672paHmEHmCJre0xN2UjGU";"https://music.apple.com/fr/album/como-sea/1806092511?i=1806092521&uo=4"
"Ray Barretto";"Diggin' deeper / The roots of Acid Jazz / Vol. 1";"Pastime paradise";"1979";"COLOMBIA";1752577372;1752577877;"https://www.deezer.com/track/1026146";"https://open.spotify.com/track/36LpijZOR2wl2hGmVL1EN0";
"Allah-Las";"Lahs";"Keeping dry";"2019";"MEXICAN SUMMER";1752577865;1752578097;"https://www.deezer.com/track/3243048701";"https://open.spotify.com/track/5yVzSIuOqQG5jU5WLsk95b";
"Eric Hilton";"Midnight Ragas";"Midnight raga";"2025";"MONTSERRAT HOUS";1752578087;1752578327;"https://www.deezer.com/track/3259469161";"https://open.spotify.com/track/1rwU9TEqlRRbb8zydQgYpi";
"Shuggie Otis";"Inspiration information";"Island letter";"1974";"LUAKA BOP";1752578324;1752578603;"https://www.deezer.com/track/7410262";"https://open.spotify.com/track/2yqG9SRCbQf1c6d5hwmfKJ";
"Dire Straits";"Communique";"Follow me home";"1979";"VERTIGO";1752578593;1752578941;"https://www.deezer.com/track/2236753";"https://open.spotify.com/track/63JIZfWgk8RfqtodNGI0w2";"https://music.apple.com/fr/album/follow-me-home/1440721443?i=1440721618&uo=4"
"Brigitte Bardot";"Best of Brigitte Bardot";"Une histoire de plage";"1964";"UNIVERSAL MU";1752578919;1752579034;"https://www.deezer.com/track/1101454";;
"Sunbörn";"Beach chase (feat. Caio Marcio)";"Beach chase (feat. Caio Marcio)";"2023";"TRAMP RECORDS";1752579030;1752579368;;;
"Joao Donato";"Quem é quem";"Ahie";"1973";"EMI MUSIC BRASIL";1752579368;1752579538;"https://www.deezer.com/track/424087752";"https://open.spotify.com/track/1yaDnmzs2C38H7wYl3EKNu";
"Resavoir & Matt Gold";"Horizon";"Diversey beach (feat. Mei Semones)";"2025";"INTERNATIONAL ANTHEM RECORDING CO.";1752579537;1752579744;;;
"Academy Of Saint Martin In The Fields";"Jean Sibelius : En saga et autres oeuvres / CD 07";"Rakastava op 14 : The path of his beloved";"1973";"DGG (DEUTSCHE GRAMMOPHON)";1752579743;1752579868;;;
"George Benson";"Breezin";"Breezin";"1976";"WARNER BROS";1752579868;1752580208;;;
"Ojiaji";"Love & company";"Diamonds";"2025";"HOPESTREET RECORDINGS";1752580190;1752580444;"https://www.deezer.com/track/3353438821";"https://open.spotify.com/track/6z0EeZtGjhpqFZVOblQ0ZY";
"Buffalo Springfield";"Box set";"For what it's worth";"1967";"VIRGIN";1752580442;1752580602;"https://www.deezer.com/track/3586842";;
"Juniore";"Marabout";"A la plage";"2015";"LE PHONOGRAPHE";1752580598;1752580816;"https://www.deezer.com/track/2781404992";"https://open.spotify.com/track/5oL2zzXB5lk2IDQMsvWRdn";
"Medline";"The edge";"Coffee cold";"2025";"MY BAGS";1752580809;1752581053;"https://www.deezer.com/track/3204814991";;
"Cream De Coco";"Soul jazz records presents / A further fine selection of independent disco modern soul and Boogie 1976-80";"Disco strut";"1976";"SOUL JAZZ RECORDS";1752581050;1752581519;;;
"De La Soul";"De la soul is dead";"A roller skating jam named """"saturdays""""";"1991";"FNAC ALPHA";1752581513;1752581753;;;
"Sreya & Cilon";"Atenção com coração";"Em casa (feat. Sara El Hachimi)";"2024";"HIP DOZER";1752581751;1752581920;;;
"Areski";"Long courrier";"Dans les gares";"2025";"KURONEKO RECORDS";1752581919;1752582175;;;
"Gratts";"Better days";"Better days (feat. Rose)";"2025";"BE STRONG BE FREE";1752582168;1752582619;;;"https://music.apple.com/fr/album/better-days-feat-rose/1820737534?i=1820737535&uo=4"
"John Barry";"B.O.F. / Midnight cowboy";"Theme from Midnight cowboy";"1969";"MANHATTAN RECORDS";1752582616;1752582779;;;
"The Flamingos";"For sentimental reasons";"I only have eyes for you";"1959";"INSTANT";1752582774;1752582977;"https://www.deezer.com/track/140044655";"https://open.spotify.com/track/3YdKJzcoMZMacISlpY4QoP";
"Florry";"Sounds Like...";"Big something";"2025";"DEAR LIFE RECORDS";1752582973;1752583214;"https://www.deezer.com/track/3223457081";"https://open.spotify.com/track/6UDvbmzyDCpgobkoSQ9tXl";"https://music.apple.com/fr/album/big-something/1795086992?i=1795087008&uo=4"
"Marcel Bianchi";"Guitare Hawaienne";"Song of the Islands";"1965";"POLYDOR";1752583211;1752583360;;;
"Becca Mancari";"The greatest part";"Stay with me";"2020";"CAPTURED TRACKS";1752583356;1752583635;"https://www.deezer.com/track/941497052";"https://open.spotify.com/track/3bboL8rXxIZSfZ7q7WxNS3";
"Diane Tell";"Chimères";"Tes yeux";"1981";"TUTA MUSIC";1752583632;1752583845;"https://www.deezer.com/track/15556927";;
"Sonny Clark";"Standards";"Ain't no use";"1958";"BLUE NOTE";1752583844;1752584127;"https://www.deezer.com/track/465660482";;"https://music.apple.com/fr/album/aint-no-use/1728930839?i=1728931379&uo=4"
"Louis Prima";"The hits of Louis & Keely";"Buona sera";"1956";"EMI";1752584128;1752584305;"https://www.deezer.com/track/104185598";;
"Edoardo Florio Di Grazia";"Chiedo scusa";"Chiedo scusa";"2024";"COMET RECORDS";1752584304;1752584479;"https://www.deezer.com/track/2496613711";"https://open.spotify.com/track/6603jK4oBwX17KxKOO7jky";"https://music.apple.com/fr/album/chiedo-scusa/1711430469?i=1711430919&uo=4"
"Turnstile";"Never enough";"Never enough";"2025";"WEA INTERNATIONAL";1752584478;1752584663;"https://www.deezer.com/track/3296401771";"https://open.spotify.com/track/1zoXDi9AY4TF5JoUuCCTL6";"https://music.apple.com/fr/album/never-enough/1805820903?i=1805820909&uo=4"
"The Kills";"Ash & Ice";"Bitter fruit";"2016";"DOMINO RECORDING CO";1752584657;1752584911;"https://www.deezer.com/track/125662344";"https://open.spotify.com/track/76BsLZciY9psGaY9hMycUL";
"Brooklyn Funk Essentials";"Cool and steady and easy";"Blow your brains out";"1994";"MUSIDISC";1752584909;1752585208;"https://www.deezer.com/track/1051412";"https://open.spotify.com/track/2d1v6DGRnHWiA2NIUuABKV";
"Joe Armon-Jones";"Turn to clear view";"(To) Know where you're coming from";"2019";"BROWNSWOOD RECORDINGS";1752585207;1752585578;"https://www.deezer.com/track/1302405232";"https://open.spotify.com/track/1UUmRI7csycVYJDgkQwmLB";
"Durand Jones & The Indications";"Flowers";"Really wanna be with you";"2025";"SECRETLY GROUP";1752585577;1752585846;"https://www.deezer.com/track/3243621071";"https://open.spotify.com/track/2YxrLqrR7crzcQCuX08P5q";
"Painel De Controle";"Brazilian disco boogie sounds /1978-1982";"Relax";"1981";"FAVORITE RECORDINGS";1752585844;1752586053;"https://www.deezer.com/track/1981874137";"https://open.spotify.com/track/4Tyl9UqprMlS1RWsKGGb6q";
"Sasso";"Brazilian beats 5";"Tudo bem";"2004";"POLYGRAM";1752586052;1752586365;;;
"Aldorande";"Deux";"La promesse au soleil";"2021";"FAVORITE RECORDINGS";1752586362;1752586681;"https://www.deezer.com/track/1480736512";"https://open.spotify.com/track/5KFfauewrbvkaUOVHEBkHf";
"Stevie Wonder";"Innervisions";"Living for the city";"1973";"MOTOWN";1752586678;1752587121;"https://www.deezer.com/track/538709482";"https://open.spotify.com/track/3qvuhGBr6BSdGPQsdf2gLr";
"Joan As Police Woman";"The classic";"The classic";"2014";"PLAY IT AGAIN SAM";1752587119;1752587323;"https://www.deezer.com/track/75827667";"https://open.spotify.com/track/0NA3YtfWMHgHrx7LPXYJpz";
