"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"George Barnes";"Guitars galore";"Singin' In the rain";"1962";"MERCURY";1748512710;1748512849;"https://www.deezer.com/track/113148916";;
"Benjamin Petit";"She Waits (feat. Lynn Adib)";"She Waits (feat. Lynn Adib)";"2025";"THE VAULT";1748512844;1748513223;;;
"Chezile";"Beanie";"Beanie";"2023";"10K PROJECTS";1748513221;1748513353;"https://www.deezer.com/track/3107198571";"https://open.spotify.com/track/5e0b9LgOfi3aJSKXFcOWRe";
"Bee Gees";"Children of the World";"Children of the world";"1976";"WARNER STRATEGIC MARKETING";1748513353;1748513539;"https://www.deezer.com/track/7523797";"https://open.spotify.com/track/6JoL0YswuCLj9hVLPRC83y";"https://music.apple.com/fr/album/children-of-the-world/1444171212?i=1444171362&uo=4"
"New Visionaries";"Roadmaps";"Firecracker";"2024";"LOVEMONK RECORDS";1748513539;1748513679;"https://www.deezer.com/track/2637246012";"https://open.spotify.com/track/6B4TxCg2pQgtdGdVC85fn8";
"Blondie";"Parallel lines";"Once I had a love (aka the disco song) - 1978 version";"1978";"CAPITOL";1748513679;1748513874;;;
"Calypso Rose";"Trinidad";"Sweet brown sugar";"2008";"WORLD VILLAG";1748513873;1748514075;"https://www.deezer.com/track/482869402";;
"Julia Mestre";"Maravilhosamente bem";"Marinou, limou";"2025";"MR BONGO";1748514074;1748514349;"https://www.deezer.com/track/3293348621";"https://open.spotify.com/track/0RrvXQjKQNcBEt0dWoanvA";
"Steve Hiett";"Down on the road by the beach";"By the pool";"1983";"BE WITH RECORDS";1748514342;1748514493;;;
"J.P. Bimeni & The Black Belts";"Give me hope";"When everything is wrong";"2022";"LOVEMONK DISCOS BUENOS";1748514485;1748514714;;;
"Balthazar";"Mi volki";"19 on the table";"2004";"LA TRIBU";1748514713;1748514928;;;
"Laraw";"J'ai quitté le Heartbreak Club";"Heartbreak club";"2025";"BRAVO";1748514926;1748515081;"https://www.deezer.com/track/3257701001";"https://open.spotify.com/track/7iJ6C5k07SfjYlr7c5785a";"https://music.apple.com/fr/album/heartbreak-club/1799418989?i=1799418992&uo=4"
"Roger Webb";"Free as air";"Riviera";"1972";"DE WOLFE LTD";1748515078;1748515303;"https://www.deezer.com/track/1898797147";"https://open.spotify.com/track/1KMngrqqRhNtkyvCcGpQWj";
"Otis Redding";"The Otis Redding story";"Your one and only man";"1964";"ATLANTIC";1748515302;1748515488;"https://www.deezer.com/track/1128469";;
"Nanako Sato";"Touch";"Subterranean futari botchi";"2023";"WEWANTSOUNDS";1748515487;1748515681;"https://www.deezer.com/track/2510222791";;
"Nanna Millano";"Can't translate saudade";"Você quer tudo";"2024";"MIRABOLANT";1748515681;1748515855;"https://www.deezer.com/track/2739657851";"https://open.spotify.com/track/7fgXHTHNza4uhDw0KG6Zzj";
"Sabu Martinez";"Jazz espagnole";"Flamenco ain't bad";"2004";"VAMPISOUL";1748515855;1748516114;"https://www.deezer.com/track/686113492";;
"The Marvelettes";"Forever more : the complete Motown albums / Vol.2";"Destination : anywhere";"1968";"MOTOWN";1748516114;1748516269;;;
"Gotan Project";"Vuelvo al Sur";"Vuelvo al sur";"2002";"IYA BASTA";1748516268;1748516467;"https://www.deezer.com/track/825829";;
"The Flying Hats";"The return of the Flying Hats";"Night bus";"2025";"ATA";1748516467;1748516667;"https://www.deezer.com/track/3294377861";"https://open.spotify.com/track/60NagK6AdK9U3Lz1ubhaTU";
"Bombes 2 Bal";"Bal indigène";"Je fais la sieste";"2007";"TOT OU TARD";1748516666;1748516847;"https://www.deezer.com/track/605653182";"https://open.spotify.com/track/1Q3ZpKi6jHg2oniZhzz1VB";
"Febueder";"Morning yawn";"Morning Yawn";"2017";"AUTOPRODUCTION";1748516847;1748517062;"https://www.deezer.com/track/1865447507";"https://open.spotify.com/track/5jXkGLKuzotIlCaTueKPBt";
"The Beatles";"The Beatles";"While my guitar gently weeps";"1968";"EMI";1748517061;1748517340;"https://www.deezer.com/track/126848609";;"https://music.apple.com/fr/album/while-my-guitar-gently-weeps/1441133180?i=1441133644&uo=4"
"Jimi Tenor";"Exocosmos";"Accra blues";"2013";"PUU";1748517322;1748517574;"https://www.deezer.com/track/66901281";"https://open.spotify.com/track/4WLvpBP5SXirlaR2RKA2lp";
"Cachao Y Su Ritmo Caliente";"90° degrees of shade : Hot jump-up island sounds from the Caribbean";"Trombon criollo";"1959";"SOUL JAZZ RECORDS";1748517569;1748517752;"https://www.deezer.com/track/117243826";;
"Aloeight";"Arachnid";"Goat talk";"2022";"CANE CORSO RECORDS";1748517751;1748517972;;"https://open.spotify.com/track/02aW6h2bvmCERFimzh3HOg";
"Shannon Lay";"Geist";"Shores";"2021";"SUB POP RECORDS";1748517967;1748518176;"https://www.deezer.com/track/1377675952";"https://open.spotify.com/track/4TUaVneTUMroL3XxcR3EcW";
"Joni Mitchell";"Blue";"Blue";"1971";"REPRISE RECORDS";1748518170;1748518343;"https://www.deezer.com/track/2607671";"https://open.spotify.com/track/1yWIsH3TC51gmzvQxZNCQC";
"David Snell";"The midnight mellow : The folk-funk psychedelic experience";"Crab apple jam";"1975";"";1748518342;1748518532;;;
"Yazmin Lacey";"Voice notes";"Sea Glass";"2023";"OWN YOUR OWN RECORDINGS";1748518530;1748518899;"https://www.deezer.com/track/1981233797";"https://open.spotify.com/track/4ksIh1HrWcU4sQZeH9SOLs";
"Minnie Riperton";"Perfect angel / Adventures in paradise";"It's so nice (to see old friends)";"1974";"STATESIDE";1748518898;1748519182;"https://www.deezer.com/track/3332284";"https://open.spotify.com/track/1SWg9g9grkQ3BXr6ehabnS";
"Jazzbois";"Still blunted";"Lava valley";"2024";"AUTOPRODUCTION";1748519174;1748519275;"https://www.deezer.com/track/2861739912";"https://open.spotify.com/track/5ntUZC8YGie0ExkPWZnu21";"https://music.apple.com/fr/album/lava-valley/1753736840?i=1753736853&uo=4"
"Juliette Armanet";"BOF / Partir un jour";"Partir un jour : Partir un jour";"2025";"UNIVERSAL MUSIC";1748519251;1748519462;;;
"Lee Hazlewood";"Trouble is a lonesome town";"I guess it's love";"2013";"LIGHT IN THE ATTIC RECORDS";1748519461;1748519593;"https://www.deezer.com/track/3185205651";"https://open.spotify.com/track/7ffY86ledo2euAtdn2KJeR";
"Lena Platonos";"Sun masks (Maskes iliou)";"Blue (mple)";"1984";"MELODY MAKER";1748519591;1748519805;"https://www.deezer.com/track/432094282";;
"Francois De Roubaix";"Les plus belles musiques de films";"Les grandes gueules";"1965";"HORTENSI";1748519799;1748519917;;;
"Koshiji Fubuki";"Brassens : Echos du monde";"Les amoureux des bancs publics";"1953";"L'AUTRE DIST";1748519913;1748520054;;;
"Adrian Younge";"Adrian Younge presents : Something about April III";"Sorrir na chuva";"2025";"LINEAR LABS";1748520053;1748520298;"https://www.deezer.com/track/3111765181";"https://open.spotify.com/track/20XAzJhPvH50HTIaJVy3KQ";
"Bilou";"Amiallié.e (feat. Flavien Berger)";"Amiallié.e (feat. Flavien Berger)";"2024";"6T2";1748520297;1748520480;;;
"David Byrne";"Feelings";"Miss America";"1997";"WEA";1748520481;1748520733;"https://www.deezer.com/track/3889389";"https://open.spotify.com/track/40rZKDd8QSBFmaJhRseFLq";
"Claude Fontaine";"La mer";"Lover's vow";"2024";"INNOVATIVE LEISURE";1748520721;1748520890;"https://www.deezer.com/track/2798637982";"https://open.spotify.com/track/2bq7vUVQCeji1b6rMh8yzO";
"Charif Megarbane";"Hawalat";"Les vents dominants";"2025";"HABIBI FUNK";1748520876;1748521033;"https://www.deezer.com/track/3504580381";"https://open.spotify.com/track/6JV4gO7UfrIcsQOWE1qAOU";
"Camille Berthollet";"Series";"Amicalement votre (The persuaders)";"2021";"WARNER CLASSICS";1748521031;1748521107;;;
"Caetano Veloso";"Cavaleiro";"Samba em paz";"1965";"BUDA RECORDS";1748521106;1748521230;"https://www.deezer.com/track/535729";;
"Sergio Mendes Et Brasil 66";"Equinox";"For me";"1967";"A&M RECORDS";1748521230;1748521428;;;
"Zero";"Ain’t that mayhem";"Yawny holiday";"2018";"ICI D'AILLEURS";1748521425;1748521636;"https://www.deezer.com/track/833252162";"https://open.spotify.com/track/7jAGM6vJeStdMsav94vOFA";"https://music.apple.com/fr/album/yawny-holiday/1492032849?i=1492032863&uo=4"
"Blanka";"Hypnotic";"Midnight";"2017";"NOWADAYS RECORDS";1748521627;1748521896;"https://www.deezer.com/track/374653061";"https://open.spotify.com/track/7hCF0Cvyaxsu1SEsdzgIZs";
"Oscar Jerome";"The fork";"Sex on toast";"2025";"NEW SOIL";1748521887;1748522168;"https://www.deezer.com/track/3101862351";"https://open.spotify.com/track/0IkJPBwTsCRA9xfc06hvV2";
"D'Angelo";"Voodoo";"Feel like makin' love";"1999";"EMI";1748522152;1748522520;"https://www.deezer.com/track/139102921";;
"Juan Rios";"Hip Dozer vol. 8";"Cayenne";"2024";"HIP DOZER";1748522518;1748522620;"https://www.deezer.com/track/2593257662";"https://open.spotify.com/track/3suMtmkyARbBdePDntmZwp";
"Henri Salvador";"Homme studio";"Pauvre Jesus Christ";"1972";"BORN BAD RECORDS";1748522617;1748522807;"https://www.deezer.com/track/1349134862";;
"Johnny Cash";"American IV : The man comes around";"Personal Jesus";"2002";"AMERICAN";1748522800;1748522998;;"https://open.spotify.com/track/5dcwiQFqn0mTcWewYIv7MV";
"Hermanos Gutierrez";"El bueno y el malo";"Thunderbird";"2022";"EASY EYE SOUND / CONCORD";1748522996;1748523202;"https://www.deezer.com/track/1976792167";"https://open.spotify.com/track/3D7g3Ow0jZSEV7bNg7yZ8S";
"Los Lobos";"Just another band from east L.A.";"La pistola y el corazon";"1988";"WARNER";1748523199;1748523406;"https://www.deezer.com/track/6629691";"https://open.spotify.com/track/0y7nguDRPWfKZGIZPRCE5q";
"Manu Chao";"Clandestino";"Welcome to Tijuana";"1998";"VIRGIN";1748523404;1748523648;"https://www.deezer.com/track/71590754";"https://open.spotify.com/track/15boojE8lD9VfJku7h4rpB";
"Arcade Fire";"Pink elephant";"Ride or die";"2025";"COLUMBIA";1748523648;1748523896;"https://www.deezer.com/track/3354033971";"https://open.spotify.com/track/6sLCcxsj2NO9Jo7G6vJbPn";"https://music.apple.com/fr/album/ride-or-die/1801683602?i=1801683614&uo=4"
"John Barry";"BOF / L'homme au pistolet d'or";"Hip's trip";"1974";"MANHATTAN RECORDS";1748523890;1748524087;;;
"Vikki Carr";"The crime scene";"The silencers";"1965";"CAPITOL";1748524087;1748524262;;;
"Emma-Jean Thackray";"Weirdo";"Black Hole (feat. Reggie Watts)";"2025";"BROWNSWOOD MUSIC LIMITED";1748524258;1748524509;"https://www.deezer.com/track/3067696811";"https://open.spotify.com/track/07lWYjXYVbtY1Te8pRDR6x";
"Hermanito";"Please hold";"Experience";"2025";"AD HOC RECORDS";1748524508;1748524763;"https://www.deezer.com/track/3152458771";"https://open.spotify.com/track/1n46JIpgBkfCrU4dAslTiQ";
"The Zombies";"The EP collection";"Summertime";"1967";"SEE FOR MILES RECORDS";1748524755;1748524886;;;
