"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Vinyl Williams";"Cosmopolis";"Telaculum";2022;"REQUIEM POUR UN TWISTER";1706781353;1706781650;"https://music.apple.com/fr/album/telaculum/1640033776?i=1640033784&uo=4";"https://open.spotify.com/track/7Mxik7cVbBRpUydp0xEA8Y";
"Orchestre De Paris";"Georges Bizet : Oeuvres orchestrales";"Petite suite : Trompette et tambour """"Marche"""" - pour orchestre / d'après """"Jeux d'enfants"""" op 22 pour 2 pianos / avec parties de timbales révisées";2010;"VIRGIN CLASS";1706781648;1706781781;;;
"Eric Demarsan";"Le cercle rouge [1970]";"De la prison au train";1970;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1706781779;1706781847;"https://music.apple.com/fr/album/de-la-prison-au-train/1442341962?i=1442343360&uo=4";;
"Michel Legrand";"Porte-plume / Les interprètes de Claude Nougaro (1956-2009)";"Alcatraz";1964;"UNIVERSAL MUSIC";1706781846;1706782045;;"https://open.spotify.com/track/7HqbAhHZcNRmeuS9K2wbu5";
"Eric Clapton";"No reason to cry";"County jail blues";1976;"RSO";1706782044;1706782283;;"https://open.spotify.com/track/19noGrlSB511Liano7zALJ";
"Theo Champion";"Dolorès";"Dolores";2023;"Ligo Kyma";1706782277;1706782441;;"https://open.spotify.com/track/1ptIVEnmA0a0dwB8Tnl7WD";"https://www.deezer.com/track/2381521855"
"Mac Demarco";"Five easy hot dogs";"Vancouver";2023;"MAC RECORDS LABEL";1706782438;1706782594;;"https://open.spotify.com/track/1jgXlak638M7YBsdpLnRCD";"https://www.deezer.com/track/2106872677"
"Pale Jay";"Bewilderment";"In your corner";2023;"KARMA CHIEF RECORDS";1706782592;1706782809;"https://music.apple.com/fr/album/in-your-corner/1692950684?i=1692951288&uo=4";"https://open.spotify.com/track/4HPP042w1tLbGGqqVGVfHE";
"The Frightnrs";"Nothing more to say";"Hey brother (do unto others)";2016;"DAPTONE RECORDS";1706782807;1706783043;"https://music.apple.com/fr/album/hey-brother-do-unto-others/1485041960?i=1485041971&uo=4";"https://open.spotify.com/track/07rdGJ1AqErux9b45aE7C9";"https://www.deezer.com/track/779499032"
"Monie Love";"Down to earth";"It's a shame [my sister]";1990;"CHRYSALIS";1706783041;1706783262;;;
"Apifera";"6 visits";"L.O.V.E";2021;"STONES THROW";1706783258;1706783501;;"https://open.spotify.com/track/5bpAo2gy53fBradxb5L9qm";
"Poppy Fusee";"Better place";"Pesanteur";2024;"UN PLAN SIMPLE";1706783499;1706783653;"https://music.apple.com/fr/album/pesanteur/1706982633?i=1706983034&uo=4";"https://open.spotify.com/track/0PvRNAwyiZWBoBqZp3qtWw";"https://www.deezer.com/track/1570116862"
"Aldous Harding";"Designer";"Weight of the planets";2019;"4AD";1706783649;1706783920;;"https://open.spotify.com/track/1l5sITewMRl7AVtep3M3XO";"https://www.deezer.com/track/667051352"
"Julien Daian Quintet";"FIP sacré français !";"Trop c'est trop";2023;"WAGRAM MUSIC";1706783916;1706784079;;;
