"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Jalen Ngonda";"Come around and love me";"It takes a fool";"2023";"DAPTONE RECORDS / MODULOR";1713038058;1713038411;"https://www.deezer.com/track/2172217417";"https://open.spotify.com/track/3vdfmxNcwJHonDzazX5Y5b";
"The Daktaris";"Soul explosion";"Daktari walk";"2007";"DAPTONE RECO";1713038410;1713038702;"https://www.deezer.com/track/779451042";;
"Toto Bona Kanza";"Bondeko";"Awo";"2017";"NO FORMAT";1713038692;1713038937;;;
"Bob Marley & The Wailers";"Catch a fire (deluxe edition)";"High tide or low tide (jamaican version)";"1973";"UNIVERSAL MUSIC";1713038933;1713039204;"https://www.deezer.com/track/4677837";;
"Jacques";"L' importance du vide";"Porte s'ouvre";"2022";"RECHERCHE & DEVELOPPEMENT / R&D";1713039204;1713039305;;;"https://music.apple.com/fr/album/porte-souvre/1730339540?i=1730339544&uo=4"
"Mac Demarco";"Demos volume 1";"Harrison Ford escort";"2014";"CAPTURED TRACKS RECORDS";1713039303;1713039475;;;
"Marlon Williams";"Make way for love";"I know a jeweller";"2018";"DEAD OCEANS";1713039473;1713039625;"https://www.deezer.com/track/450753652";"https://open.spotify.com/track/2pgWHJE2M2nLbVd1CWjQND";"https://music.apple.com/fr/album/i-know-a-jeweller/1302433254?i=1302433463&uo=4"
"Hydroplane";"Hydroplane";"Wurlitzer jukebox";"2022";"EFFICIENT SPACE";1713039618;1713039808;"https://www.deezer.com/track/1680975317";"https://open.spotify.com/track/79WRXEegyscKouPKwaX0TV";
"Billie Eilish";"When we all fall asleep,where do we go?";"My strange addiction";"2019";"DARKROOM - INTERSCOPE RECORDS";1713039817;1713039996;"https://www.deezer.com/track/655095982";"https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK";"https://music.apple.com/fr/album/my-strange-addiction/1450695723?i=1450695877&uo=4"
"Pachyman";"The return of Pachyman";"Dub fellowship";"2021";"ATO RECORDS";1713039989;1713040221;"https://www.deezer.com/track/1357529642";"https://open.spotify.com/track/4n3e4L8sbh8gY4NKZ2MLe0";"https://music.apple.com/fr/album/dub-fellowship/1565171632?i=1565172342&uo=4"
"Stevie Wonder";"Songs in the key of life";"I wish";"1976";"MOTOWN";1713040216;1713040469;"https://www.deezer.com/track/676011622";"https://open.spotify.com/track/687YZan9Gol1UVvbpUSO6Y";"https://music.apple.com/fr/album/i-wish/1440788438?i=1440788544&uo=4"
"Elmiene";"Endless no mores";"Endless no mores";"2023";"R&R DIGITAL";1713040463;1713040653;"https://www.deezer.com/track/2097407197";"https://open.spotify.com/track/1lOtWsnPUdnXn2bcplT02z";"https://music.apple.com/fr/album/endless-no-mores/1674186997?i=1674187219&uo=4"
"Any Other";"Stillness, stop : You have a right to remember";"If I don't care";"2024";"42 RECORDS";1713040642;1713040832;"https://www.deezer.com/track/2624239602";"https://open.spotify.com/track/5ea4CyZHe8wyeUBKCTFfuo";"https://music.apple.com/fr/album/if-i-dont-care/1723833693?i=1723833695&uo=4"
"Herman Dune";"BOF / Mariage a Mendoza";"Mariage à Mendoza (instrumental)";"2013";"STRANGE MOOSIC";1713040837;1713041065;;;
