"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Brigitte Fontaine";"Wizzz/ Psychorama francais 66-70 / Vol.2";"Je suis inadaptée";"1970";"BORN BAD";1756288671;1756288832;"https://www.deezer.com/track/2674356072";;
"Nicolas Godin";"BOF TV / Au service de la France";"Au service de la France : Twist a Saint Germain";"2018";"BECAUSE";1756288829;1756288955;;;
"Conway Twitty";"Gold";"Lonely Blue Boy (Single Version)";"1960";"MCA NASHVILLE";1756288953;1756289086;"https://www.deezer.com/track/3056296";;
"Lavender";"We're having a barn dance";"Cowboy now boy (life in the quadrant)";"2025";"NIGHT TIME STORIES";1756289085;1756289205;;;
"Lau Ro";"Cabana";"Diferente";"2024";"FAR OUT RECORDS";1756289204;1756289404;"https://www.deezer.com/track/2715457092";"https://music.apple.com/fr/album/diferente/1737259469?i=1737260144&uo=4";"https://open.spotify.com/track/1k5xMxloc9D0Ye0BhwNFt9"
"Criolo";"Espiral de Ilusao";"Menino mimado";"2017";"OLOKO RECORDS";1756289400;1756289625;"https://www.deezer.com/track/530659401";"https://music.apple.com/fr/album/menino-mimado/1690489087?i=1690489091&uo=4";"https://open.spotify.com/track/1Ok0Ory333k6VvhpCxwpxK"
"Maat";"Lustra";"Psylodub";"2025";"PLANISPHERE";1756289624;1756289871;"https://www.deezer.com/track/3363509651";"https://music.apple.com/fr/album/psylodub/1814161768?i=1814162044&uo=4";"https://open.spotify.com/track/2etYOdSW08U6nykWbSn06S"
"Gary Bartz";"Jazz is dead 6";"Day By Day";"2020";"JAZZ IS DEAD";1756289868;1756290162;"https://www.deezer.com/track/2661141122";;
"Fugees";"The score";"Killing me softly";"1996";"COLUMBIA";1756290160;1756290459;;;
"summer walker";"Over it";"Over it";"2019";"LVRN";1756290459;1756290590;"https://www.deezer.com/track/765794252";;"https://open.spotify.com/track/0csmcZqM3uTKfjxehw0Lw2"
"Feel";"Beaux projets, belles souffrances Pt. 2";"Poèmes (feat. Lafleyne)";"2025";"SIDELINE";1756290589;1756290763;;;
"Joe Hisaishi";"BOF / Ponyo sur la falaise";"Ponyo sur la falaise : The light signal";"2008";"STUDIO GHIBLI RECORDS";1756290757;1756291026;;;
"Kengo Kurozumi";"Light mellow";"Shigosen";"1982";"NIPPON COLOMBIA";1756291020;1756291293;"https://www.deezer.com/track/2549918872";;
"Carroll Thompson";"Harmony Melody & Style: Lovers Rock and rare groove in the UK 1975-1992";"Sing me a love song";"1981";"SOUL JAZZ RECORDS";1756291285;1756291534;;;
"Supertramp";"Crime of the century";"Bloody well right";"1974";"A&M";1756291530;1756291802;"https://www.deezer.com/track/2503275";"https://music.apple.com/fr/album/bloody-well-right/1440756022?i=1440756480&uo=4";"https://open.spotify.com/track/2SmlWvdYG6FsagxN3FkHMI"
"Emile Londonien";"Inwards";"Crossing path (Feat. Jowee Omicil & Laurent Bardainne)";"2024";"NAIVE";1756291799;1756292034;;;
"Enchantee Julia";"Onze";"Leitmotiv";"2024";"ROCHE MUSIQUE";1756291989;1756292112;"https://www.deezer.com/track/3034059921";;"https://open.spotify.com/track/38znvDnLqYKbHoDxS4nSyi"
"Hotel Ugly";"Ugly duck";"To be, or not to be ugly";"2023";"AUTOPRODUCTION";1756292113;1756292286;"https://www.deezer.com/track/2170197407";;"https://open.spotify.com/track/25cJX61SWZCOlgNuvHf20c"
"Alice Phoebe Lou";"Shelter";"Open my door";"2023";"ALICE PHOEBE LOU";1756292276;1756292428;"https://www.deezer.com/track/2225194187";"https://music.apple.com/fr/album/open-my-door/1681194358?i=1681194361&uo=4";"https://open.spotify.com/track/1A8QcZJKhUmJwdqzoAahvR"
"Sarah Vaughan";"In the land of hi-fi";"Over the rainbow";"1956";"EMARCY";1756292431;1756292639;"https://www.deezer.com/track/593723132";;
"Vincil From Ummo";"Le mojo perdu";"Omnibus nocturne";"2024";"CHAUSSETTES RECORDS";1756292638;1756292719;"https://www.deezer.com/track/2627146602";"https://music.apple.com/fr/album/omnibus-nocturne/1726716168?i=1726716191&uo=4";"https://open.spotify.com/track/1kuxthBH8uRaVykOAfc1q4"
"Anne Marie Peysson";"Régalez-vous ! 12 recettes en musique";"Le pintadeau aux bananes";"1976";"BIRAM";1756292716;1756292916;;;
"West African Cosmos";"West african cosmos";"Emeraude";"1976";"CBS";1756292909;1756293321;;;
"Lau Ro";"Cabana";"Casinha";"2024";"FAR OUT RECORDS";1756293320;1756293505;"https://www.deezer.com/track/2715457052";"https://music.apple.com/fr/album/casinha/1737259469?i=1737260117&uo=4";"https://open.spotify.com/track/5iuSiSE7OWjnGE1PCKt5bd"
