"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Chloe Antoniotti";"Bouquet II";"Magnolia";"2025";"CINQ 7";1768471089;1768471296;"https://www.deezer.com/track/3285065211";"https://open.spotify.com/track/426g0NMM2lY3oIJIsydKIN";
"Minnie Riperton";"Perfect angel / Adventures in paradise";"Lovin' you";"1974";"STATESIDE";1768471295;1768471519;"https://www.deezer.com/track/3126330";"https://open.spotify.com/track/3ebYtLVuV4HzEZUDcpZB9p";"https://music.apple.com/fr/album/lovin-you/1443067528?i=1443067813&uo=4"
"Mocky";"Just a little lovin'";"Just a little lovin' (no drums edit)";"2025";"HEAVY SHEET";1768471516;1768471689;;;
"The Spencer Davis Group";"The best of";"Gimme some lovin'";"1967";"ISLAND";1768471690;1768471859;"https://www.deezer.com/track/2191646647";;
"The Rhum Runners";"Kick the gong";"Harbour fever";"2017";"DOGHOUSE & BONE RECORDS";1768471859;1768472022;"https://www.deezer.com/track/380613171";"https://open.spotify.com/track/6ypn0hgG7bK03kKPW7YVqI";"https://music.apple.com/fr/album/harbour-fever/1256058563?i=1256059201&uo=4"
"Rita Lee";"Hoje é o primeiro dia do resto da sua vida";"Tiroleite";"1972";"POLYDOR";1768472021;1768472248;"https://www.deezer.com/track/1580268";"https://open.spotify.com/track/39kjDLzu7ECthuDqTOucX3";
"Studio Electrophonique";"Studio Electrophonique";"Too Many Lonely Nights";"2025";"VALLEY OF EYES RECORDS";1768472249;1768472612;"https://www.deezer.com/track/3439903411";"https://open.spotify.com/track/2cZQstnEBtcFjLEInUAfsq";
"Shirley Scott & The Soul Saxes";"Shirley Scott & The Soul Saxes";"Stand By Me";"1969";"ATLANTIC";1768472610;1768472851;;;
"Nelick";"2Late";"2Late";"2024";"ENTREPRISE";1768472848;1768472985;"https://www.deezer.com/track/3304577581";"https://open.spotify.com/track/2WTraZIoc0ooADULcK4gOc";
"Blondie";"Sight and sound (best of)";"Call Me";"1980";"EMI";1768472983;1768473192;"https://www.deezer.com/track/3104486";;"https://music.apple.com/fr/album/call-me/716231242?i=716231650&uo=4"
"The Jam";"Setting Sons (Edition collector)";"Girl on the phone";"1979";"POLYDOR";1768473189;1768473357;"https://www.deezer.com/track/3008647";"https://open.spotify.com/track/5lHgWiB5X5lGWrYP3fOGDb";"https://music.apple.com/fr/album/girl-on-the-phone/1443088833?i=1443088839&uo=4"
"Karl Zero";"Songs for moonlight swim";"Allo mambo";"2017";"FREMEAUX ET ASSOCIES";1768473348;1768473512;"https://www.deezer.com/track/386872221";"https://open.spotify.com/track/4eBWyWewxVTjStlsUSMOMt";
"Louis Matute";"Dolce vita";"Santa Marta";"2026";"NAIVE";1768473511;1768473802;"https://www.deezer.com/track/3386887881";"https://open.spotify.com/track/0fgJmLXLEYSh0U9ZMEftC5";
"Iron Butterfly";"Metamorphosis";"Soldier in our town";"1970";"ATLANTIC";1768473799;1768473993;"https://www.deezer.com/track/3902274";"https://open.spotify.com/track/4kfWmoE8knJtKYR3O9nI9J";
"Christophe";"Best of";"Les paradis perdus";"1973";"DREYFUS";1768473988;1768474256;"https://www.deezer.com/track/827463692";;"https://music.apple.com/fr/album/les-paradis-perdus/1434436153?i=1434436588&uo=4"
"Isil";"Essential";"11";"2025";"AUTOPRODUCTION";1768474255;1768474535;"https://www.deezer.com/track/3639545732";"https://open.spotify.com/track/0ej8688XJon4kNgP1Io0yj";"https://music.apple.com/fr/album/11/1846763222?i=1846763861&uo=4"
"Carrie Lucas";"Dance with you - The best of";"Tic toc";"1978";"CASTLE COMMUNICATIONS";1768474534;1768474790;"https://www.deezer.com/track/131216630";;
"Lenine";"Chao";"De onde vem a cancao";"2012";"UNIVERSAL";1768474787;1768474931;"https://www.deezer.com/track/3224317861";;
"Theo Lawrence";"Chérie";"Kitty cat clock";"2023";"TOMIKA RECORDS";1768474929;1768475062;;"https://open.spotify.com/track/1CrqLwy84klJZvzFn9a4QX";
"Accademia Dell'Annunciata";"Antonio Vivaldi : The three seasons";"Concerto pour violon en La Maj RV 343 : 2. Largo";"2023";"ARCANA";1768475059;1768475317;;;
"Smokey Robinson & The Miracles";"Special occasion";"Yesterday (album version - stereo)";"1968";"UNI - MOTOWN";1768475316;1768475532;;;
"Soultown Revivalists";"Burning daylight";"Thing about smokey";"2024";"APRIL MORNING MUSIC";1768475532;1768475769;"https://www.deezer.com/track/2602454732";"https://open.spotify.com/track/7z1wP2cY4gHwBOKRqg1h4I";
"Atmosphere";"Jestures";"Really";"2025";"RHYMESAYERS ENTERTAINMENT";1768475764;1768475946;"https://www.deezer.com/track/3477740031";"https://open.spotify.com/track/2mp59Ryi2kjmPQV2QeUT4Z";
"Force Of Nature";"Impression Samurai Champloo OST";"The stroll";"2009";"SAMURAI CHAMPLOO";1768475957;1768476118;"https://www.deezer.com/track/2593430112";;
"Chinese Man";"The groove sessions / Vol. 2";"Calling bombay";"2009";"CHINESE MAN";1768476113;1768476393;"https://www.deezer.com/track/2844438";"https://open.spotify.com/track/4TT7YvyHiSvWXrINMmynQ3";
"Chuck Berry";"Rock and Roll Music / Studio 1964-1965 / Vol 5";"Merrily we rock and roll";"1960";"BEAR FAMILY RECORDS";1768476393;1768476523;"https://www.deezer.com/track/75945819";;
"Albert Et Sa Fanfare Poliorcetique";"La malédiction des rockers";"Eddie sois bon (Johnny B. Goode)";"1971";"RIVIERA";1768476520;1768476670;;;
"Feed LA";"Striezl stuck";"Striezl stuck";"2025";"MIGHTY EYE RECORDS";1768476670;1768476748;"https://www.deezer.com/track/3345086841";"https://open.spotify.com/track/6ATpt5yWaw6NwJ0h7NVwcf";"https://music.apple.com/fr/album/striezl-stuck/1811457680?i=1811457681&uo=4"
"The Cure";"Greatest hits";"Close to me";"1985";"POLYDOR";1768476747;1768476966;"https://www.deezer.com/track/1143634";"https://open.spotify.com/track/4xiyq1iRdsxuU1BPUJ490Z";"https://music.apple.com/fr/album/close-to-me/1554153166?i=1554153664&uo=4"
"Flore Benguigui & The Sensible Notes";"More Understanding Than a Man";"More Understanding Than a Man";"2025";"DECCA RECORDS";1768476966;1768477195;"https://www.deezer.com/track/3595384222";"https://open.spotify.com/track/4zTNJvl3O4u8H2kONGFjyy";
