"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Veronique Sanson";"Hollywood";"Les délices d'hollywood";1977;"WEA";1708077390;1708077637;;;
"Gene Krupa";"50 ans de musique de film";"""""Hooray for hollywood"""" extrait de Hollywood hotel (film)";1937;"WARNER BROS";1708077635;1708077769;;;
"Chet Baker";"Bof/James Dean story";"Hollywood";1956;"PACIFIC JAZZ";1708077767;1708078069;"https://www.deezer.com/track/3405915";;
"Romy Schneider";"Bof / Les choses de la vie";"La chanson d'Hélène";1969;"CAM";1708078068;1708078236;;;
"Astral Bakers";"The whole story";"One more";2024;"SAGE MUSIC";1708078235;1708078501;;"https://open.spotify.com/track/1iUThS6fW1crr11U2vKKI2";
"Chorale De La St John'S International School";"BOF / Les gamins";"Big jet plane";2013;"MY MAJOR COMPANY";1708078500;1708078737;;;
"Silver Convention";"Bof / Studio 54";"Fly Robin fly";1975;"TOMMY BOY";1708078736;1708079031;;"https://open.spotify.com/track/07xGEPWlYVucgtL6TPipoO";"https://music.apple.com/fr/album/fly-robin-fly/394743923?i=394743930&uo=4"
"Quartetto Italiano";"Mozart/Quatuor a cordes cd1";"Quatuor a cordes nº1 en Sol Maj K 80 : Allegro";;"PHILIPS";1708079028;1708079222;;;
"Redbird";"Redbird";"I Gotta Get Drunk";2003;"SIGNATURE SOUNDS";1708079220;1708079338;;;
"Micheal Nkole & His Apostles";"Afrique du Sud / South African gospel";"Hamba jona";2003;"WORLD MUSIC NETWORK";1708079337;1708079504;;;
"Wando";"Brazilian beats 2";"Nega de obaluae";1988;"MR BONGO";1708079502;1708079728;;;
"Janko Nilovic";"Underdog records collection / Vol.1";"Lights and shades";2014;"UNDERDOG RECORDS";1708079724;1708079914;;"https://open.spotify.com/track/7In2XQFb3bX6goAg5VaPCL";
"Flavien Berger";"Sapon";"Sapon";2023;"PAN EUROPEAN RECORDINGS";1708079912;1708080103;"https://www.deezer.com/track/2521119241";"https://open.spotify.com/track/5hNK7NeURb8ZVYBD2vZuiU";"https://music.apple.com/fr/album/sapon/1721325841?i=1721326429&uo=4"
"Yaya Bey";"Remember your north star";"Keisha";2022;"BIG DADA";1708080102;1708080278;"https://www.deezer.com/track/1687875357";"https://open.spotify.com/track/3x1OKu77rwp8IhXagtXx13";"https://music.apple.com/fr/album/keisha/1610345642?i=1610345886&uo=4"
"Sad Night Dynamite";"Icy violence";"Icy violence";2020;"ATLANTIC";1708080277;1708080596;"https://www.deezer.com/track/1235048682";"https://open.spotify.com/track/6HGu4aLOtRqWVWh7ibMi4P";"https://music.apple.com/fr/album/icy-violence/1513221126?i=1513221127&uo=4"
"Roberta Roman";"La petite Naples (Vol.2) Opérations Sultan";"Ecoutez les mandolines";2023;"ENTOURAGE CONTEMPO PRODUCTIONS";1708080591;1708080814;"https://www.deezer.com/track/2107770077";"https://open.spotify.com/track/7tfknWwsgyp8RgzfQQAyzB";
"Marion Rampal";"Oizel";"Aux fleurs";2024;"LES RIVIERES SOUTERRAINES";1708080811;1708081054;"https://www.deezer.com/track/2585232342";"https://open.spotify.com/track/4KyMLlU7kmOj29aCWVytPF";"https://music.apple.com/fr/album/aux-fleurs/1721394113?i=1721395982&uo=4"
"M. Ward";"Hold time";"Stars of Leo";2009;"4AD";1708081051;1708081246;"https://www.deezer.com/track/17126707";"https://open.spotify.com/track/1xxcVnUk1Owy2aaFMP9bPz";"https://music.apple.com/fr/album/stars-of-leo/303547006?i=303547029&uo=4"
"Buddy Holly";"The best of Buddy Holly";"Rock me my baby";1957;"SEQUEL";1708081244;1708081352;;;"https://music.apple.com/fr/album/rock-me-my-baby/781329491?i=781329517&uo=4"
"The Lemonheads";"BOF / Le loup de Wall Street";"Mrs. Robinson";1992;"VIRGIN";1708081351;1708081570;;"https://open.spotify.com/track/6NoPu1BEAtt24wOXdUAgkZ";"https://music.apple.com/fr/album/mrs-robinson/576801078?i=576802308&uo=4"
"The Fearless Flyers";"The Fearless Flyers";"Barbara (Feat. Sandra Crouch)";2018;"VULF RECORDS";1708081568;1708081857;;;"https://music.apple.com/fr/album/barbara-feat-sandra-crouch/1451999272?i=1451999685&uo=4"
"Tim Maia";"World psychedelic classic 4 : Nobody can live forever : The existential soul of Tim Maia";"Do leme ao pontal";1978;"LUAKA BOP";1708081735;1708081924;;;
"War";"Anthology 1970-1994";"Why can't we be friends ?";1975;"UNITED ARTISTES RECORDS";1708081922;1708082143;;;
"Soul Sugar";"Excursions in soul, reggae, funk & dub";"Never too much";2021;"GEE RECORDINGS";1708082140;1708082441;;;
"Dave Bristow Quintet";"Unknown unknown";"Labyrinth";2022;"DISQUES JMS";1708082440;1708082773;;"https://open.spotify.com/track/59XR8aPrrL1Ssv1qUEBEfk";
"Pokey Lafarge";"Rock bottom rhapsody";"End of my rope";2020;"NEW WEST RECORDS";1708082772;1708082949;;"https://open.spotify.com/track/7lTkFWrIfmGD4Woj3ZLDi4";"https://music.apple.com/fr/album/end-of-my-rope/1493686700?i=1493686708&uo=4"
"Pearl Jam";"Vs";"Daughter";1993;"EPIC";1708082945;1708083178;;;"https://music.apple.com/fr/album/daughter-remastered/426656353?i=426656373&uo=4"
"Canned Fish";"John fahey tribute album";"Dance of the inhabitants of the palace of King Philip XIV of Spain";1986;"TAKOMA";1708083164;1708083409;;;
"Lee Hazlewood";"Strung out on something new : The Reprise recordings";"Houston (feat. Sanford clark)";1967;"RHINO RECORDS";1708083403;1708083561;;;
"Jacques Higelin";"Amor doloroso";"Crocodail";2006;"EMI";1708083559;1708083836;"https://www.deezer.com/track/365935811";"https://open.spotify.com/track/4aqLGxPiLq1cnPqDnN8f3V";"https://music.apple.com/fr/album/crocoda%C3%AFl/1240249008?i=1240249201&uo=4"
"Bo/Crocodile Dundee Iii";"Bof/Crocodile dundee III";"Up the Ladder - Into the Jungle";2001;"SILVA SCREEN";1708083835;1708083970;;;
"Supertramp";"Some things never change";"Sooner or later";1997;"EMI";1708083969;1708084377;;;
"Orquesta Akokan";"Orquesta Akokan";"No te hagas";2018;"DAPTONE RECORDS";1708084372;1708084603;;"https://open.spotify.com/track/25Uwd8SPN0j5864tU1vCTl";"https://music.apple.com/fr/album/no-te-hagas/1485038793?i=1485039378&uo=4"
"Lisa Leblanc";"Pourquoi faire aujourd’hui (Poirier remix)";"Pourquoi faire aujourd'hui (Poirier remix)";2023;"NOVISA";1708084602;1708084821;;;
"The Palmashow";"Palmashow : L'album";"Les petites victoires";2023;"BLAGBUSTER";1708084817;1708084930;;;
"Moby";"Play";"Porcelain";1999;"MUTE";1708084929;1708085169;;;"https://music.apple.com/fr/album/porcelain-2006-remaster/1439434873?i=1439434876&uo=4"
"Camilla Sparksss";"Lullabies";"Ode to those who can touch their toes";2023;"ON THE CAMPER RECORDS";1708085167;1708085385;"https://www.deezer.com/track/2484491061";"https://open.spotify.com/track/6MxmHkfus99PwD0WjP7VtB";"https://music.apple.com/fr/album/ode-to-those-who-can-touch-their-toes/1709944626?i=1709944634&uo=4"
"Camille";"Ouï";"Langue";2017;"BECAUSE MUSIC";1708085378;1708085546;"https://www.deezer.com/track/445788842";"https://open.spotify.com/track/7rORHEUHP2og8h4GswCaco";"https://music.apple.com/fr/album/langue/1330522777?i=1330523557&uo=4"
"Konstantin Scherbakov";"Leopold Godowsky : Musique pour piano / Vol 11";"Suite pour la main gauche seule : Gigue";2013;"MARCO POLO";1708085545;1708085803;;;
"Bessie Smith";"Compil/Le jazz de Cabu";"Nobody knows you when you're down and out";1929;"NOCTURNE";1708085713;1708085901;"https://www.deezer.com/track/1029901";;"https://music.apple.com/fr/album/nobody-knows-you-when-youre-down-and-out-78rpm-version/740001646?i=740002087&uo=4"
"Angel Bat Dawid";"The Oracle (Extraits)";"We are starzz";2019;"INTERNATIONAL ANTHEM";1708085895;1708086159;;"https://open.spotify.com/track/0Gnv71WeUO1T53N5jXqwoW";"https://music.apple.com/fr/album/we-are-starzz/1464500581?i=1464500588&uo=4"
"Helado Negro";"Phasor";"Flores";2024;"4AD";1708086155;1708086351;"https://www.deezer.com/track/2625191202";"https://open.spotify.com/track/2rKFsHu1ac45nxrs6Lyxls";"https://music.apple.com/fr/album/flores/1708555076?i=1708555204&uo=4"
"Les Pythons De La Fournaise";"L'orchestre du Piton";"Séga Trémolo";2021;"CATAPULTE RECORDS";1708086349;1708086470;"https://www.deezer.com/track/1364971062";"https://open.spotify.com/track/7l2Z4fm6adozNy2TvMP0TA";"https://music.apple.com/fr/album/s%C3%A9ga-tr%C3%A9molo/1565514695?i=1565514975&uo=4"
"Stevie Wonder";"Talking book";"You are the sunshine of my life";1972;"MOTOWN";1708086467;1708086642;;"https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX";"https://music.apple.com/fr/album/you-are-the-sunshine-of-my-life/1440808973?i=1440808975&uo=4"
"Benny Sings";"Sunny afternoon";"Sunny afternoon";2020;"STONES THROW RECORDS";1708086640;1708086808;;"https://open.spotify.com/track/0GoPfDYwRUpHtgbc9AHSSq";"https://music.apple.com/fr/album/sunny-afternoon/1545059519?i=1545059522&uo=4"
"Vonfelt";"Vonfelt";"Je pars";2023;"VRAIMENT RECORDS";1708086800;1708087006;"https://www.deezer.com/track/2452069495";"https://open.spotify.com/track/1Pbp1s6AxyH9JDa7H9DtaO";"https://music.apple.com/fr/album/je-pars/1707551246?i=1707551247&uo=4"
"Boards Of Canada";"Twoism";"Sixtyniner";1995;"WARP";1708087005;1708087317;"https://www.deezer.com/track/29375311";;"https://music.apple.com/fr/album/sixtyniner/274007376?i=274007377&uo=4"
"Jeanne Added";"By your side";"Antidote";2022;"NAIVE";1708087312;1708087544;"https://www.deezer.com/track/1839640597";"https://open.spotify.com/track/6hfyg01cT0psERGwblYKs0";"https://music.apple.com/fr/album/antidote/1636713534?i=1636713549&uo=4"
"Rokia Kone & Jacknife Lee";"Bamanan";"Bambougou n'tji";2022;"REAL WORLD RECORDS";1708087542;1708087800;;;"https://music.apple.com/fr/album/bambougou-ntji/1610308652?i=1610309342&uo=4"
"Gabor Szabo";"Bacchanal & 1969";"Look of love";1969;"Cherry red records";1708087800;1708087995;;;
"Sadat X";"BOF / One tough cop";"Feel it";1998;"LOLITA MUSIC";1708087993;1708088303;;;
"Melodiesinfonie";"Softboi";"Life is easy (feat. Claudi Isaki)";2023;"MELODIESINFONIE";1708088301;1708088439;;;"https://music.apple.com/fr/album/life-is-easy-feat-claudi-isaki/1692528715?i=1692528734&uo=4"
