"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Hot Chip";"Hot Chip Vs William Onyeabor";"Atomic Bomb (Full Version)";"2014";"LUAKA BOP";1764582837;1764583268;;;
"Terry Callier";"Turn you to love";"Sign of the times";"1979";"ELEKTRA";1764582931;1764583230;"https://www.deezer.com/track/745503";"https://open.spotify.com/track/46cs4z5Wtt6zbjJ80CIGqq";
"Djeminay";"Digital zandoli 2";"Sun plash";"1990";"HEAVENLY SWEETNESS";1764583200;1764583367;"https://www.deezer.com/track/403151052";;
"Half Pint";"Recollection";"Have a little faith";"2000";"INDIGO";1764583225;1764583433;"https://www.deezer.com/track/2029931";"https://open.spotify.com/track/1YbOtCwnvdVbedVop75xEW";
"Domingos Mustasse";"Saudade";"Bu na porta mal";"2014";"AFRIKA";1764583367;1764583637;"https://www.deezer.com/track/91388970";"https://open.spotify.com/track/64DXbbs0BYNKok6MCoUw9a";
"Tokyo Children'S Choir";"Dj Yoshizawa Dynamite. JP presents : Minyo groove 1963-1979 : Japan meets latin, rock, rare groove & funky vibes";"Kokiriko";"2025";"180G";1764583429;1764583568;"https://www.deezer.com/track/3656895152";"https://open.spotify.com/track/1w7yx5WNbRi5MreD4EwgOj";
"El Alamo";"Malos pensamientos";"Borgoña";"2025";"MUNSTER";1764583562;1764583802;"https://www.deezer.com/track/40502371";;
"David Bowie";"Tonight";"Don't look down";"1984";"EMI";1764583632;1764583879;;;"https://music.apple.com/fr/album/dont-look-down/1475004488?i=1475004490&uo=4"
"Parlor Greens";"In green / We dream";"Steam presser";"2024";"COLEMINE RECORDS";1764583802;1764584066;"https://www.deezer.com/track/2727346151";"https://open.spotify.com/track/1O06lE8NBhQPUNBGVDH6VY";
"Don Glori";"Paper can't wrap fire";"Disaster";"2025";"MR BONGO";1764583879;1764584109;"https://www.deezer.com/track/3218187401";"https://open.spotify.com/track/4dPy2gfhjPh2ISbrjUWOmD";
"The Bee Gees";"Main Course";"Jive talkin'";"1975";"POLYDOR";1764584062;1764584282;;;
"Blundetto";"Cousin Zaka Vol.3";"Ce que le chien veut";"2025";"LES RYTHMES RUBAN";1764584109;1764584285;"https://www.deezer.com/track/3593790372";"https://open.spotify.com/track/5FYILWadHEnSZwfReS6UGZ";"https://music.apple.com/fr/album/ce-que-le-chien-veut/1845049480?i=1845049494&uo=4"
"Afternoon Bike Ride";"Glossover";"Summertime";"2023";"FRIENDS OF FRIENDS";1764584279;1764584486;;"https://open.spotify.com/track/6M0NwMP1uB6VACXLz7V5A5";
"Aretha Franklin";"20 greatest hits";"Day dreaming";"1972";"ATLANTIC";1764584282;1764584513;"https://www.deezer.com/track/904815";"https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y";
"Crayon";"Home Safe";"Diamond Miner (feat. ELIZA & FKJ)";"2025";"ERASED TAPES";1764584477;1764584704;;;
"Marie-Ange Cousin";"Le Grand Ouest 1978-1988";"Molle ouate";"1980";"LES EDITIONS VERMILLON";1764584502;1764584818;"https://www.deezer.com/track/3030336931";;
"Felbm";"Tape 3 / Tape 4";"Colorists";"2020";"SOUNDWAY";1764584712;1764584913;"https://www.deezer.com/track/1666239772";"https://open.spotify.com/track/7KOrRbnAni8jnQP8j0yMQK";
"Johnny Alf (Chant)";"Focus on Bossa Nova";"O barquinho (Little boat)";"2001";"";1764584814;1764584981;;;
"Thierry Larose";"Sprint";"Frisbee & Marmelade";"2023";"BRAVO MUSIQUE";1764584912;1764585114;"https://www.deezer.com/track/2117809777";"https://open.spotify.com/track/5TnZyC8Nf9JHCG1xhTijol";
