"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes"
"Michel Legrand (Compositeur, Chef d'orchestre)";"BOF / Les demoiselles de Rochefort";"Les demoiselles de Rochefort : De Delphine à Lancien";"1998";"MERCURY";1750240628;1750240913;;;
"Sinne Eeg";"Staying in touch";"Take five";"2021";"STUNT RECORDS";1750240911;1750241134;"https://www.deezer.com/track/1396691122";"https://open.spotify.com/track/2HFokwyj1P1fn9GiPVx9tQ";
"Cocorosie";"The adventures of ghosthorse and stillborn";"Japan";"2007";"PIAS";1750241132;1750241432;"https://www.deezer.com/track/126014265";"https://open.spotify.com/track/7pbiy2JWnFLI7nPvqUIgrF";"https://music.apple.com/fr/album/japan/1120154096?i=1120154388&uo=4"
"Gary Davis";"Music in the streets /Enregistré par Tony Schwartz de 1950 à 1957";"Street musicians : Guitar";"1957";"FOLKWAYS RECORDS";1750241430;1750241578;;;
"Keziah Jones";"Blufunk is a fact !";"Rhythm is love";"1992";"DELABEL";1750241577;1750241833;"https://www.deezer.com/track/355682501";"https://open.spotify.com/track/2kaCrDduHQk88sOfzW4qzJ";
"Carl Dawkins";"Mr Satisfaction / Vol. 2";"I will never be blue";"1969";"PATATE RECORDS";1750241833;1750241995;"https://www.deezer.com/track/2127731267";;
"Dojo Cuts";"Record Kicks rare box";"Easy to come home";"2023";"RECORD KICKS";1750241995;1750242205;"https://www.deezer.com/track/16058674";"https://open.spotify.com/track/3oauHgQdnFYkF2y9ORrjFz";
"L'Imperatrice";"Séquences EP";"Sequences";"2017";"MICROQLIMA";1750242204;1750242494;"https://www.deezer.com/track/355043791";"https://open.spotify.com/track/6QSdr1AEv7O9ieJWRPi1X0";
"Matt Johnson";"Warrior princess";"Personal revolutions";"2025";"NAIVE";1750242491;1750242762;"https://www.deezer.com/track/3262414261";"https://open.spotify.com/track/44JREkEe9sM0jBHRCkVqFM";
"Cosmique Monique";"Astral goddess";"Imagination (Instrumental)";"2025";"895186 RECORDS";1750242759;1750242970;"https://www.deezer.com/track/3346605401";;"https://music.apple.com/fr/album/imagination-instrumental/1811709750?i=1811709760&uo=4"
"Raffaella Carra";"Raffaella";"Tanti auguri";"1978";"CBS";1750242968;1750243197;"https://www.deezer.com/track/420712262";"https://open.spotify.com/track/46vuDoOH9wmr0CDpomHdR4";
