"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify"
"Yom";"Celebration";"Longing for the beat";2021;"KOMOS";1706608779;1706609011;"https://music.apple.com/fr/album/longing-for-the-beat/1562114243?i=1562115048&uo=4";"https://www.deezer.com/track/1330164162";"https://open.spotify.com/track/26GeHiRhxctwQ0A99h24jK"
"Amina Claudine Myers";"Salutes Bessie Smith";"It makes my love come down";1980;"Leo";1706609007;1706609232;"https://music.apple.com/fr/album/it-makes-my-love-come-down/27166876?i=27166801&uo=4";;
"Tuck And Patti";"Taking the long way home";"Lifeline";2000;"WHRE";1706609229;1706609539;;;
"Jimmy Raney";"Jimmy Raney";"Nobody else but me";1956;"VERVE";1706609535;1706609832;;"https://www.deezer.com/track/4668241";"https://open.spotify.com/track/5fyZPbkMDSSr0bkvG5H7ux"
"Out Of Nola";"West coast bbq";"Wake up";2016;"ASSOCIATION LAMR";1706609832;1706610064;"https://music.apple.com/fr/album/wake-up/1149350624?i=1149352190&uo=4";;"https://open.spotify.com/track/6MWHfowyfjOP15RlNwFqO4"
"Susi Hyldgaard";"Home sweet home";"Dance with me";2002;"H MUNDI";1706610063;1706610311;;;"https://open.spotify.com/track/2YbsMAuzh2NZtJSzKRrZm4"
"Johnny Hartman";"Johnny Hartman : The voice that is !";"Funny world";1994;"IMPULSE";1706610296;1706610544;;;
"Julian Lage";"Squint";"Saint rose";2021;"BLUE NOTE";1706610545;1706610818;"https://music.apple.com/fr/album/saint-rose/1554962478?i=1554962485&uo=4";"https://www.deezer.com/track/1394242762";"https://open.spotify.com/track/7vOCFTjPc3UrJOa0MtXk9S"
"Henri Texier Azur Quartet";"An indian's week";"Simone Signoret";1993;"LABELBLEU";1706610815;1706611130;;;
"22a° Halo";"Light at an angle";"Nile";2021;"PROLOG RECORDS";1706611127;1706611392;;;
"Johnny Hodges";"Johnny Hodges with Billy Strayhorn and the orchestra";"Juice a-plenty";1962;"VERVE";1706611388;1706611585;;"https://www.deezer.com/track/531452481";
"Keith Jarrett Trio";"Somewhere";"Tonight";2013;"ECM";1706611583;1706611954;;;
"Ben Sidran";"Live at the Celebrity Lounge";"Blues for the Celebrity Lounge";1997;"GO JAZZ";1706611949;1706612225;;;
"Ray Charles";"The definitive Ray Charles";"You are my sunshine";1962;"ATLANTIC";1706612222;1706612400;;"https://www.deezer.com/track/68953569";
"Samy Thiebault";"Awé !";"The sooner the better";2021;"Gaya";1706612400;1706612734;;;
"Johnny Griffin";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"Soft and furry";1961;"WAGRAM MUSIC";1706612732;1706612951;"https://music.apple.com/fr/album/soft-and-furry/931954633?i=931963963&uo=4";;"https://open.spotify.com/track/58tYsVMG7jgBf7m5AXoXCY"
"Allen Toussaint";"Songbook";"Lipstick traces";2013;"ROUNDER";1706612949;1706613067;"https://music.apple.com/fr/album/lipstick-traces/1442937904?i=1442938091&uo=4";"https://www.deezer.com/track/70561779";"https://open.spotify.com/track/2x3rFVjv1LAv9n9GILXwnC"
"Marcus Roberts";"As serenity approaches";"Slippin' and slidin'";1992;"BMG";1706613064;1706613231;;;
"Brady Winterstein (Guitare)";"Happy together";"Suicide is painless";2011;"PLUS LOIN MU";1706613228;1706613456;;;
"Sathima Bea Benjamin";"A morning in Paris";"Your love has faded";1963;"ENJA";1706613452;1706613609;;"https://www.deezer.com/track/11378912";
"Julian & Roman Wasserfuhr";"Running";"Behind blue eyes";2013;"ACT MUSIC";1706613606;1706614012;"https://music.apple.com/fr/album/behind-blue-eyes/673410580?i=673410877&uo=4";"https://www.deezer.com/track/69093978";"https://open.spotify.com/track/2elPJufvCvQV5y3pILRZvL"
"Ramsey Lewis";"Golden hits";"Slipping into darkness";1972;"Columbia";1706614010;1706614378;;"https://www.deezer.com/track/457782672";
"Dee Dee Bridgewater";"Red earth / A malian journey";"Compared to what";2007;"UNIVERSAL";1706614378;1706614697;;;
"Willie Bobo";"Do that thing/Guajira";"Grab your hat";1963;"VAMPISOUL";1706614696;1706614848;"https://music.apple.com/fr/album/grab-your-hat/1183535395?i=1183535699&uo=4";"https://www.deezer.com/track/138454207";"https://open.spotify.com/track/68ruOETj1OcHQrUscYabVR"
"Snarky Puppy";"GroundUP";"Quarter master";2012;"MIG-MUSIC";1706614847;1706615361;"https://music.apple.com/fr/album/quarter-master/1105115559?i=1105116043&uo=4";;"https://open.spotify.com/track/2zAGtTlxNoCKdhvdYfgCrU"
"Bobby Mcferrin";"The voice";"A-train";1984;"ELEKTRA";1706615355;1706615576;"https://music.apple.com/fr/album/a-train/41228101?i=41228123&uo=4";;
