"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Leon Thomas";"Spirits Known and Unknown";"Damn nam (Ain't Goin' to Vietnam)";2002;"Flying Dutchman";1708941383;1708941664;;;
"Roberto Fonseca";"Akokan";"Lo que me hace vivir";2009;"enja";1708941663;1708941971;;;
"Idris Muhammad";"Power of soul";"Loran's dance";1974;"CTI RECORDS";1708941967;1708942598;"https://music.apple.com/fr/album/lorans-dance/298170730?i=298171025&uo=4";"https://open.spotify.com/track/21MdP1zGqerRKUmfvsoWQJ";
"Fanfare Ciocarlia";"Gili garabdi";"Caravan";2005;"ASPHALT TANG";1708942594;1708942854;"https://music.apple.com/fr/album/caravan/68776808?i=68775806&uo=4";"https://open.spotify.com/track/2XBsGsfGF5jUixFbKv4Sbq";"https://www.deezer.com/track/488168962"
"The Gild Edged Four";"Kosher nostra jewish gangsters";"Yiddisher charleston";1927;"ESSAY";1708942852;1708943033;;;
"Zeena Parkins";"Double dupe down";"Zoo";2012;"TZADIK";1708943033;1708943241;"https://music.apple.com/fr/album/zoo/1189756801?i=1189756923&uo=4";"https://open.spotify.com/track/0mG2UcWxDFsRHREE6XkLiS";
"Masada Chamber Ensemble";"Bar kokhba";"Gevurah";1996;;1708943237;1708943647;;;
"Socalled";"Ghettoblaster";"Let's get wet";2006;"LABEL BLEU";1708943645;1708943841;;;
"Dorothy Ashby";"The jazz harpist / Vol. 1 et Vol. 2";"Autumn in Rome";1958;"FRESH SOUND RECORDS";1708943838;1708944167;;"https://open.spotify.com/track/0PsxgTRS2ZYbzjTuFEjtYk";
"Gregory Ott Trio";"Ways";"The giant";2018;"AUTOPRODUCTION";1708944166;1708944464;"https://music.apple.com/fr/album/the-giant/1426711442?i=1426712059&uo=4";"https://open.spotify.com/track/0P4f6GRvvpYfonjrKnXZRd";"https://www.deezer.com/track/541458802"
"B.B. King";"The best of B.B. King";"The thrill is gone";1970;"MCA RECORDS";1708944462;1708944760;"https://music.apple.com/fr/album/the-thrill-is-gone-live-on-the-ed-sullivan-show/1534397416?i=1534397434&uo=4";;
"Hidden Orchestra";"Night walks";"Wandering";2010;"TRU THOUGHTS";1708944757;1708945022;"https://music.apple.com/fr/album/wandering/389023454?i=389023501&uo=4";"https://open.spotify.com/track/79s14QKaUnSB3jD0prxrsu";
"Jeri Southern";"Coffee, cigarettes and memories";"Deep in a dream";1959;"ROULETTE @";1708945021;1708945200;"https://music.apple.com/fr/album/deep-in-a-dream/841273388?i=841273471&uo=4";;
"Johnny Hartman";"Live at Sometime";"Sposin'";1978;"TRIO";1708945201;1708945370;;;
"Marcus Bartelt & Martin Sasse";"Still here";"Silverback";2022;"JAZZJAZZ";1708945370;1708945648;"https://music.apple.com/fr/album/silverback/1650888866?i=1650889358&uo=4";;
"Snorre Kirk";"Top dog";"Working the night shift";2022;"STUNT RECORDS";1708945647;1708945878;;"https://open.spotify.com/track/3Z20hsq9GRuI2AP5Rx5gwW";
"Rosemary Clooney";"Blue rose";"Me and you";1956;"COLOMBIA / LEGACY";1708945876;1708946027;"https://music.apple.com/fr/album/me-and-you/158576700?i=158576720&uo=4";;"https://www.deezer.com/track/139369205"
"Tutu Puoane & Brussels Jazz Orchestra";"We have a dream";"Big yellow taxi";2018;"SOULFACTORY RECORDS";1708946023;1708946322;"https://music.apple.com/fr/album/big-yellow-taxi/1337931052?i=1337931914&uo=4";;"https://www.deezer.com/track/451253912"
"Lezlie Harrison";"Soul book / Vol. 1";"Ain't no sunshine";2020;"PURE TONES OF SOUL";1708946322;1708946597;"https://music.apple.com/fr/album/aint-no-sunshine/1532080012?i=1532080015&uo=4";"https://open.spotify.com/track/15tGAW3cjClqvFteEUfR3z";
"Cornell Dupree";"I'm alright";"Grandma's hands";2011;"P-VINE RECOR";1708946597;1708946822;;;
"Andy Bey";"Experience and judgment";"Experience";1974;"WARNER JAZZ";1708946815;1708946986;"https://music.apple.com/fr/album/experience/68076978?i=68075699&uo=4";;"https://www.deezer.com/track/668980"
"Orions Belte";"Kim Åge Furuhaug";"Langeland frukt & tobakk";2022;"JANSEN RECORDS";1708946986;1708947322;;"https://open.spotify.com/track/0s7UF7Hx8q9scbkcCDOLZT";
"Oan Kim & The Dirty Jazz";"Whispers";"Mambo";2022;"AUTOPRODUCTION";1708947322;1708947496;;;
